League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SERBIA 1,2026-02-09,09:00:00,22,OFK Beograd,Čukarički,3.62,2.14,2.56,2.91,3.38,2.17,1.33,3.1,2.66,1.45,6.0,1.1,1.05,10.9,1.23,3.6,1.85,1.93,1.65,2.1,1.29,0.0,1.36,0.91,1.0,1.23,1.73,2.96,2.04,6.87,2.15,1.4,2.64,1.73,1.99,2.62,1.59,2.92,1.32,4.2,1.14
ITALY 1,2026-02-09,14:30:00,24,Atalanta,Cremonese,1.8,2.47,7.5,1.35,5.0,8.25,1.33,3.28,2.56,1.5,5.5,1.09,1.04,13.0,1.22,4.0,1.67,2.1,1.95,1.8,1.18,0.0,3.1,1.92,0.92,1.8,0.95,2.75,1.29,12.0,4.5,1.25,3.44,1.46,2.53,2.06,2.0,2.2,1.6,2.85,1.37
POLAND 1,2026-02-09,15:00:00,20,Piast Gliwice,Wisła Płock,2.63,2.05,4.0,2.15,3.12,3.42,1.48,2.44,3.22,1.29,8.0,1.01,1.08,7.5,1.36,2.8,2.2,1.61,1.92,1.79,1.36,0.0,1.62,1.3,1.65,1.58,1.36,2.94,1.42,9.5,3.25,1.32,3.15,1.54,2.4,1.92,1.82,2.4,1.5,3.1,1.3
DENMARK 1,2026-02-09,15:00:00,19,Vejle,Fredericia,2.4,2.15,3.9,2.0,3.5,3.2,1.33,3.0,2.59,1.44,6.0,1.06,1.02,11.0,1.26,4.0,1.77,2.07,1.67,2.1,1.3,0.0,1.73,1.1,1.0,1.32,1.11,2.43,1.49,8.9,3.45,1.18,3.64,1.41,2.67,1.69,2.1,2.1,1.65,2.7,1.41
PORTUGAL 2,2026-02-09,15:00:00,21,Portimonense,Benfica II,3.45,2.09,2.88,2.71,3.25,2.29,1.39,2.73,2.5,1.4,6.5,1.05,1.05,8.9,1.21,3.5,1.71,1.9,1.62,2.15,1.31,0.0,1.31,0.73,1.2,1.6,1.14,2.74,2.12,8.4,1.94,1.13,4.3,1.31,2.92,1.8,2.17,2.01,1.75,2.49,1.48
ROMANIA 1,2026-02-09,15:00:00,26,Dinamo Bucureşti,CS U Craiova,2.92,1.97,3.8,2.1,3.15,3.37,1.51,2.36,3.35,1.32,7.8,1.02,1.08,6.45,1.4,2.7,2.25,1.61,1.91,1.8,1.36,0.0,1.62,2.0,1.54,1.83,1.68,3.51,1.84,7.07,2.57,1.32,2.88,1.64,2.13,2.38,1.69,2.66,1.39,3.72,1.19
PORTUGAL 1,2026-02-09,15:45:00,21,Famalicão,AVS,1.95,2.25,6.5,1.46,4.32,7.0,1.33,3.04,2.5,1.44,6.25,1.06,1.05,12.0,1.26,3.8,1.8,2.1,1.85,1.85,1.22,0.0,2.5,1.55,0.2,1.51,1.16,2.67,1.19,9.0,5.9,1.32,2.95,1.54,2.31,1.94,1.83,2.42,1.5,3.25,1.29
NETHERLANDS 2,2026-02-09,16:00:00,26,AZ II,Dordrecht,3.07,2.5,2.9,2.55,3.8,2.55,1.24,3.44,2.2,1.66,4.8,1.13,1.03,17.0,1.17,4.95,1.45,2.41,1.44,2.63,1.25,0.0,1.42,0.46,1.57,1.67,1.58,3.25,1.95,7.0,2.24,1.16,4.34,1.3,3.07,1.65,2.34,1.89,1.88,2.32,1.54
NETHERLANDS 2,2026-02-09,16:00:00,22,PSV II,Oss,2.48,2.5,3.35,2.15,3.6,2.8,1.24,3.44,2.14,1.65,4.5,1.14,1.03,17.0,1.14,5.0,1.5,2.45,1.4,2.63,1.25,0.0,1.65,2.0,1.08,1.74,1.34,3.08,1.64,8.0,2.59,1.22,3.7,1.36,2.68,1.89,2.05,2.02,1.68,2.31,1.56
NETHERLANDS 2,2026-02-09,16:00:00,22,Emmen,Cambuur,3.32,2.29,2.45,2.8,3.65,2.22,1.23,3.52,2.2,1.64,4.75,1.12,1.02,15.0,1.16,5.0,1.5,2.4,1.43,2.71,1.25,0.0,1.4,1.8,1.75,1.77,1.61,3.38,2.18,8.0,1.99,1.35,2.88,1.41,2.16,1.96,1.72,2.55,1.61,3.35,1.38
