League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
USA 1,2025-11-25,00:00:00,0,San Diego,Minnesota United,2.09,2.45,4.8,1.55,3.95,4.7,1.26,3.5,2.35,1.61,5.0,1.12,1.01,13.0,1.19,4.33,1.63,2.25,1.65,2.2,1.22,1.25,2.24,1.92,1.58,1.54,1.37,2.91,1.24,8.5,4.4,1.32,3.05,1.54,2.28,2.14,1.71,2.67,1.53,3.0,1.32
EUROPA CHAMPIONS LEAGUE,2025-11-25,14:45:00,5,Ajax,Benfica,4.4,2.48,2.45,3.81,3.57,1.9,1.3,3.12,2.47,1.5,5.8,1.09,1.02,13.0,1.19,4.2,1.62,2.15,1.57,2.3,1.3,1.3,1.27,0.0,1.25,0.8,1.46,2.26,2.67,7.7,1.68,1.34,3.1,1.58,2.16,1.91,1.81,2.43,1.49,3.2,1.28
EUROPA CHAMPIONS LEAGUE,2025-11-25,14:45:00,5,Galatasaray,Union Saint-Gilloise,2.1,2.41,3.88,1.57,4.33,5.0,1.26,3.8,2.2,1.66,4.8,1.15,1.01,18.0,1.12,5.0,1.53,2.4,1.53,2.4,1.25,1.18,2.26,2.25,0.75,1.7,1.59,3.29,1.4,9.5,3.15,1.27,3.27,1.5,2.42,2.07,1.91,2.31,1.57,2.92,1.35
NETHERLANDS 2,2025-11-25,16:00:00,17,Vitesse,PSV II,2.43,2.39,3.4,1.81,4.1,3.32,1.25,3.9,2.11,1.72,4.6,1.18,1.01,19.0,1.08,6.07,1.44,2.8,1.43,2.87,1.3,1.23,1.87,1.17,1.75,1.65,1.8,3.45,1.55,9.1,3.1,1.14,4.6,1.27,3.42,1.42,2.5,1.75,1.94,2.23,1.61
FRANCE 2,2025-11-25,16:00:00,11,Bastia,Laval,2.9,1.95,4.1,2.08,2.99,3.29,1.5,2.3,3.5,1.29,10.0,1.03,1.07,6.0,1.53,2.5,2.37,1.48,2.1,1.67,1.29,1.38,1.67,0.83,1.29,1.53,0.95,2.48,1.55,9.3,2.43,1.33,3.4,1.57,2.2,1.85,1.85,2.47,1.44,3.2,1.26
NETHERLANDS 2,2025-11-25,16:00:00,17,RKC Waalwijk,MVV,1.85,2.61,5.7,1.4,4.9,5.7,1.2,3.9,2.05,1.71,4.25,1.16,1.01,18.0,1.07,5.75,1.36,2.87,1.53,2.35,1.11,1.17,2.79,1.38,0.75,1.82,1.45,3.27,1.2,11.0,3.9,1.12,4.9,1.2,3.45,1.38,2.55,1.74,2.03,2.13,1.67
NETHERLANDS 2,2025-11-25,16:00:00,17,Roda JC,Dordrecht,2.41,2.28,4.01,1.96,3.89,3.5,1.27,3.22,2.31,1.57,4.9,1.12,1.03,15.0,1.14,4.75,1.58,2.38,1.5,2.51,1.29,1.22,1.75,1.63,1.5,1.72,1.66,3.38,1.67,8.5,2.64,1.16,4.35,1.3,3.07,1.48,2.33,1.87,1.87,2.34,1.56
NETHERLANDS 2,2025-11-25,16:00:00,17,ADO Den Haag,De Graafschap,1.8,2.9,5.75,1.36,5.4,6.6,1.16,4.2,1.89,1.84,3.6,1.22,1.01,19.5,1.05,7.0,1.33,3.35,1.45,2.75,1.17,1.13,2.8,3.0,1.57,2.47,1.76,4.23,1.21,8.5,5.1,1.18,4.1,1.37,2.98,1.74,2.17,1.94,1.8,2.41,1.5
ENGLAND 2,2025-11-25,16:45:00,17,Norwich City,Oxford United,2.55,2.05,4.05,2.01,3.45,3.53,1.37,3.09,2.7,1.42,6.75,1.08,1.0,9.2,1.29,3.6,1.87,1.87,1.75,2.0,1.31,1.25,1.89,0.0,0.88,1.44,1.18,2.62,1.27,9.5,3.32,1.12,4.65,1.27,3.14,1.5,2.41,1.88,1.92,2.35,1.57
ENGLAND 2,2025-11-25,16:45:00,17,Hull City,Ipswich Town,4.2,2.15,2.34,3.57,3.37,2.03,1.33,3.31,2.75,1.44,5.8,1.11,1.0,11.0,1.22,3.9,1.87,1.87,1.7,2.06,1.2,1.22,1.16,2.13,1.33,1.27,1.37,2.64,2.6,7.9,1.68,1.15,4.44,1.41,2.65,1.58,2.25,1.99,1.82,2.46,1.46
