League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CZECH 1,2025-10-01,13:00:00,5,Pardubice,Baník Ostrava,3.2,2.35,2.25,4.2,3.6,2.35,1.3,3.0,2.5,1.48,6.0,1.13,1.01,8.8,1.24,3.85,1.67,2.0,1.62,2.2,1.25,1.25,1.47,0.5,0.5,1.14,1.56,2.7,2.38,8.5,1.84,1.19,3.95,1.25,3.0,1.44,2.4,1.97,1.85,2.3,1.52
EUROPA CHAMPIONS LEAGUE,2025-10-01,13:45:00,2,Qarabağ,København,3.28,2.21,2.92,2.74,3.45,2.42,1.36,3.1,2.6,1.46,5.8,1.08,1.05,9.7,1.25,3.93,1.77,1.98,1.63,2.17,1.32,1.25,1.49,2.57,2.14,1.64,1.48,3.12,1.8,7.0,2.1,1.34,2.88,1.66,2.19,2.05,1.64,2.52,1.49,3.8,1.24
EUROPA CHAMPIONS LEAGUE,2025-10-01,13:45:00,2,Union Saint-Gilloise,Newcastle United,3.95,2.24,2.76,3.11,3.65,2.11,1.33,3.12,2.5,1.46,6.0,1.07,1.05,13.8,1.23,4.1,1.77,1.98,1.72,2.13,1.25,1.22,1.34,3.0,0.0,1.98,1.43,3.41,2.02,6.6,1.97,1.21,3.48,1.47,2.53,2.0,2.0,2.2,1.63,2.77,1.39
GERMANY 3,2025-10-01,14:00:00,9,Verl,Ingolstadt,2.5,2.36,3.25,2.0,3.6,2.97,1.25,3.9,2.1,1.58,4.65,1.17,1.01,14.7,1.16,5.27,1.45,2.5,1.44,2.5,1.29,1.29,1.67,1.75,1.0,1.68,1.81,3.49,1.51,8.7,2.93,1.18,3.84,1.33,2.83,1.89,2.08,2.01,1.68,2.76,1.36
GERMANY 3,2025-10-01,14:00:00,9,1860 München,Viktoria Köln,2.29,2.45,4.0,1.8,3.9,4.0,1.3,3.21,2.4,1.53,5.5,1.12,1.03,12.4,1.17,4.05,1.66,2.1,1.71,2.24,1.25,1.25,2.0,1.75,0.75,1.8,1.4,3.2,1.67,7.55,2.92,1.2,3.66,1.42,2.49,1.76,1.96,2.18,1.53,2.87,1.3
GERMANY 3,2025-10-01,14:00:00,9,Rot-Weiss Essen,Hoffenheim II,2.33,2.45,3.8,1.86,3.5,3.55,1.25,3.7,2.2,1.62,4.8,1.17,1.01,14.7,1.13,5.0,1.53,2.44,1.57,2.38,1.25,1.25,1.91,1.25,2.25,1.68,1.52,3.2,1.78,7.55,2.63,1.12,4.5,1.28,3.08,1.57,2.26,1.87,1.79,2.38,1.46
GERMANY 3,2025-10-01,14:00:00,9,Ulm,Schweinfurt,2.1,2.26,4.6,1.62,4.0,4.5,1.3,3.4,2.45,1.55,5.5,1.12,1.03,11.8,1.16,4.38,1.64,2.17,1.7,2.14,1.25,1.25,2.15,2.0,0.75,1.66,1.43,3.09,1.32,9.5,5.67,1.2,3.7,1.4,2.56,1.72,1.95,2.15,1.56,2.88,1.32
GERMANY 3,2025-10-01,14:00:00,9,Osnabrück,Jahn Regensburg,2.15,2.2,5.0,1.75,3.7,4.0,1.33,3.1,2.6,1.44,6.45,1.11,1.05,9.5,1.25,3.86,1.79,1.99,1.76,2.05,1.23,1.22,2.0,2.0,0.25,1.48,1.68,3.16,1.4,8.8,3.05,1.1,4.88,1.29,3.04,1.83,2.21,1.89,1.77,2.43,1.44
ENGLAND 2,2025-10-01,15:45:00,8,Millwall,Coventry City,4.06,2.13,2.78,3.19,3.42,2.25,1.4,2.96,3.01,1.39,6.5,1.07,1.01,8.7,1.27,3.57,1.93,1.84,1.73,2.06,1.68,1.25,1.29,1.0,1.67,1.38,1.86,3.24,2.25,8.0,1.88,1.14,5.25,1.23,3.45,1.46,2.41,1.72,1.98,2.21,1.56
ENGLAND 2,2025-10-01,15:45:00,8,Portsmouth,Watford,2.75,2.08,3.96,2.2,3.2,3.2,1.4,2.8,2.93,1.36,7.4,1.08,1.06,8.6,1.35,3.02,2.05,1.77,1.83,2.01,1.29,1.28,1.66,1.0,0.33,1.75,1.17,2.92,1.72,9.0,2.55,1.19,4.44,1.35,2.97,1.73,2.21,1.95,1.76,2.51,1.44
ENGLAND 2,2025-10-01,15:45:00,8,Norwich City,West Bromwich Albion,3.4,2.12,2.9,2.44,3.3,2.2,1.36,2.9,2.8,1.41,7.0,1.08,1.0,9.3,1.27,3.25,1.97,1.83,1.73,2.05,1.29,1.3,1.31,0.0,2.0,1.48,1.55,3.03,2.25,7.5,1.9,1.24,3.28,1.53,2.42,1.86,1.87,2.34,1.5,3.08,1.28
ENGLAND 2,2025-10-01,16:00:00,8,Queens Park Rangers,Oxford United,2.81,2.09,3.9,2.1,3.55,3.4,1.41,2.93,2.85,1.33,7.0,1.03,1.0,9.3,1.33,3.2,2.02,1.8,1.86,1.99,1.33,1.25,1.73,2.33,1.0,1.49,1.22,2.71,1.5,8.0,3.1,1.14,4.37,1.32,2.97,1.63,2.23,2.02,1.76,2.51,1.5
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Napoli,Sporting CP,2.54,2.17,3.86,1.81,3.58,4.2,1.37,3.12,2.69,1.43,5.8,1.1,1.0,12.5,1.29,3.56,1.8,1.94,1.72,2.02,1.32,1.29,1.93,0.0,3.0,0.29,2.45,2.74,1.51,9.0,3.3,1.32,3.07,1.52,2.28,1.94,1.8,2.44,1.49,3.2,1.28
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Monaco,Manchester City,5.5,2.6,2.0,4.5,4.0,1.67,1.22,3.8,2.16,1.73,4.25,1.18,1.01,11.0,1.1,5.4,1.53,2.45,1.6,2.41,1.14,1.14,1.09,0.0,3.0,1.44,2.9,4.34,4.05,8.0,1.36,1.28,3.05,1.54,2.25,2.01,1.78,2.48,1.47,3.2,1.29
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Villarreal,Juventus,2.81,2.14,3.6,2.4,3.27,2.87,1.38,2.88,2.8,1.4,6.5,1.05,1.04,9.3,1.33,3.28,1.92,1.82,1.75,2.12,1.34,1.28,1.69,0.0,1.0,0.83,2.05,2.88,1.66,8.6,2.71,1.29,3.02,1.53,2.26,2.0,1.78,2.47,1.48,3.25,1.27
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Arsenal,Olympiakos Piraeus,1.53,3.19,11.0,1.25,5.1,13.0,1.23,4.0,2.15,1.69,4.8,1.15,1.03,11.0,1.09,5.45,1.57,2.4,2.25,1.59,1.11,1.09,5.6,3.0,1.0,1.48,1.91,3.39,1.12,12.75,7.2,1.35,2.92,1.53,2.23,1.99,1.77,2.57,1.47,3.3,1.27
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Borussia Dortmund,Athletic Club Bilbao,2.41,2.15,4.4,1.78,3.72,4.2,1.35,3.02,2.78,1.44,6.6,1.06,1.01,12.3,1.27,3.74,1.79,1.95,1.73,2.0,1.24,1.22,2.05,1.0,0.0,1.23,1.1,2.33,1.53,8.7,2.62,1.22,3.38,1.47,2.47,2.02,1.95,2.25,1.6,2.85,1.37
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,Bayer Leverkusen,PSV,2.38,2.4,3.9,1.83,3.96,3.68,1.25,3.38,2.32,1.54,5.0,1.15,1.02,17.5,1.16,4.55,1.58,2.22,1.6,2.43,1.25,1.2,1.94,1.0,0.0,1.6,1.36,2.96,1.68,7.5,2.8,1.23,3.7,1.4,2.65,1.68,2.0,2.08,1.62,2.8,1.39
EUROPA CHAMPIONS LEAGUE,2025-10-01,16:00:00,2,FC Barcelona,PSG,2.31,2.5,3.85,1.93,3.95,3.35,1.18,4.2,2.0,1.79,4.15,1.19,1.01,25.0,1.09,6.35,1.38,2.9,1.41,3.02,1.26,1.2,1.99,3.0,3.0,1.93,2.7,4.63,1.6,7.7,2.7,1.26,3.4,1.4,2.53,1.97,2.0,2.05,1.67,2.95,1.33
BRAZIL 1,2025-10-01,19:00:00,26,Palmeiras,Vasco da Gama,1.82,2.43,8.2,1.3,4.6,7.7,1.35,3.08,2.64,1.42,6.25,1.05,1.0,10.2,1.26,3.59,1.92,1.78,2.15,1.6,1.18,1.17,3.2,2.17,0.92,1.73,1.43,3.16,1.15,13.5,6.85,1.21,3.75,1.41,2.7,1.85,2.11,2.07,1.7,2.6,1.44
BRAZIL 1,2025-10-01,19:00:00,26,Mirassol,Bragantino,2.35,2.06,4.05,2.02,3.03,3.4,1.38,2.99,3.02,1.38,7.0,1.04,1.04,10.0,1.31,3.2,2.12,1.72,1.83,1.89,1.3,1.25,1.97,2.27,1.08,1.72,1.24,2.96,1.68,9.1,2.65,1.17,4.6,1.3,3.12,1.66,2.35,1.85,1.89,2.31,1.57
BRAZIL 1,2025-10-01,19:00:00,26,Sport Recife,Fluminense,3.86,1.96,3.1,2.76,2.95,2.39,1.49,2.38,3.25,1.27,8.3,1.01,1.08,7.0,1.55,2.5,2.5,1.47,2.03,1.79,1.37,1.3,1.37,0.73,1.0,1.44,1.1,2.54,2.05,7.4,2.1,1.2,3.85,1.39,3.05,1.82,2.15,2.04,1.73,2.55,1.45
BRAZIL 1,2025-10-01,19:30:00,26,Internacional,Corinthians,2.68,2.01,4.33,2.1,2.93,3.3,1.46,2.45,3.2,1.28,9.0,1.02,1.09,6.9,1.4,2.63,2.25,1.63,2.0,1.72,1.27,1.3,1.81,1.42,1.0,1.84,1.05,2.89,1.55,8.5,2.78,1.23,3.52,1.4,2.57,1.96,2.02,2.17,1.64,2.73,1.33
BRAZIL 1,2025-10-01,21:30:00,26,Santos,Grêmio,2.5,2.17,4.55,2.1,3.02,3.2,1.46,2.76,3.08,1.34,8.3,1.06,1.01,8.5,1.44,2.62,2.4,1.58,1.99,1.77,1.32,1.28,1.82,1.36,1.0,1.55,1.09,2.64,1.58,7.7,3.12,1.24,3.8,1.46,2.53,1.76,2.0,2.22,1.62,2.77,1.39
BRAZIL 1,2025-10-01,21:30:00,26,Botafogo,Bahia,2.44,2.21,4.8,1.89,3.11,3.72,1.44,2.64,2.93,1.37,7.0,1.07,1.05,7.8,1.35,3.19,2.25,1.65,1.95,1.8,1.3,1.25,1.94,1.83,1.08,1.68,1.3,2.98,1.52,8.0,3.1,1.29,3.2,1.53,2.35,1.85,1.87,2.37,1.54,3.1,1.32
