League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Scotland Premiership,2025-01-08,16:45:00,11,Celtic,Dundee United,1.57,2.88,9.5,1.17,7.0,14.0,1.22,4.0,0.0,0.0,1.09,7.0,1.36,2.9,1.91,1.91,1.03,1.07,4.75,2.8,1.6,2.28,1.24,3.52,1.05,16.0,10.5,1.11,5.4,1.2,3.9,1.42,2.73,1.68,2.11,2.05,1.7
Scotland Premiership,2025-01-08,16:45:00,11,Kilmarnock,Motherwell,2.63,2.2,4.0,2.0,3.5,3.6,1.4,2.75,1.05,9.5,1.28,3.55,1.86,1.86,1.75,2.0,1.25,1.22,1.73,1.5,1.2,1.4,1.18,2.58,1.64,8.5,2.64,1.21,3.8,1.37,2.8,1.51,2.46,1.73,1.95,2.27,1.59
