League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
BRAZIL 1,2026-02-25,12:00:00,4,Botafogo,Vitória,2.15,2.25,5.95,1.55,3.8,6.0,1.35,3.13,2.73,1.4,6.5,1.08,1.01,8.5,1.26,3.24,1.96,1.88,1.97,1.85,1.25,0,2.3,3.0,0.0,1.18,1.08,2.26,1.45,8.0,3.2,1.29,3.0,1.5,2.35,1.84,1.84,2.33,1.52,3.05,1.32
EUROPA CHAMPIONS LEAGUE,2026-02-25,14:45:00,0,Atalanta,Borussia Dortmund,2.62,2.3,3.25,2.15,3.55,3.0,1.3,3.2,2.45,1.47,5.5,1.11,1.01,13.0,1.21,4.2,1.74,2.1,1.6,2.2,1.28,0,1.68,1.44,1.56,1.49,1.41,2.9,1.28,9.1,5.3,1.27,4.0,1.48,3.0,1.57,2.25,1.91,1.8,2.4,1.5
SPAIN 2,2026-02-25,15:00:00,25,Ceuta,Córdoba,2.98,2.15,3.3,2.84,2.85,2.25,1.36,2.9,2.62,1.42,6.7,1.09,1.05,7.8,1.3,3.3,1.91,1.92,1.65,2.1,1.29,0,1.49,2.15,1.54,1.54,1.49,3.03,1.85,8.1,2.3,1.28,3.18,1.54,2.37,1.87,1.87,2.38,1.53,3.14,1.32
SWITZERLAND 1,2026-02-25,15:00:00,26,Winterthur,Thun,4.8,2.6,1.94,7.25,5.5,1.37,1.25,3.6,2.11,1.65,4.6,1.17,1.01,19.0,1.11,5.0,1.48,2.5,1.62,2.15,1.18,0,1.15,0.75,2.5,1.33,1.87,3.2,3.6,8.4,1.35,1.18,4.2,1.35,2.85,1.63,2.05,2.1,1.62,2.8,1.36
SAUDI ARABIA 1,2026-02-25,16:00:00,10,Al Najma,Al Nassr,9.0,3.1,1.4,13.0,9.25,1.15,1.17,5.1,1.78,1.92,3.28,1.25,1.01,29.0,1.02,8.0,1.25,3.58,1.76,1.92,1.06,0,1.03,0.6,2.27,1.22,2.03,3.25,9.1,11.5,1.1,1.2,3.83,1.38,2.8,1.59,2.1,2.01,1.68,2.58,1.44
SAUDI ARABIA 1,2026-02-25,16:00:00,10,Al Feiha,Neom SC,3.3,1.91,3.1,2.9,3.3,2.45,1.46,2.44,3.18,1.28,7.0,1.01,1.02,7.8,1.4,3.3,2.25,1.57,1.83,1.98,1.45,0,1.42,1.6,1.64,1.15,1.37,2.52,2.53,7.0,2.05,1.32,3.0,1.58,2.26,1.91,1.81,2.47,1.47,3.34,1.28
EGYPT 1,2026-02-25,16:30:00,19,Petrojet,Al Ittihad,3.4,1.85,3.75,2.15,2.75,3.4,1.57,2.25,3.6,1.25,9.7,1.02,1.13,5.5,1.57,2.25,2.8,1.4,2.2,1.55,1.44,0,1.44,1.38,0.88,1.18,1.02,2.2,1.57,8.1,3.02,1.42,2.67,1.71,2.01,2.55,1.62,2.83,1.37,3.76,1.21
EGYPT 1,2026-02-25,16:30:00,19,National Bank of Egypt,Pharco,2.25,1.89,7.3,1.57,3.4,5.5,1.55,2.3,3.5,1.29,9.0,1.03,1.05,6.0,1.48,2.5,2.44,1.5,2.4,1.5,1.3,0,2.3,0.86,0.75,1.38,0.84,2.22,1.37,8.9,3.62,1.33,3.02,1.58,2.23,2.24,1.78,2.5,1.47,3.26,1.27
EGYPT 1,2026-02-25,16:30:00,19,Al Masry,Coca-Cola,2.88,2.05,4.4,2.05,2.84,3.3,1.5,2.4,3.2,1.3,8.5,1.04,1.06,6.15,1.43,2.59,2.4,1.55,1.95,1.8,1.33,0,1.56,1.88,1.57,1.31,1.03,2.34,1.75,7.1,2.25,1.39,2.75,1.65,1.82,2.5,1.49,2.75,1.39,3.63,1.22
ENGLAND 2,2026-02-25,16:45:00,34,Norwich City,Sheffield Wednesday,1.59,2.73,9.5,1.19,6.4,12.0,1.24,3.5,2.23,1.61,4.8,1.13,1.03,14.2,1.11,4.9,1.5,2.39,2.1,1.64,1.11,0,4.33,1.0,0.44,1.5,0.92,2.42,1.1,10.0,8.3,1.11,4.62,1.3,3.08,1.7,2.27,1.9,1.85,2.39,1.49
