League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2025-02-24,12:00:00,28,UTA Arad,Sepsi,3.5,2.0,3.4,2.7,3.0,2.6,1.5,2.5,3.4,1.3,10.0,1.06,1.08,7.0,1.39,2.85,2.25,1.62,1.83,1.83,1.43,1.33,1.43,1.15,1.0,1.55,1.48,3.03,1.98,6.75,1.98,1.22,3.65,1.4,2.65,1.65,2.05,2.02,1.68,2.55,1.43
Serbia SuperLiga,2025-02-24,12:30:00,24,Novi Pazar,Bačka Topola,3.6,2.2,2.75,2.97,3.58,2.2,1.36,3.0,2.75,1.4,6.5,1.1,1.02,10.0,1.25,3.7,1.77,1.98,1.73,2.0,1.61,1.29,1.32,1.27,1.36,1.69,1.54,3.23,2.34,7.5,1.82,1.35,2.74,1.67,2.03,2.1,1.59,2.83,1.33,3.75,1.21
Bulgaria First League,2025-02-24,12:30:00,22,Septemvri Sofia,Levski Krumovgrad,3.25,2.0,3.6,2.47,2.92,3.1,1.5,2.5,3.4,1.3,10.0,1.06,1.03,7.6,1.41,2.75,2.2,1.55,1.83,1.83,1.38,1.33,1.49,0.8,1.0,1.06,0.95,2.01,1.81,6.5,2.18,1.32,3.05,1.54,2.28,1.9,1.79,2.4,1.49,3.15,1.3
Turkey Süper Lig,2025-02-24,14:00:00,25,Galatasaray,Fenerbahçe,2.75,2.5,3.2,2.37,3.8,2.62,1.25,3.75,2.1,1.67,4.5,1.18,1.03,17.0,1.13,5.61,1.44,2.7,1.4,2.75,1.37,1.25,1.68,2.67,2.25,1.94,1.62,3.56,1.49,6.4,3.3,1.16,4.45,1.36,2.85,1.65,2.08,2.1,1.62,2.82,1.37
Romania Liga I,2025-02-24,15:00:00,28,SSC Farul,Rapid Bucureşti,3.6,2.05,3.2,2.93,3.19,2.41,1.44,2.63,3.4,1.3,10.0,1.06,1.07,7.5,1.38,2.9,1.95,1.79,1.83,1.83,1.5,1.32,1.38,1.62,1.0,1.67,1.44,3.11,2.2,8.0,1.91,1.28,3.25,1.52,2.37,1.87,1.87,2.38,1.54,3.12,1.31
Denmark Superliga,2025-02-24,15:00:00,19,Viborg,Silkeborg,2.88,2.3,3.5,2.22,3.57,2.96,1.33,3.25,2.5,1.5,6.5,1.11,1.02,14.5,1.22,4.3,1.65,2.13,1.57,2.25,1.41,1.26,1.61,1.75,1.25,1.41,1.18,2.59,1.86,6.5,2.15,1.26,3.4,1.47,2.48,1.74,1.95,2.17,1.6,2.8,1.37
Poland Ekstraklasa,2025-02-24,15:00:00,22,Motor Lublin,GKS Katowice,3.0,2.2,3.4,2.39,3.3,2.87,1.36,3.0,2.63,1.44,7.0,1.1,1.06,8.5,1.27,3.4,1.85,1.89,1.62,2.2,1.42,1.29,1.55,1.5,1.4,1.65,1.45,3.1,1.77,6.4,2.3,1.32,2.9,1.57,2.16,2.05,1.7,2.45,1.44,3.2,1.27
Netherlands Eerste Divisie,2025-02-24,16:00:00,27,Ajax II,Cambuur,4.0,2.5,2.4,3.5,4.2,1.85,1.25,3.75,2.2,1.62,5.0,1.17,1.03,11.0,1.16,5.0,1.5,2.5,1.5,2.5,1.8,1.2,1.35,1.5,2.15,1.73,1.92,3.65,2.7,7.4,1.6,1.2,4.0,1.27,3.35,1.52,2.32,1.9,1.78,2.48,1.47
Netherlands Eerste Divisie,2025-02-24,16:00:00,27,PSV II,Dordrecht,4.0,2.6,2.25,3.3,5.0,1.75,1.22,4.0,2.0,1.73,4.33,1.2,1.01,17.0,1.12,6.0,1.36,3.1,1.4,2.75,2.05,1.16,1.28,0.67,1.69,1.52,1.26,2.78,2.72,7.4,1.6,1.25,3.45,1.28,3.3,1.52,2.32,1.92,1.78,2.55,1.45
Netherlands Eerste Divisie,2025-02-24,16:00:00,21,Helmond Sport,Emmen,3.75,2.38,2.5,3.25,3.8,2.0,1.3,3.4,2.38,1.53,6.0,1.13,1.02,17.0,1.18,4.75,1.6,2.3,1.53,2.38,1.83,1.22,1.33,1.62,1.83,1.52,1.63,3.15,2.55,6.5,1.64,1.32,3.05,1.54,2.3,1.86,1.82,2.33,1.52,2.95,1.33
Italy Serie A,2025-02-24,16:45:00,26,Roma,Monza,1.8,2.5,8.5,1.33,5.5,10.0,1.33,3.25,2.5,1.5,6.5,1.11,1.01,15.5,1.19,4.05,1.8,1.95,2.05,1.7,1.06,1.16,3.3,1.83,0.58,1.56,0.85,2.41,1.23,8.0,4.6,1.36,2.8,1.63,2.12,2.0,1.71,2.55,1.44,3.3,1.27
Spain La Liga,2025-02-24,17:00:00,25,Sevilla FC,RCD Mallorca,2.88,1.95,4.5,2.05,3.2,3.8,1.57,2.25,3.75,1.25,13.0,1.04,1.1,7.5,1.52,2.6,2.63,1.5,2.1,1.67,1.25,1.34,1.75,1.5,1.36,1.43,1.18,2.61,1.49,6.75,2.95,1.4,2.65,1.68,2.04,2.08,1.65,2.65,1.41,3.55,1.24
England Championship,2025-02-24,17:00:00,34,Sheffield United,Leeds United,4.75,2.1,2.5,3.9,3.7,1.85,1.4,2.75,3.0,1.36,8.0,1.08,1.06,10.0,1.35,3.25,2.0,1.8,1.83,1.83,1.87,1.29,1.23,2.38,1.75,1.54,1.6,3.14,2.48,6.75,1.66,1.22,3.7,1.38,2.7,1.63,2.1,1.98,1.72,2.5,1.46
Argentina Primera División,2025-02-24,17:00:00,7,Barracas Central,Newell's Old Boys,3.6,1.91,3.75,2.81,2.64,2.97,1.57,2.25,4.0,1.22,13.0,1.04,1.12,6.4,1.53,2.37,2.7,1.44,2.1,1.67,1.42,1.36,1.46,1.33,0.0,1.05,1.33,2.38,1.95,6.4,2.05,1.43,2.6,1.72,1.98,2.14,1.62,2.7,1.38,3.65,1.23
Portugal Liga NOS,2025-02-24,17:15:00,23,Porto,Vitória Guimarães,2.3,2.1,5.5,1.57,3.8,5.6,1.44,2.63,3.25,1.33,9.0,1.07,1.06,10.0,1.36,3.1,2.0,1.73,2.0,1.75,1.16,1.25,2.2,2.64,1.0,2.01,1.46,3.47,1.36,8.0,3.4,1.12,4.8,1.23,3.55,1.4,2.65,1.8,1.91,1.98,1.7
Argentina Primera División,2025-02-24,19:00:00,7,Argentinos Juniors,Independiente Rivadavia,2.4,2.0,6.5,1.62,3.51,5.75,1.57,2.25,3.75,1.25,11.0,1.05,1.1,6.8,1.49,2.4,2.5,1.5,2.38,1.53,1.15,1.3,2.1,2.33,2.0,1.55,1.42,2.97,1.29,7.5,3.95,1.37,2.8,1.62,2.14,1.98,1.72,2.55,1.44,3.3,1.27
Paraguay Division Profesional,2025-02-24,19:30:00,6,Sportivo Trinidense,General Caballero JLM,2.94,2.0,3.62,2.36,3.25,2.95,1.44,2.61,3.1,1.33,7.6,1.03,1.03,7.5,1.33,2.81,2.05,1.61,1.83,1.83,1.35,1.3,1.52,1.4,1.4,1.52,1.37,2.89,1.62,8.0,2.62,1.39,2.77,1.68,2.12,2.11,1.68,2.7,1.41,3.65,1.22
