League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Serbia SuperLiga,2025-02-17,11:00:00,23,Čukarički,Novi Pazar,2.3,2.3,4.33,1.66,3.59,5.3,1.33,3.25,2.5,1.5,6.0,1.11,1.06,8.0,1.31,3.25,1.94,1.8,1.67,2.1,1.15,1.24,2.11,1.55,1.27,1.73,1.34,3.07,1.37,9.0,3.83,1.37,2.66,1.7,1.98,2.15,1.56,2.92,1.31,3.9,1.19
Egypt Egyptian Premier League,2025-02-17,11:00:00,14,Ceramica Cleopatra,ENPPI,2.15,2.0,6.25,1.54,3.59,6.9,1.49,2.4,3.2,1.3,9.0,1.06,1.1,6.21,1.44,2.66,2.3,1.5,2.37,1.51,1.11,1.27,2.35,1.33,0.43,1.55,1.1,2.65,1.42,8.8,3.34,1.26,3.22,1.49,2.3,1.87,1.79,2.41,1.45,3.28,1.25
Romania Liga I,2025-02-17,12:00:00,27,Universitatea Cluj,Unirea Slobozia,1.91,2.28,6.6,1.54,3.78,6.5,1.41,2.7,2.8,1.38,7.4,1.04,1.01,8.8,1.33,3.15,1.98,1.77,2.23,1.58,1.09,1.18,2.6,2.08,1.0,1.57,1.31,2.88,1.32,7.0,3.8,1.47,2.43,1.78,1.88,2.28,1.53,2.95,1.33,3.9,1.19
Bulgaria First League,2025-02-17,12:30:00,21,Slavia Sofia,CSKA 1948 Sofia,2.88,2.1,3.75,2.2,3.19,3.32,1.4,2.75,3.0,1.36,9.0,1.07,1.01,8.9,1.29,3.4,1.94,1.8,1.8,1.91,1.31,1.29,1.63,1.9,1.3,1.46,1.5,2.96,1.81,6.4,2.2,1.34,2.9,1.58,2.18,1.95,1.75,2.48,1.48,3.2,1.29
Serbia SuperLiga,2025-02-17,13:00:00,23,Železničar Pančevo,Vojvodina,3.75,2.2,2.63,3.77,3.04,2.1,1.36,3.0,2.75,1.4,6.5,1.1,1.09,6.5,1.43,2.7,2.3,1.5,1.73,2.0,1.68,1.33,1.25,1.18,1.73,1.44,1.69,3.13,2.55,7.5,1.69,1.44,2.43,1.88,1.92,2.33,1.48,3.2,1.26,4.35,1.16
Slovenia PrvaLiga,2025-02-17,13:30:00,21,Radomlje,Domžale,2.7,2.03,4.1,2.11,3.23,3.47,1.48,2.5,3.2,1.31,8.3,1.05,1.01,8.5,1.37,2.95,2.05,1.61,1.89,1.82,1.29,1.3,1.66,1.2,0.5,1.39,1.18,2.57,1.66,8.1,2.55,1.33,3.0,1.58,2.23,1.96,1.75,2.5,1.47,3.3,1.28
Turkey Süper Lig,2025-02-17,14:00:00,24,Rizespor,Galatasaray,4.5,2.55,2.15,4.71,4.26,1.62,1.28,4.0,2.3,1.68,5.5,1.18,1.02,19.0,1.15,5.17,1.49,2.55,1.53,2.45,2.3,1.25,1.22,1.5,2.8,1.53,1.97,3.5,3.6,8.0,1.37,1.3,3.15,1.32,3.05,1.58,2.18,2.02,1.68,2.68,1.4
Egypt Egyptian Premier League,2025-02-17,14:00:00,14,Al Ittihad,El Gounah,3.1,1.75,4.33,2.37,2.62,3.75,1.68,2.05,4.2,1.2,13.0,1.02,1.16,4.76,1.67,2.0,3.15,1.31,2.5,1.46,1.28,1.43,1.55,1.17,0.5,0.96,1.21,2.17,1.73,8.0,2.42,1.32,2.88,1.6,2.08,2.05,1.65,2.7,1.36,3.78,1.19
Egypt Egyptian Premier League,2025-02-17,14:00:00,14,Coca-Cola,Pyramids FC,5.25,1.98,2.3,5.1,3.41,1.72,1.5,2.4,3.4,1.28,9.5,1.05,1.04,6.95,1.46,2.6,2.3,1.5,2.3,1.55,2.1,1.29,1.16,1.0,2.0,1.13,1.4,2.53,3.42,8.6,1.41,1.28,3.08,1.53,2.21,1.92,1.75,2.49,1.42,3.42,1.23
Portugal LigaPro,2025-02-17,15:00:00,22,União de Leiria,Academico Viseu,2.75,2.05,4.33,2.05,3.1,3.6,1.44,2.63,3.25,1.33,10.0,1.06,1.02,7.9,1.37,2.8,2.05,1.65,1.91,1.8,1.28,1.29,1.72,1.3,1.09,1.7,1.31,3.01,1.69,8.5,2.53,1.12,4.65,1.27,3.14,1.51,2.32,1.95,1.85,2.4,1.48
