League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SWEDEN 2,2025-06-23,14:00:00,13,GIF Sundsvall,Trelleborg,2.95,2.0,3.55,2.53,3.0,2.56,1.44,2.6,2.95,1.35,9.3,1.0,1.08,8.0,1.4,3.0,2.1,1.61,1.83,1.83,1.36,1.3,1.55,1.14,0.57,1.77,1.45,3.22,2.15,6.75,1.84,1.23,3.65,1.41,2.65,1.67,2.07,2.02,1.7,2.55,1.45
SWEDEN 2,2025-06-23,14:00:00,13,Helsingborg,Umeå,1.95,2.38,5.5,1.48,4.2,4.9,1.3,3.2,2.4,1.5,6.1,1.06,1.04,11.0,1.22,4.33,1.65,2.05,1.73,1.95,1.13,1.17,2.45,1.43,0.17,1.45,1.42,2.87,1.63,7.0,2.5,1.24,3.55,1.42,2.65,1.68,2.05,2.07,1.67,2.63,1.42
NORWAY 2,2025-06-23,14:00:00,0,Mjøndalen,Skeid,3.15,2.28,2.74,2.4,3.76,2.35,1.25,3.4,2.4,1.55,4.4,1.15,1.0,15.0,1.17,4.8,1.57,2.3,1.5,2.45,1.29,1.29,1.44,0.33,0.57,1.09,1.11,2.2,1.66,6.75,2.9,1.23,3.7,1.37,2.65,1.68,2.08,2.0,1.71,2.79,1.36
ICELAND 1,2025-06-23,15:00:00,0,ÍBV,Afturelding,2.61,2.23,3.8,2.16,3.5,2.98,1.28,3.3,2.46,1.52,5.5,1.12,1.04,12.0,1.19,4.0,1.67,2.09,1.61,2.15,1.23,1.28,1.79,1.17,0.67,1.16,1.43,2.59,1.65,7.8,2.81,1.11,5.5,1.25,3.6,1.38,2.8,1.58,2.23,1.96,1.75
IRELAND 1,2025-06-23,15:45:00,0,Waterford,Shelbourne,3.4,1.95,3.2,2.61,3.27,2.48,1.42,2.57,3.0,1.35,8.0,1.03,1.06,8.0,1.33,2.9,2.1,1.7,1.72,1.91,1.33,1.25,1.42,1.27,1.36,1.65,1.39,3.04,1.95,8.5,2.25,1.34,3.15,1.57,2.33,2.19,1.83,2.4,1.51,3.12,1.29
IRELAND 1,2025-06-23,15:45:00,0,St Patrick's Athl.,Derry City,2.89,1.91,3.65,2.35,3.19,3.15,1.5,2.56,3.3,1.3,9.0,1.05,1.08,7.0,1.44,2.63,2.25,1.53,1.91,1.75,1.29,1.25,1.57,1.67,1.55,1.66,1.21,2.87,1.9,7.0,2.3,1.32,2.83,1.64,2.18,2.36,1.73,2.57,1.44,3.4,1.29
IRELAND 1,2025-06-23,15:45:00,0,Sligo Rovers,Galway United,3.55,2.1,2.9,2.98,3.4,2.15,1.36,2.8,2.78,1.4,6.5,1.08,1.0,9.5,1.25,3.5,2.06,1.76,1.67,2.05,1.3,1.25,1.33,1.0,1.09,1.39,1.46,2.85,2.15,7.2,2.0,1.23,3.6,1.43,2.55,1.78,2.0,2.25,1.65,2.55,1.38
IRELAND 1,2025-06-23,15:45:00,0,Cork City,Drogheda United,3.5,2.0,3.1,2.81,3.1,2.41,1.38,2.62,3.0,1.38,8.0,1.07,1.07,7.8,1.33,2.9,2.19,1.67,1.92,1.91,1.29,1.25,1.37,1.09,1.33,1.49,1.39,2.88,1.95,7.0,2.05,1.23,3.55,1.31,2.58,1.57,2.0,1.98,1.7,2.55,1.42
IRELAND 1,2025-06-23,15:45:00,0,Bohemians,Shamrock Rovers,4.0,1.94,2.81,3.3,3.11,2.12,1.5,2.5,3.3,1.3,7.8,1.05,1.04,7.0,1.44,2.7,2.4,1.59,1.96,1.82,1.33,1.25,1.25,2.1,1.75,1.93,1.65,3.58,2.1,7.3,2.15,1.25,3.6,1.46,2.52,1.98,1.98,2.21,1.62,3.2,1.28
ICELAND 1,2025-06-23,16:15:00,0,Valur,KR,2.36,2.66,3.1,1.64,4.75,4.1,1.12,5.2,1.66,2.14,2.93,1.35,1.0,23.0,1.01,10.0,1.2,4.2,1.2,3.9,1.33,1.18,1.85,2.43,0.43,2.2,1.88,4.08,1.7,7.8,2.56,1.08,5.93,1.16,4.4,1.35,3.45,1.5,2.4,1.8,1.91
ICELAND 1,2025-06-23,16:15:00,0,Breidablik,Fram,2.17,2.5,4.2,1.62,4.0,4.14,1.2,3.9,2.03,1.83,3.9,1.2,1.01,19.0,1.07,6.5,1.32,2.8,1.37,2.8,1.18,0.0,2.15,2.0,0.67,2.14,1.28,3.42,1.26,10.5,4.15,1.11,5.5,1.2,4.2,1.36,2.92,1.61,2.25,1.91,1.8
BRAZIL 2,2025-06-23,19:00:00,0,Operário PR,Novorizontino,3.7,1.67,3.9,2.95,2.6,2.8,1.71,2.07,4.7,1.14,8.5,1.02,1.17,4.8,1.75,2.0,3.05,1.3,2.57,1.5,1.36,1.41,1.44,1.83,1.33,1.68,1.2,2.88,1.6,6.75,2.46,1.22,3.2,1.48,2.2,2.03,1.94,2.26,1.59,3.0,1.33
BRAZIL 2,2025-06-23,21:00:00,0,Goiás,Athletic Club,2.38,2.1,5.5,1.52,3.51,5.7,1.4,2.6,3.45,1.33,8.3,1.06,1.01,8.0,1.4,2.75,2.38,1.54,2.05,1.73,1.14,1.25,2.12,2.67,0.5,1.55,1.26,2.81,1.42,8.0,3.8,1.18,4.33,1.28,3.22,1.5,2.41,1.81,1.93,2.25,1.6
