League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SOUTH AFRICA 1,2026-02-18,14:30:00,17,Stellenbosch,Magesi,2.5,1.83,5.0,1.92,2.9,4.2,1.65,2.15,3.75,1.18,13.0,1.03,1.1,5.49,1.64,2.12,2.88,1.36,2.5,1.47,1.32,0.0,1.73,0.88,0.33,1.29,1.09,2.38,1.5,6.75,2.8,1.4,2.62,1.74,1.98,2.65,1.58,2.95,1.31,4.24,1.14
SOUTH AFRICA 1,2026-02-18,14:30:00,17,Orlando Pirates,Mamelodi Sundowns,3.55,1.66,3.55,2.85,2.7,2.75,1.6,2.01,3.78,1.19,13.0,1.04,1.16,5.4,1.58,2.23,2.63,1.4,2.15,1.69,1.43,0.0,1.4,2.63,1.63,2.06,1.5,3.56,1.8,6.25,2.23,1.53,2.24,1.97,1.74,2.59,1.41,3.66,1.2,5.57,1.06
SOUTH AFRICA 1,2026-02-18,14:30:00,17,Siwelele,Kaizer Chiefs,4.3,1.77,3.0,3.58,2.9,2.2,1.64,2.11,3.78,1.19,13.0,1.03,1.13,5.55,1.62,2.19,2.74,1.35,2.25,1.55,1.35,0.0,1.22,1.5,2.33,1.2,1.95,3.15,2.5,6.84,1.62,1.4,2.6,1.76,1.96,2.24,1.58,2.97,1.31,4.28,1.14
EUROPA CHAMPIONS LEAGUE,2026-02-18,14:45:00,0,Qarabağ,Newcastle United,6.45,2.61,1.82,7.23,5.16,1.38,1.25,3.5,2.25,1.58,5.0,1.13,1.03,15.0,1.2,4.5,1.57,2.35,1.8,1.9,1.18,0.0,1.05,1.79,1.75,1.45,1.56,3.01,3.0,9.0,1.42,1.27,3.05,1.49,2.44,1.93,1.76,2.43,1.48,3.2,1.34
SWITZERLAND 1,2026-02-18,15:00:00,20,Winterthur,St. Gallen,4.33,2.34,2.18,3.9,4.0,1.67,1.23,3.58,2.26,1.63,4.35,1.13,1.02,17.0,1.17,5.05,1.55,2.39,1.5,2.42,1.21,1.25,1.19,0.82,1.91,1.3,1.42,2.72,3.68,7.2,1.45,1.19,3.8,1.42,2.65,1.7,2.03,2.12,1.64,2.81,1.33
SPAIN 1,2026-02-18,16:00:00,16,Levante UD,Villarreal,4.45,2.4,2.25,3.9,3.9,1.83,1.27,3.45,2.53,1.53,6.05,1.12,1.01,13.0,1.18,4.15,1.57,2.13,1.65,2.15,1.25,1.18,1.25,0.64,1.55,1.22,1.06,2.28,2.28,6.6,1.73,1.28,2.9,1.58,2.4,1.94,1.89,2.32,1.54,3.2,1.29
ENGLAND 3,2026-02-18,16:45:00,33,Wigan Athletic,Luton Town,3.68,1.97,3.16,2.9,3.19,2.22,1.44,2.53,3.22,1.3,8.4,1.01,1.08,7.6,1.36,2.88,2.25,1.61,2.0,1.79,1.42,0.0,1.39,1.29,0.93,1.34,1.24,2.58,2.23,7.5,1.85,1.24,3.55,1.36,2.6,1.68,2.05,2.1,1.63,2.75,1.36
ENGLAND 4,2026-02-18,16:45:00,33,Grimsby Town,Walsall,2.62,1.93,4.71,2.04,3.2,3.85,1.48,2.44,3.28,1.33,9.1,1.0,1.03,7.0,1.38,2.62,2.38,1.57,2.09,1.74,1.31,0.0,1.75,1.6,1.67,1.84,1.2,3.04,1.4,9.5,3.82,1.17,3.7,1.4,2.72,1.67,2.07,2.07,1.67,2.65,1.42
ITALY 1,2026-02-18,16:45:00,24,AC Milan,Como,2.92,2.1,3.6,2.25,3.1,3.1,1.42,2.88,2.96,1.36,7.7,1.04,1.06,9.1,1.29,3.3,2.0,1.8,1.77,2.0,1.33,0.0,1.62,2.18,1.64,1.84,1.45,3.29,1.93,6.7,2.1,1.44,2.65,1.71,2.02,2.55,1.62,2.83,1.37,3.74,1.21
EUROPA CHAMPIONS LEAGUE,2026-02-18,17:00:00,0,FK Bodo - Glimt,Inter Milan,4.25,2.5,2.23,4.45,4.2,1.7,1.26,3.45,2.22,1.62,4.6,1.17,1.03,17.0,1.11,5.0,1.5,2.39,1.53,2.5,1.22,0.0,1.2,1.2,1.88,1.52,1.81,3.33,3.0,8.9,1.53,1.23,3.41,1.46,2.52,1.78,1.97,2.22,1.59,3.05,1.28
EUROPA CHAMPIONS LEAGUE,2026-02-18,17:00:00,0,Olympiakos Piraeus,Bayer Leverkusen,2.9,2.25,3.3,2.64,3.4,2.7,1.33,3.1,2.65,1.46,6.25,1.1,1.05,10.0,1.25,3.5,1.85,1.85,1.65,2.15,1.3,0.0,1.51,1.38,1.5,1.5,1.4,2.9,1.73,6.4,2.28,1.33,3.3,1.64,2.24,1.79,1.79,2.25,1.56,2.9,1.34
ENGLAND 1,2026-02-18,17:00:00,31,Wolverhampton Wanderers,Arsenal,9.0,2.63,1.8,11.5,5.5,1.26,1.31,3.24,2.5,1.52,5.6,1.09,1.02,12.5,1.19,3.98,1.72,2.15,2.1,1.67,1.17,0.0,1.06,0.38,1.92,1.21,1.59,2.8,4.4,12.0,1.15,1.25,3.1,1.53,2.43,2.04,1.91,2.28,1.55,2.98,1.3
EUROPA CHAMPIONS LEAGUE,2026-02-18,17:00:00,0,Club Brugge,Atlético Madrid,4.33,2.48,2.43,3.75,3.65,1.9,1.26,3.32,2.47,1.53,5.0,1.13,1.04,15.5,1.18,4.45,1.61,2.3,1.57,2.3,1.29,0.0,1.25,1.83,1.63,1.69,1.82,3.51,2.45,6.65,1.8,1.27,3.14,1.53,2.26,1.94,1.85,2.32,1.53,3.42,1.32
