League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
GREECE 1,2026-01-19,13:00:00,17,Panaitolikos,Levadiakos,5.63,2.1,2.25,5.0,3.5,1.7,1.42,2.62,3.04,1.33,7.3,1.03,1.07,8.5,1.36,2.95,2.11,1.7,2.0,1.73,1.29,1.3,1.18,0.67,1.88,0.82,1.3,2.12,3.0,9.0,1.46,1.54,2.41,1.94,1.84,2.5,1.4,3.28,1.32,4.3,1.17
ITALY 1,2026-01-19,14:30:00,21,Cremonese,Hellas Verona,3.37,2.05,3.4,2.49,2.88,2.82,1.57,2.38,3.25,1.31,8.0,1.05,1.08,6.45,1.4,2.99,2.3,1.54,1.91,1.8,1.4,1.35,1.55,1.1,0.73,1.07,1.22,2.29,1.91,6.8,2.28,1.38,2.9,1.62,2.16,2.34,1.71,2.6,1.43,3.41,1.18
ROMANIA 1,2026-01-19,15:00:00,22,Petrolul 52,CS U Craiova,5.1,1.94,2.41,4.33,3.3,1.83,1.51,2.36,3.28,1.28,9.0,1.02,1.05,7.0,1.47,2.63,2.4,1.53,2.1,1.65,1.3,1.3,1.17,0.82,1.73,1.37,1.51,2.88,4.7,8.0,1.34,1.34,2.88,1.57,2.23,2.25,1.76,2.52,1.44,3.3,1.26
GREECE 1,2026-01-19,15:00:00,17,Volos NFC,Atromitos,2.88,1.95,4.0,2.2,3.02,3.69,1.52,2.36,3.38,1.3,7.9,1.02,1.05,6.45,1.41,2.68,2.25,1.65,1.91,1.8,1.25,1.33,1.69,1.63,1.22,1.33,0.82,2.15,1.62,8.0,2.77,1.53,2.47,1.97,1.91,2.33,1.54,3.4,1.24,4.14,1.17
NETHERLANDS 2,2026-01-19,16:00:00,23,Ajax II,Roda JC,3.85,2.6,2.41,3.35,3.65,1.86,1.25,3.36,2.28,1.61,4.7,1.13,1.03,15.0,1.15,5.0,1.52,2.35,1.44,2.6,1.25,1.25,1.29,0.92,1.83,1.52,1.4,2.92,2.43,6.7,1.68,1.18,4.04,1.35,2.85,1.74,2.21,1.97,1.78,2.46,1.48
NETHERLANDS 2,2026-01-19,16:00:00,23,Utrecht II,PSV II,2.3,2.7,3.85,1.85,4.1,3.35,1.15,4.33,1.92,1.81,3.85,1.19,1.01,18.5,1.04,7.0,1.34,3.1,1.33,3.1,1.22,1.21,1.91,1.5,1.42,1.69,1.71,3.4,1.75,7.1,2.63,1.2,3.83,1.32,2.8,1.64,2.15,2.02,1.74,2.58,1.44
SPAIN 2,2026-01-19,16:30:00,22,Granada CF,SD Eibar,3.1,1.95,4.15,2.35,2.95,3.2,1.53,2.29,3.4,1.24,9.3,1.05,1.07,6.2,1.44,2.5,2.3,1.53,2.0,1.72,1.36,1.33,1.57,1.08,0.36,1.54,1.06,2.6,1.73,8.7,2.6,1.37,2.92,1.64,2.12,2.38,1.69,2.65,1.42,3.48,1.24
ITALY 1,2026-01-19,16:45:00,21,Lazio,Como,3.65,1.98,3.65,3.03,2.83,2.8,1.63,2.24,3.7,1.23,8.0,1.04,1.11,6.0,1.48,2.55,2.5,1.5,2.05,1.7,1.46,1.33,1.44,1.45,1.64,1.42,1.46,2.88,1.95,8.0,2.05,1.56,2.3,1.89,1.84,2.8,1.51,3.35,1.22,4.14,1.1
FRANCE 2,2026-01-19,16:45:00,19,Nancy,Guingamp,3.25,2.18,3.46,2.54,3.15,2.7,1.4,2.59,2.88,1.36,8.0,1.02,1.01,8.5,1.34,3.05,2.0,1.74,1.75,1.95,1.43,1.36,1.44,1.11,1.56,1.48,1.19,2.67,2.05,8.0,1.94,1.36,2.9,1.62,2.15,2.03,1.7,2.6,1.44,3.5,1.26
SPAIN 1,2026-01-19,17:00:00,20,Elche CF,Sevilla FC,2.8,2.14,4.05,2.33,3.18,3.25,1.49,2.75,3.3,1.32,7.5,1.07,1.06,8.0,1.37,2.8,2.2,1.66,1.9,1.85,1.32,1.28,1.63,1.82,1.1,1.65,1.16,2.81,1.71,7.0,2.3,1.41,2.68,1.8,2.02,2.55,1.62,2.82,1.36,3.73,1.21
ENGLAND 1,2026-01-19,17:00:00,22,Brighton & Hove Albion,AFC Bournemouth,2.35,2.4,3.7,1.83,3.85,3.8,1.24,3.62,2.15,1.65,4.8,1.14,1.03,16.0,1.14,5.0,1.52,2.5,1.51,2.5,1.25,1.2,1.85,1.82,0.73,1.68,1.65,3.33,1.68,8.5,2.75,1.16,3.93,1.37,2.87,1.79,2.18,1.98,1.73,2.52,1.46
PORTUGAL 1,2026-01-19,17:15:00,18,Estrela Amadora,GD Estoril Praia,3.57,2.25,2.86,2.7,3.3,2.35,1.35,2.94,2.59,1.46,5.85,1.07,1.0,11.0,1.25,3.8,1.8,1.95,1.67,2.2,1.53,1.36,1.42,1.11,0.63,1.46,1.42,2.88,2.24,7.0,1.94,1.41,2.9,1.6,2.14,2.42,1.71,2.6,1.37,3.41,1.22
