League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 2,2025-03-30,01:00:00,7,Roasso Kumamoto,Sagan Tosu,3.0,2.1,3.6,2.2,3.51,3.03,1.4,2.75,3.0,1.36,8.0,1.08,1.01,8.7,1.26,3.22,1.91,1.83,1.8,1.91,1.36,1.33,1.6,1.5,0.33,1.46,1.59,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOUTH KOREA 2,2025-03-30,02:00:00,5,Cheonan City,Gimpo Citizen,3.8,2.1,2.75,3.52,3.31,2.07,1.4,2.75,3.0,1.36,8.5,1.07,1.02,7.9,1.33,2.81,2.05,1.61,1.85,1.85,1.7,1.35,1.29,0.75,2.33,0.98,1.43,2.41,2.72,6.15,1.7,1.44,2.43,1.92,1.88,2.35,1.47,3.28,1.25,4.35,1.16
SOUTH KOREA 2,2025-03-30,02:00:00,5,Seoul E-Land,Bucheon 1995,2.8,2.15,3.5,2.33,3.21,3.03,1.36,2.9,2.8,1.4,7.5,1.08,1.0,9.1,1.26,3.22,1.98,1.77,1.75,2.0,1.36,1.36,1.57,2.5,1.5,1.05,1.67,2.72,2.01,6.05,2.2,1.4,2.56,1.92,1.88,2.24,1.52,3.05,1.28,4.05,1.18
SOUTH KOREA 1,2025-03-30,02:00:00,6,Jeju United,Suwon,3.1,2.1,3.6,2.37,3.21,2.98,1.44,2.63,3.25,1.33,9.0,1.07,1.07,8.0,1.35,3.1,1.95,1.7,1.8,1.91,1.38,1.28,1.55,1.5,0.25,1.17,0.98,2.15,1.82,6.4,2.18,1.47,2.48,1.77,1.92,2.23,1.56,2.9,1.34,3.9,1.21
JAPAN 2,2025-03-30,02:00:00,7,Imabari,Montedio Yamagata,2.88,2.1,3.75,2.37,3.33,2.87,1.4,2.75,3.0,1.36,8.0,1.08,1.0,9.3,1.25,3.28,1.91,1.83,1.73,2.0,1.4,1.33,1.55,0.75,0.8,1.24,1.29,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAPAN 2,2025-03-30,02:00:00,7,Mito Hollyhock,Iwaki,3.1,2.0,3.75,2.33,3.27,2.98,1.5,2.5,3.5,1.29,10.0,1.06,1.02,7.7,1.36,2.7,2.15,1.57,1.91,1.8,1.35,1.36,1.57,2.0,0.33,1.49,0.75,2.24,0.0,0.0,0.0,1.33,3.0,1.59,2.32,1.98,1.82,2.53,1.5,3.2,1.3
JAPAN 2,2025-03-30,02:00:00,7,Kataller Toyama,Vegalta Sendai,3.6,2.0,3.1,3.06,3.01,2.44,1.5,2.5,3.4,1.3,10.0,1.05,1.04,7.1,1.43,2.46,2.3,1.5,2.0,1.75,1.53,1.36,1.36,2.0,1.75,1.13,1.73,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JAPAN 2,2025-03-30,02:00:00,7,Blaublitz Akita,Renofa Yamaguchi,3.25,1.91,4.0,2.33,2.97,3.29,1.57,2.25,3.75,1.25,13.0,1.04,1.05,6.55,1.48,2.37,2.47,1.48,2.1,1.67,1.33,1.36,1.6,1.5,0.0,1.93,1.24,3.17,0.0,0.0,0.0,1.33,3.0,1.57,2.34,1.95,1.84,2.48,1.51,3.2,1.3
JAPAN 2,2025-03-30,02:00:00,7,Fujieda MYFC,V-Varen Nagasaki,4.75,2.25,2.38,3.95,3.62,1.85,1.36,3.0,2.63,1.44,7.0,1.1,1.02,10.0,1.21,3.58,1.79,1.95,1.73,2.0,1.95,1.29,1.22,2.25,0.67,1.04,1.27,2.31,0.0,0.0,0.0,1.3,3.2,1.53,2.41,1.91,1.89,2.38,1.55,3.0,1.33
JAPAN 2,2025-03-30,03:00:00,7,Jubilo Iwata,JEF United,3.6,2.2,2.88,2.86,3.66,2.23,1.36,3.0,2.75,1.4,8.0,1.08,1.0,9.2,1.2,3.72,1.83,1.91,1.73,2.0,1.6,1.33,1.36,3.0,2.25,1.3,1.14,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
