League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 1,2025-06-29,06:00:00,22,Tokyo Verdy,Kawasaki Frontale,4.33,2.1,2.75,3.5,3.1,1.96,1.44,2.63,3.25,1.33,9.0,1.07,1.07,7.5,1.37,3.04,2.02,1.7,1.95,1.8,1.73,1.32,1.27,1.45,1.45,1.32,1.59,2.91,2.23,6.5,1.79,1.32,2.95,1.54,2.23,1.88,1.77,2.38,1.47,3.1,1.28
JAPAN 1,2025-06-29,06:00:00,22,Albirex Niigata,Machida Zelvia,4.33,2.0,2.88,3.45,2.94,2.04,1.53,2.38,3.5,1.29,11.0,1.05,1.1,6.5,1.48,2.65,2.04,1.69,2.05,1.7,1.68,1.35,1.27,1.0,1.83,1.47,1.5,2.97,2.17,6.25,1.84,1.47,2.4,1.78,1.86,2.25,1.53,2.95,1.32,3.95,1.18
SOUTH KOREA 1,2025-06-29,07:00:00,21,FC Seoul,Pohang Steelers,2.75,2.05,4.5,1.94,3.08,3.58,1.5,2.5,3.4,1.3,10.0,1.06,1.08,7.5,1.42,2.8,2.13,1.63,2.0,1.73,1.25,1.28,1.75,1.3,1.18,1.64,1.46,3.1,1.7,6.4,2.4,1.45,2.55,1.74,1.96,2.18,1.58,2.8,1.36,3.8,1.22
SOUTH KOREA 2,2025-06-29,07:00:00,18,Suwon Bluewings,Busan I'Park,2.5,2.3,3.8,1.9,3.45,3.31,1.3,3.2,2.5,1.44,6.0,1.11,1.01,11.0,1.21,3.58,1.81,1.89,1.67,2.1,1.29,1.3,1.8,1.94,1.67,1.76,1.47,3.23,1.67,8.0,2.54,1.35,2.74,1.66,2.04,2.08,1.6,2.81,1.33,3.58,1.23
SOUTH KOREA 2,2025-06-29,07:00:00,18,Cheongju,Jeonnam Dragons,3.6,2.2,2.7,2.88,3.41,2.08,1.36,2.9,2.8,1.4,7.0,1.08,1.01,8.8,1.24,3.34,1.87,1.83,1.73,2.05,1.65,1.3,1.36,0.78,1.72,1.3,1.32,2.62,2.26,5.85,1.98,1.49,2.3,1.89,1.77,2.49,1.42,3.5,1.22,4.5,1.15
SOUTH KOREA 2,2025-06-29,07:00:00,18,Gimpo Citizen,Incheon United,4.33,2.1,2.5,3.69,3.21,1.86,1.4,2.75,3.0,1.36,8.5,1.07,1.01,8.8,1.34,2.78,2.0,1.65,1.91,1.83,1.85,1.33,1.22,1.17,2.44,1.46,1.5,2.96,2.26,5.8,1.99,1.57,2.14,2.03,1.67,2.7,1.36,3.86,1.18,4.95,1.12
CHINA 1,2025-06-29,07:30:00,16,Changchun Yatai,Shanghai Shenhua,7.1,2.57,1.74,7.4,5.3,1.29,1.24,3.5,2.29,1.58,5.1,1.12,1.01,13.0,1.13,4.6,1.58,2.37,1.85,1.85,3.28,1.14,1.06,0.5,2.38,1.26,2.12,3.38,3.65,7.5,1.32,1.25,3.45,1.44,2.55,1.71,2.0,2.08,1.65,2.65,1.41
CHINA 1,2025-06-29,07:30:00,16,Qingdao Youth Island,Qingdao Jonoon,1.98,2.35,5.7,1.5,4.33,6.25,1.3,3.22,2.5,1.47,5.75,1.08,1.01,11.0,1.18,3.92,1.71,2.09,1.8,1.9,1.11,1.2,2.52,1.31,0.5,1.27,1.33,2.6,1.45,7.0,3.05,1.3,3.15,1.5,2.33,1.84,1.84,2.3,1.54,2.9,1.34
SWEDEN 2,2025-06-29,08:00:00,14,Örebro,Kalmar,4.5,2.2,2.25,3.95,3.53,1.71,1.33,3.0,2.55,1.45,6.25,1.06,1.05,10.0,1.25,3.9,1.77,1.93,1.7,2.0,2.0,1.22,1.2,0.71,1.5,1.48,1.52,3.0,2.4,6.75,1.68,1.23,3.7,1.4,2.7,1.64,2.1,2.0,1.71,2.5,1.46
CHINA 1,2025-06-29,08:00:00,16,Meizhou Hakka,Tianjin Teda,2.63,2.38,3.6,2.59,3.68,2.27,1.29,3.5,2.38,1.53,5.5,1.14,1.03,10.0,1.18,4.5,1.58,2.23,1.57,2.25,1.36,1.22,1.7,0.75,1.56,1.51,1.69,3.2,1.85,6.75,2.1,1.16,4.3,1.3,3.05,1.52,2.33,1.81,1.88,2.23,1.56
CHINA 1,2025-06-29,08:35:00,16,Wuhan Three Towns,Chengdu Better City FC,5.55,2.46,1.93,5.1,4.4,1.48,1.26,3.34,2.31,1.57,5.0,1.12,1.01,13.0,1.14,4.4,1.55,2.3,1.69,2.04,2.61,1.18,1.11,1.31,2.06,1.53,2.05,3.58,3.15,7.0,1.43,1.26,3.4,1.46,2.5,1.73,1.96,2.12,1.63,2.7,1.4
SWEDEN 1,2025-06-29,09:00:00,13,AIK,IFK Göteborg,2.63,2.05,4.75,1.88,3.14,3.71,1.44,2.63,3.25,1.33,10.0,1.06,1.08,8.0,1.42,2.9,1.98,1.73,2.0,1.75,1.25,1.28,1.77,2.33,1.71,1.74,1.24,2.98,1.68,7.0,2.4,1.18,4.1,1.32,3.05,1.52,2.32,1.82,1.86,2.23,1.56
SWEDEN 1,2025-06-29,09:00:00,13,Degerfors,Brommapojkarna,2.88,2.3,3.4,2.33,3.29,2.59,1.33,3.25,2.5,1.5,6.5,1.11,1.05,10.0,1.25,4.0,1.7,2.02,1.62,2.2,1.4,1.25,1.57,0.71,1.43,1.6,1.69,3.29,1.81,7.0,2.15,1.16,4.6,1.28,3.3,1.48,2.45,1.74,1.96,2.12,1.63
NORWAY 1,2025-06-29,09:30:00,11,Haugesund,Kristiansund,3.35,2.2,2.75,2.7,3.34,2.23,1.33,3.0,2.5,1.48,5.7,1.08,1.05,9.5,1.25,3.85,1.81,1.89,1.6,2.15,1.62,1.25,1.38,0.33,1.38,1.3,1.18,2.48,2.1,6.75,1.86,1.22,3.8,1.38,2.75,1.61,2.15,1.97,1.74,2.43,1.48
SWEDEN 2,2025-06-29,10:00:00,14,Falkenberg,Umeå,1.8,2.55,6.35,1.34,4.5,6.5,1.25,3.42,2.36,1.55,5.15,1.11,1.0,12.0,1.15,4.3,1.57,2.15,1.83,1.87,1.1,1.14,2.8,1.86,0.14,1.9,1.42,3.32,1.45,7.5,3.05,1.23,3.7,1.4,2.7,1.65,2.1,1.98,1.72,2.5,1.46
ESTONIA 1,2025-06-29,11:00:00,0,Harju Jalgpallikool,Kuressaare,2.28,2.25,4.33,1.94,3.57,3.08,1.29,3.3,2.3,1.55,5.05,1.12,1.03,12.0,1.15,4.3,1.57,2.15,1.6,2.2,1.2,1.23,2.0,0.88,0.56,1.32,1.05,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWEDEN 1,2025-06-29,11:30:00,13,Häcken,GAIS,3.1,2.3,3.2,2.33,3.36,2.54,1.33,3.25,2.5,1.5,6.5,1.11,1.05,10.0,1.25,4.0,1.62,2.15,1.62,2.2,1.45,1.25,1.53,1.14,1.63,1.97,1.56,3.53,1.91,7.0,2.02,1.1,5.4,1.21,3.9,1.35,2.88,1.57,2.23,1.88,1.82
SWEDEN 1,2025-06-29,11:30:00,13,Värnamo,Elfsborg,4.33,2.25,2.5,3.45,3.27,1.91,1.36,3.0,2.63,1.44,7.0,1.1,1.06,9.5,1.3,3.55,1.82,1.88,1.75,2.0,1.8,1.25,1.25,0.43,1.67,1.52,1.48,3.0,2.18,7.0,1.79,1.18,4.2,1.32,3.05,1.52,2.33,1.81,1.88,2.23,1.56
NORWAY 1,2025-06-29,12:00:00,11,FK Bodo - Glimt,Sarpsborg 08,1.57,3.0,6.5,1.23,5.7,7.7,1.17,4.5,1.83,1.85,3.74,1.19,1.01,26.0,1.08,7.5,1.3,3.33,1.6,2.15,1.05,1.11,3.7,2.0,2.0,2.02,1.66,3.68,1.23,8.5,4.4,1.15,4.6,1.27,3.3,1.46,2.5,1.73,1.98,2.08,1.66
NORWAY 1,2025-06-29,12:00:00,11,Bryne,HamKam,2.45,2.15,4.0,1.86,3.39,3.47,1.35,2.95,2.62,1.42,6.65,1.05,1.05,9.5,1.28,3.65,1.79,1.91,1.7,2.0,1.25,1.22,1.85,1.67,0.83,1.53,1.13,2.66,1.65,7.0,2.48,1.19,4.1,1.34,2.9,1.55,2.25,1.9,1.79,2.33,1.52
NORWAY 1,2025-06-29,12:00:00,11,Fredrikstad,Tromsø,3.1,1.95,3.55,2.25,3.08,2.85,1.48,2.45,3.2,1.3,9.1,1.0,1.08,7.5,1.42,2.8,2.04,1.69,1.85,1.8,1.38,1.3,1.53,1.86,2.17,1.11,1.09,2.2,1.86,6.4,2.15,1.33,2.95,1.56,2.23,1.92,1.78,2.4,1.49,3.15,1.3
NORWAY 1,2025-06-29,12:00:00,11,Molde,KFUM,2.38,2.1,4.5,1.73,3.4,4.0,1.38,2.8,2.8,1.38,7.3,1.03,1.06,8.5,1.33,3.3,1.92,1.78,1.83,1.85,1.2,1.22,1.95,0.67,0.83,1.62,0.97,2.59,1.6,6.4,2.65,1.36,2.8,1.6,2.17,1.98,1.74,2.5,1.46,3.3,1.28
NORWAY 2,2025-06-29,12:00:00,0,Lyn,Åsane,2.79,2.25,3.44,2.25,3.5,2.7,1.25,3.2,2.4,1.53,5.8,1.13,1.03,11.0,1.17,4.3,1.55,2.25,1.53,2.4,1.29,1.26,1.62,1.0,0.71,1.47,1.64,3.11,1.86,7.7,2.35,1.19,4.35,1.25,2.95,1.54,2.32,1.87,1.87,2.34,1.56
ESTONIA 1,2025-06-29,13:00:00,0,Tallinna FC Flora,Tallinna Kalev,1.36,3.96,10.5,1.08,10.0,18.0,1.12,5.0,1.72,2.0,3.25,1.31,1.01,24.0,1.01,8.5,1.22,4.4,1.9,1.75,1.01,1.01,8.2,1.9,0.11,1.77,1.51,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICELAND 1,2025-06-29,14:00:00,0,Vestri,ÍA,2.4,2.25,4.0,1.97,3.4,3.2,1.27,3.28,2.39,1.55,5.0,1.12,1.03,13.0,1.15,4.3,1.61,2.25,1.53,2.34,1.29,1.27,1.82,1.71,1.13,0.98,1.67,2.65,1.82,7.4,2.47,1.15,4.75,1.22,3.3,1.56,2.4,1.75,1.94,2.05,1.7
ICELAND 1,2025-06-29,14:00:00,0,Fram,ÍBV,2.9,2.25,3.27,2.2,3.4,2.62,1.29,3.4,2.25,1.63,4.8,1.13,1.03,17.0,1.1,5.0,1.57,2.35,1.5,2.5,1.29,1.25,1.57,2.14,1.0,1.62,1.5,3.12,1.72,9.2,2.57,1.12,5.45,1.18,3.94,1.4,2.8,1.63,2.1,2.0,1.7
NORWAY 1,2025-06-29,14:15:00,11,Strømsgodset,Vålerenga,2.95,2.25,3.0,2.18,3.28,2.8,1.28,3.3,2.25,1.57,5.15,1.1,1.04,10.0,1.2,4.5,1.57,2.15,1.45,2.5,1.48,1.22,1.5,0.0,1.43,1.63,1.18,2.81,1.79,7.0,2.18,1.13,5.1,1.24,3.65,1.41,2.65,1.65,2.08,1.98,1.72
BRAZIL 2,2025-06-29,16:00:00,0,Volta Redonda,Operário PR,3.0,1.8,4.3,2.19,2.9,3.14,1.63,2.2,3.6,1.22,12.0,1.01,1.11,6.5,1.57,2.25,2.3,1.5,2.2,1.6,1.29,1.37,1.57,1.71,0.75,2.25,1.39,3.64,1.67,6.75,2.66,1.21,3.8,1.5,2.43,1.73,1.92,2.26,1.6,3.1,1.3
