League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
EGYPT 1,2025-03-04,16:00:00,17,ENPPI,Zamalek,5.5,2.0,2.3,4.8,3.13,1.84,1.47,2.4,3.2,1.28,7.8,1.04,1.09,7.0,1.4,2.7,2.25,1.53,2.25,1.62,1.32,1.27,1.15,1.0,1.75,0.91,1.26,2.17,2.91,7.7,1.62,1.33,3.0,1.51,2.26,1.91,1.8,2.46,1.5,3.2,1.27
EGYPT 1,2025-03-04,16:00:00,17,Masr,Ismaily SC,2.55,1.91,5.3,1.65,3.0,5.5,1.68,2.02,3.9,1.2,8.5,1.02,1.14,4.9,1.66,2.08,3.05,1.36,2.62,1.42,1.4,1.36,2.0,1.22,0.33,1.16,1.04,2.2,1.5,7.9,3.08,1.49,2.3,1.89,1.77,2.49,1.42,3.48,1.22,4.5,1.17
EGYPT 1,2025-03-04,16:00:00,17,Al Ittihad,Smouha SC,3.8,1.7,3.5,2.99,2.68,2.75,1.63,2.1,4.05,1.18,12.0,1.03,1.12,5.2,1.57,2.15,2.99,1.34,2.35,1.61,1.46,1.43,1.35,1.11,1.44,1.09,1.24,2.33,2.04,5.9,2.18,1.45,2.41,1.83,1.83,2.38,1.46,3.28,1.25,4.33,1.18
ENGLAND 4,2025-03-04,16:45:00,35,Crewe Alexandra,Fleetwood Town,3.0,2.0,4.0,2.23,3.17,3.27,1.5,2.5,3.4,1.3,10.0,1.06,1.09,7.0,1.42,2.8,2.2,1.6,1.91,1.8,1.38,1.3,1.53,1.71,1.24,1.29,1.22,2.51,1.91,6.4,2.35,1.22,3.5,1.48,2.59,1.83,1.97,2.26,1.61,3.04,1.29
ENGLAND 4,2025-03-04,16:45:00,35,Port Vale,Harrogate Town,2.5,2.1,5.0,1.79,3.47,4.5,1.44,2.63,3.25,1.33,10.0,1.06,1.07,8.0,1.38,3.0,2.1,1.67,2.0,1.73,1.2,1.25,1.93,1.88,0.78,1.3,1.15,2.45,1.48,7.0,2.9,1.28,3.25,1.49,2.4,1.77,1.91,2.2,1.57,2.8,1.36
ENGLAND 4,2025-03-04,16:45:00,35,Notts County,Barrow,2.3,2.2,5.5,1.89,3.45,3.95,1.4,2.75,3.0,1.36,8.0,1.08,1.06,8.5,1.33,3.25,1.98,1.77,1.83,1.83,1.17,1.22,2.1,1.82,0.71,1.71,1.14,2.85,1.52,6.75,2.8,1.27,3.3,1.48,2.45,1.76,1.93,2.18,1.58,2.8,1.37
ENGLAND 4,2025-03-04,16:45:00,35,Newport County,Gillingham,3.6,2.05,3.1,2.96,3.21,2.38,1.44,2.63,3.25,1.33,9.0,1.07,1.07,8.0,1.38,3.0,2.05,1.7,1.83,1.83,1.7,1.28,1.28,1.76,0.88,1.25,1.08,2.33,2.4,6.4,1.7,1.4,2.65,1.66,2.06,2.08,1.65,2.65,1.41,3.55,1.24
ENGLAND 4,2025-03-04,16:45:00,35,Morecambe,AFC Wimbledon,4.75,2.1,2.5,4.3,3.47,1.82,1.44,2.63,3.25,1.33,9.0,1.07,1.07,8.0,1.4,2.9,2.15,1.65,1.83,1.83,1.8,1.28,1.25,0.88,1.24,1.44,1.21,2.65,2.5,6.75,1.64,1.34,2.9,1.58,2.18,1.96,1.74,2.45,1.48,3.15,1.29
ENGLAND 4,2025-03-04,16:45:00,35,Grimsby Town,Tranmere Rovers,2.75,2.1,4.0,2.05,3.3,3.59,1.44,2.63,3.0,1.36,9.0,1.07,1.06,8.5,1.35,3.1,1.98,1.77,1.8,1.91,1.22,1.25,1.85,1.59,0.53,1.41,1.25,2.66,1.72,6.75,2.35,1.26,3.4,1.46,2.5,1.73,1.96,2.14,1.62,2.7,1.38
ENGLAND 4,2025-03-04,16:45:00,35,Bradford City,Cheltenham Town,2.3,2.3,5.0,1.69,3.76,4.7,1.33,3.25,2.63,1.44,7.0,1.1,1.05,9.0,1.3,3.4,1.82,1.92,1.73,2.0,1.17,1.22,2.15,2.5,0.88,1.46,1.15,2.61,1.5,6.75,2.85,1.35,2.9,1.58,2.18,1.95,1.74,2.48,1.47,3.2,1.28
