League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SERBIA 1,2025-11-05,13:00:00,2,Javor Ivanjica,Partizan,6.5,2.24,1.81,8.5,4.75,1.28,1.32,3.08,2.52,1.44,5.85,1.07,1.0,9.3,1.18,3.84,1.7,2.1,1.95,1.85,1.15,1.15,1.08,1.71,2.38,1.41,2.07,3.48,5.61,9.15,1.27,1.5,2.58,1.89,1.91,2.94,1.58,3.29,1.34,4.87,1.18
EUROPA CHAMPIONS LEAGUE,2025-11-05,14:45:00,4,Qarabağ,Chelsea,7.0,2.75,1.66,8.2,5.55,1.35,1.25,3.75,2.15,1.65,4.8,1.17,1.03,20.0,1.15,5.25,1.5,2.55,1.8,1.93,1.11,1.11,1.08,2.2,1.75,1.55,1.59,3.14,4.8,14.0,1.2,1.4,2.7,1.72,2.02,2.17,1.64,2.7,1.4,4.2,1.15
EUROPA CHAMPIONS LEAGUE,2025-11-05,14:45:00,4,Paphos,Villarreal,6.0,2.55,1.85,8.64,4.7,1.42,1.25,3.3,2.47,1.56,6.0,1.13,1.03,11.0,1.16,5.2,1.57,2.39,1.93,2.0,1.18,1.19,1.1,1.9,0.25,1.15,1.27,2.42,4.3,11.0,1.36,1.34,2.87,1.7,2.19,2.34,1.74,2.54,1.48,3.38,1.25
SPAIN 2,2025-11-05,16:00:00,0,Real Sociedad II,SD Huesca,3.5,1.97,3.25,2.74,2.87,2.7,1.59,2.36,3.64,1.22,11.0,1.0,1.12,6.71,1.5,2.51,2.65,1.44,2.23,1.7,1.37,1.33,1.41,2.0,0.5,1.1,0.97,2.07,1.95,7.0,2.12,1.32,2.79,1.66,2.03,2.53,1.7,2.48,1.45,3.92,1.21
ENGLAND 2,2025-11-05,16:45:00,0,Preston North End,Swansea City,2.95,2.05,4.23,2.26,3.15,3.3,1.52,2.38,3.34,1.28,8.2,1.02,1.09,7.0,1.4,2.57,2.4,1.57,2.0,1.75,1.35,1.3,1.58,2.13,1.14,1.24,1.05,2.29,1.82,7.1,2.4,1.32,2.91,1.7,2.05,2.02,1.7,2.53,1.5,3.67,1.2
ENGLAND 2,2025-11-05,16:45:00,0,Sheffield Wednesday,Norwich City,3.71,2.14,2.75,2.98,3.61,2.25,1.38,3.1,2.81,1.42,6.65,1.05,1.03,10.0,1.25,4.11,1.83,1.91,1.67,2.15,1.28,1.28,1.34,0.25,1.13,1.26,1.11,2.37,1.94,6.45,2.2,1.19,3.95,1.36,2.74,1.74,2.04,2.08,1.65,2.71,1.37
ENGLAND 2,2025-11-05,16:45:00,0,Queens Park Rangers,Southampton,3.1,2.1,3.0,2.7,3.32,2.51,1.35,3.1,2.62,1.44,6.3,1.07,1.05,9.0,1.22,3.54,1.82,1.97,1.64,2.15,1.5,1.3,1.44,1.14,1.13,1.53,1.5,3.03,2.2,8.5,1.96,1.22,3.3,1.43,2.36,2.16,1.84,2.05,1.7,3.18,1.27
EUROPA CHAMPIONS LEAGUE,2025-11-05,17:00:00,4,Manchester City,Borussia Dortmund,1.73,2.62,6.15,1.41,5.25,6.75,1.22,3.8,2.15,1.67,4.75,1.2,1.03,20.0,1.14,5.0,1.5,2.5,1.74,2.19,1.18,1.19,3.05,2.5,1.75,2.2,1.41,3.61,1.27,11.5,5.0,1.24,3.0,1.47,2.23,2.01,1.76,2.48,1.47,3.25,1.37
ENGLAND 2,2025-11-05,17:00:00,0,Portsmouth,Wrexham,3.22,2.06,3.33,2.65,3.0,2.7,1.47,2.5,3.0,1.32,7.5,1.07,1.03,8.0,1.33,3.1,2.26,1.67,1.9,1.93,1.37,1.36,1.47,1.0,1.29,1.54,0.94,2.48,1.64,8.15,2.62,1.13,4.33,1.32,3.05,1.64,2.24,2.02,1.81,2.5,1.43
EUROPA CHAMPIONS LEAGUE,2025-11-05,17:00:00,4,Club Brugge,FC Barcelona,4.75,2.8,1.9,6.2,5.35,1.4,1.2,4.4,1.78,1.95,3.9,1.25,1.01,26.0,1.04,7.1,1.29,3.4,1.42,2.7,1.2,1.12,1.15,2.0,1.75,1.88,1.68,3.56,3.6,9.8,1.4,1.22,3.42,1.5,2.5,1.77,1.9,2.28,1.61,2.88,1.35
