League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Greece Super League,2025-01-06,13:00:00,17,Panaitolikos,Olympiakos Piraeus,8.0,2.2,1.95,8.0,4.2,1.35,1.44,2.63,1.06,9.4,1.35,3.25,2.0,1.73,2.38,1.53,2.7,1.21,1.09,1.25,1.75,1.23,1.77,3.0,3.4,6.75,1.4,1.45,2.38,1.77,1.83,2.25,1.5,3.0,1.29,4.0,1.16
Portugal LigaPro,2025-01-06,15:00:00,17,Benfica II,Porto II,2.36,2.2,4.4,1.83,3.6,3.6,1.34,3.1,1.02,10.0,1.2,3.7,1.75,1.95,1.7,2.03,1.23,1.25,1.93,2.0,0.38,1.62,1.52,3.14,1.69,6.75,2.82,1.16,4.05,1.35,2.84,1.64,2.12,2.04,1.66,2.62,1.38
England Premier League,2025-01-06,17:00:00,20,Wolverhampton Wanderers,Nottingham Forest,3.6,2.1,3.0,3.4,3.1,2.25,1.4,2.75,1.06,9.0,1.3,3.3,2.0,1.78,1.7,2.05,1.55,1.32,1.39,0.78,2.0,1.18,1.3,2.48,2.05,6.75,1.94,1.2,3.95,1.36,2.8,1.58,2.18,1.93,1.76,2.4,1.49
England Championship,2025-01-06,17:00:00,26,Queens Park Rangers,Luton Town,3.2,2.0,3.75,2.5,3.0,2.88,1.5,2.5,1.08,9.0,1.4,3.0,2.2,1.62,1.83,1.83,1.4,1.34,1.51,1.31,0.33,1.61,1.1,2.71,2.2,6.85,2.03,1.09,5.3,1.22,3.5,1.42,2.57,1.74,1.98,2.15,1.59
Portugal Liga NOS,2025-01-06,17:15:00,17,Gil Vicente,Rio Ave FC,2.88,2.05,4.0,2.1,3.25,3.7,1.44,2.63,1.07,8.5,1.38,3.0,2.15,1.65,1.91,1.91,1.3,1.3,1.68,1.71,0.38,1.2,0.86,2.06,1.51,8.9,3.22,1.23,3.42,1.46,2.45,1.82,1.88,2.32,1.51,3.08,1.28
