League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ISRAEL 1,2025-09-16,13:30:00,1,Hapoel Petah Tikva,Maccabi Tel Aviv,0.0,0.0,0.0,7.29,5.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.35,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.91,2.37,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EUROPA CHAMPIONS LEAGUE,2025-09-16,13:45:00,1,PSV,Union Saint-Gilloise,2.3,2.25,4.5,1.72,4.0,4.2,1.3,3.5,2.35,1.51,5.0,1.15,1.03,15.0,1.2,4.6,1.62,2.3,1.59,2.3,1.29,1.28,2.0,0.0,0.0,0.0,0.0,0.0,1.52,8.0,3.1,1.24,3.6,1.41,2.65,1.68,2.02,2.1,1.64,2.7,1.4
EUROPA CHAMPIONS LEAGUE,2025-09-16,13:45:00,1,Athletic Club Bilbao,Arsenal,4.0,2.29,2.61,3.6,3.41,2.0,1.41,2.7,2.89,1.38,7.0,1.08,1.04,9.5,1.3,3.55,1.94,1.8,1.77,2.02,1.25,1.3,1.25,0.0,0.0,0.0,0.0,0.0,2.55,7.0,1.72,1.32,3.05,1.55,2.28,1.9,1.78,2.43,1.48,3.2,1.29
FRANCE 2,2025-09-16,14:00:00,1,Boulogne,Bastia,3.67,1.97,2.84,3.2,3.1,2.1,1.49,2.54,3.0,1.33,8.5,1.01,1.02,8.3,1.38,2.78,2.25,1.63,1.93,1.8,1.33,1.28,1.26,0.0,0.5,1.02,1.05,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERMANY 3,2025-09-16,14:00:00,6,Wehen Wiesbaden,Jahn Regensburg,2.52,2.28,4.04,1.92,3.63,3.25,1.3,3.25,2.45,1.47,5.95,1.07,1.05,11.0,1.19,3.8,1.7,2.0,1.61,2.12,1.25,1.3,1.74,1.5,0.5,2.08,1.68,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERMANY 3,2025-09-16,14:00:00,6,Verl,Alemannia Aachen,2.5,2.14,4.05,1.97,3.25,3.3,1.35,2.93,2.7,1.44,5.85,1.07,1.05,9.5,1.21,3.58,1.79,1.96,1.67,2.1,1.25,1.25,1.78,0.5,2.0,2.06,1.38,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERMANY 3,2025-09-16,14:00:00,6,Schweinfurt,MSV Duisburg,3.44,2.25,2.7,2.8,3.3,2.09,1.28,3.34,2.33,1.53,5.5,1.1,1.04,12.4,1.2,4.6,1.5,2.19,1.49,2.42,1.24,1.24,1.37,0.0,3.0,1.45,1.39,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERMANY 3,2025-09-16,14:00:00,6,Saarbrucken,Ulm,2.5,2.22,3.94,1.95,3.5,3.25,1.31,3.14,2.52,1.5,5.85,1.07,1.04,11.4,1.22,4.2,1.7,2.03,1.67,2.13,1.21,1.21,1.73,3.0,1.0,1.16,1.69,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GERMANY 3,2025-09-16,14:00:00,6,Viktoria Köln,Hoffenheim II,2.83,2.18,3.41,2.25,3.25,2.7,1.31,3.14,2.46,1.48,5.7,1.08,1.04,11.5,1.16,3.95,1.79,2.02,1.55,2.27,1.26,1.23,1.53,3.0,3.0,1.64,1.72,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS 2,2025-09-16,15:00:00,6,RKC Waalwijk,Vitesse,1.59,2.86,8.55,1.2,6.5,9.25,1.17,4.2,1.96,1.79,3.98,1.19,0.0,19.0,1.08,6.75,1.33,3.4,1.75,1.93,1.1,0.0,4.1,2.0,0.0,1.38,0.79,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
