League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ROMANIA 1,2025-10-20,12:00:00,13,Hermannstadt,Csikszereda,2.22,2.16,4.28,1.55,3.5,5.3,1.37,3.05,2.77,1.41,6.5,1.08,1.01,8.7,1.26,3.56,1.85,1.85,1.83,1.85,1.14,1.22,2.16,1.0,0.25,1.64,1.18,2.82,1.33,8.0,4.36,1.28,2.93,1.58,2.27,2.28,1.75,2.52,1.47,3.42,1.23
DENMARK 1,2025-10-20,14:00:00,12,SønderjyskE,Fredericia,2.25,2.33,4.05,1.69,3.69,3.89,1.29,3.4,2.34,1.53,5.0,1.13,1.04,13.9,1.21,4.5,1.57,2.15,1.63,2.33,1.22,1.22,2.0,1.4,0.8,0.97,1.21,2.18,1.69,9.4,2.69,1.24,3.45,1.39,2.63,1.98,1.99,2.21,1.59,2.78,1.38
POLAND 1,2025-10-20,14:00:00,12,Wisła Płock,Nieciecza,2.5,2.15,4.0,1.84,3.33,3.63,1.36,2.85,2.65,1.42,6.5,1.09,1.01,9.0,1.25,3.6,1.85,1.85,1.71,2.0,1.26,1.22,1.75,1.8,0.82,1.45,1.51,2.96,1.67,8.3,2.45,1.22,3.7,1.29,2.7,1.85,2.12,2.1,1.7,2.6,1.44
ROMANIA 1,2025-10-20,14:30:00,13,Petrolul 52,CFR Cluj,4.85,2.0,2.66,3.72,3.08,1.9,1.55,2.39,3.11,1.34,9.1,1.0,1.04,6.9,1.42,2.49,1.94,1.76,2.05,1.66,1.24,1.33,1.17,0.2,0.8,1.49,1.69,3.18,3.02,7.6,1.56,1.25,3.28,1.61,2.24,2.28,1.75,2.49,1.48,2.95,1.26
NETHERLANDS 2,2025-10-20,15:00:00,12,Dordrecht,RKC Waalwijk,2.45,2.38,3.02,2.1,3.6,2.72,1.22,3.6,2.15,1.67,4.65,1.18,1.01,15.0,1.15,5.6,1.43,2.61,1.45,2.73,1.21,1.25,1.71,1.6,1.4,1.79,1.35,3.14,1.73,9.0,2.38,0.0,0.0,1.2,3.7,1.39,2.63,1.68,2.03,2.08,1.62
NETHERLANDS 2,2025-10-20,15:00:00,12,Roda JC,Almere City,2.8,2.4,3.33,2.22,3.45,2.77,1.28,3.28,2.36,1.53,5.05,1.1,1.02,13.3,1.15,4.3,1.58,2.27,1.49,2.44,1.41,1.22,1.55,1.5,0.6,1.74,1.45,3.19,2.08,7.5,1.95,1.18,4.1,1.26,3.4,1.44,2.55,1.95,1.8,2.41,1.5
NETHERLANDS 2,2025-10-20,15:00:00,12,AZ II,Willem II,3.0,2.53,2.7,2.79,3.68,2.2,1.24,3.44,2.26,1.6,4.6,1.12,1.03,11.0,1.12,5.0,1.48,2.4,1.44,2.55,1.24,1.22,1.42,0.6,1.83,1.41,1.05,2.46,1.85,7.0,2.21,1.2,3.9,1.37,2.8,1.61,2.14,1.98,1.72,2.48,1.46
NETHERLANDS 2,2025-10-20,15:00:00,12,PSV II,ADO Den Haag,5.25,2.88,1.84,6.07,5.35,1.41,1.16,4.6,1.85,1.88,3.55,1.25,1.01,19.5,1.06,6.6,1.28,3.33,1.44,2.5,1.12,1.17,1.08,2.0,2.6,1.62,2.21,3.83,5.16,8.5,1.25,1.17,4.15,1.28,3.08,1.51,2.28,1.88,1.8,2.39,1.47
SPAIN 2,2025-10-20,15:30:00,10,Cádiz,Burgos CF,3.0,1.91,4.1,2.13,2.98,3.77,1.62,2.35,3.75,1.21,11.0,1.02,1.09,6.0,1.53,2.25,2.5,1.53,2.2,1.6,1.4,1.33,1.65,2.6,1.0,1.34,1.12,2.46,1.61,7.5,2.7,1.46,2.5,1.8,1.94,2.1,1.67,2.88,1.35,4.0,1.18
FRANCE 2,2025-10-20,15:45:00,10,Nancy,Amiens SC,2.2,2.2,4.75,1.67,3.45,4.33,1.4,2.69,2.8,1.35,7.6,1.03,1.0,9.2,1.29,3.18,2.05,1.77,1.96,1.82,1.27,1.23,2.06,1.0,1.75,1.27,1.03,2.3,1.37,8.0,3.88,1.36,2.9,1.55,2.2,1.97,1.74,2.52,1.46,3.25,1.26
ITALY 1,2025-10-20,15:45:00,7,Cremonese,Udinese,3.4,2.08,3.0,2.88,3.1,2.49,1.52,2.63,3.28,1.33,9.0,1.06,1.03,7.5,1.4,3.0,2.15,1.7,1.94,1.91,1.39,1.4,1.36,2.0,2.0,0.92,1.3,2.22,1.95,6.65,2.36,1.28,3.34,1.49,2.45,1.81,1.93,2.37,1.56,3.14,1.27
ENGLAND 1,2025-10-20,16:00:00,8,West Ham United,Brentford,3.05,2.2,3.4,2.4,3.5,2.85,1.39,2.93,2.91,1.44,7.0,1.07,1.0,10.0,1.26,3.4,1.8,2.0,1.7,2.1,1.4,1.28,1.5,0.0,0.0,1.17,1.0,2.17,2.0,6.8,2.2,1.13,4.1,1.28,2.98,1.53,2.27,1.94,1.81,2.4,1.54
SPAIN 1,2025-10-20,16:00:00,9,Deportivo Alavés,Valencia CF,2.9,1.91,3.71,2.22,3.05,3.5,1.57,2.5,3.4,1.3,8.0,1.05,1.06,6.5,1.44,2.6,2.45,1.53,2.0,1.75,1.36,1.33,1.62,1.75,0.25,1.47,0.89,2.36,1.45,8.8,3.4,1.25,3.2,1.52,2.37,1.85,1.85,2.35,1.55,3.07,1.33
BRAZIL 1,2025-10-20,19:00:00,29,Juventude,Bragantino,3.3,2.05,3.2,2.51,3.09,2.51,1.44,2.66,3.22,1.32,8.7,1.01,1.02,8.1,1.35,2.76,2.25,1.65,1.88,1.82,1.34,1.34,1.44,1.29,1.0,1.31,1.21,2.52,1.73,8.0,2.32,1.17,3.65,1.34,2.78,1.7,2.08,2.05,1.67,2.67,1.38
BRAZIL 1,2025-10-20,19:30:00,29,Vasco da Gama,Fluminense,3.67,2.0,3.28,2.4,3.05,2.67,1.5,2.42,3.34,1.28,8.7,1.01,1.04,7.0,1.46,2.57,2.2,1.6,2.0,1.76,1.5,1.3,1.38,1.57,0.93,1.57,1.12,2.69,1.88,7.8,1.91,1.35,2.95,1.6,2.25,2.27,1.78,2.48,1.48,3.27,1.27
BRAZIL 2,2025-10-20,19:30:00,33,Ferroviária,Paysandu,2.7,1.98,4.0,2.01,2.94,3.53,1.44,2.56,2.99,1.35,7.7,1.03,1.02,8.0,1.32,2.9,2.25,1.58,1.83,1.95,1.31,1.25,1.7,1.19,0.88,1.35,1.21,2.56,1.71,6.8,2.71,1.11,4.64,1.27,3.14,1.5,2.31,1.89,1.81,2.39,1.49
BRAZIL 1,2025-10-20,21:30:00,29,Santos,Vitória,2.13,2.12,5.4,1.67,3.53,4.2,1.38,2.8,3.16,1.35,6.75,1.03,1.04,9.0,1.28,3.08,1.94,1.76,2.05,1.7,1.26,1.26,2.33,1.46,0.36,1.64,1.09,2.73,1.44,8.5,3.6,1.25,3.42,1.44,2.55,1.73,1.96,2.17,1.61,2.82,1.38
