League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ROMANIA 1,2026-01-17,08:00:00,22,Unirea Slobozia,UTA Arad,4.57,1.91,2.8,3.3,3.15,2.15,1.5,2.39,3.16,1.3,9.0,1.02,1.08,7.0,1.36,2.75,2.25,1.57,1.85,1.83,1.34,1.3,1.26,0.91,1.45,1.32,1.29,2.61,2.69,7.16,1.94,1.31,2.96,1.63,2.17,2.0,1.72,2.6,1.41,3.6,1.2
GERMANY 2,2026-01-17,09:00:00,18,Nürnberg,Elversberg,3.4,2.11,2.7,3.0,3.4,2.4,1.36,2.89,2.65,1.42,5.6,1.06,1.05,11.8,1.28,3.5,1.83,1.94,1.64,2.19,1.3,1.26,1.4,1.8,1.6,1.4,1.62,3.02,2.24,7.5,1.86,1.15,3.85,1.38,2.82,1.81,2.13,2.01,1.71,2.57,1.45
GERMANY 2,2026-01-17,09:00:00,18,Preußen Münster,Karlsruher SC,2.4,2.17,4.4,1.97,3.5,4.0,1.3,3.04,2.35,1.49,5.4,1.09,1.04,12.0,1.18,4.2,1.7,2.1,1.59,2.21,1.22,1.22,1.88,1.4,1.0,1.45,1.37,2.82,1.58,8.5,2.39,1.24,3.51,1.44,2.58,1.95,1.99,2.16,1.62,2.8,1.38
GERMANY 2,2026-01-17,09:00:00,18,Dynamo Dresden,Greuther Fürth,2.44,2.4,3.8,1.93,3.75,3.45,1.33,3.04,2.47,1.48,5.55,1.08,1.04,13.4,1.2,3.82,1.7,2.08,1.6,2.2,1.29,1.25,1.83,0.89,0.7,1.31,1.44,2.75,1.55,7.5,2.91,1.17,4.26,1.28,2.9,1.69,2.38,1.89,1.85,2.35,1.52
ENGLAND 2,2026-01-17,09:30:00,27,Coventry City,Leicester City,2.0,2.33,5.0,1.58,4.2,5.1,1.3,3.22,2.25,1.53,5.3,1.08,1.03,13.0,1.16,4.75,1.63,2.15,1.7,2.05,1.22,1.21,2.3,2.46,1.07,1.98,1.22,3.2,1.2,11.2,6.63,1.1,4.74,1.27,3.14,1.67,2.3,1.87,1.83,2.35,1.5
ENGLAND 2,2026-01-17,09:30:00,27,Ipswich Town,Blackburn Rovers,2.0,2.25,6.5,1.51,4.0,6.42,1.4,2.73,2.65,1.37,6.7,1.05,1.05,9.5,1.3,3.12,1.95,1.8,2.05,1.75,1.22,1.25,2.5,2.21,1.38,1.89,1.4,3.29,1.32,9.9,4.15,1.24,3.48,1.45,2.57,1.74,1.97,2.18,1.61,2.82,1.38
ENGLAND 3,2026-01-17,09:30:00,27,Bradford City,Cardiff City,3.3,2.25,2.7,2.78,3.54,2.17,1.33,3.04,2.59,1.44,5.9,1.07,1.04,11.0,1.25,3.6,1.75,1.95,1.62,2.14,1.3,1.25,1.36,2.23,1.69,1.62,1.45,3.07,1.92,7.8,2.27,1.22,3.64,1.41,2.67,1.92,2.09,2.15,1.65,2.8,1.37
ENGLAND 2,2026-01-17,09:30:00,27,Watford,Millwall,2.63,2.08,4.13,2.1,3.57,3.7,1.4,2.7,2.8,1.35,7.0,1.03,1.06,9.0,1.34,3.1,2.05,1.77,1.85,1.91,1.28,1.3,1.77,2.0,1.54,1.78,1.25,3.03,1.62,9.5,3.16,1.16,4.16,1.4,2.83,1.87,2.13,2.02,1.71,2.58,1.42
ENGLAND 4,2026-01-17,09:30:00,27,Chesterfield,Bromley,3.2,2.1,3.22,2.62,3.3,2.6,1.41,2.66,2.85,1.36,6.75,1.04,1.06,9.0,1.3,3.1,2.0,1.75,1.75,1.97,1.44,1.3,1.44,1.77,1.71,1.53,1.46,2.99,1.77,6.75,2.24,1.19,3.7,1.42,2.58,1.74,1.98,2.17,1.6,2.85,1.49
ENGLAND 1,2026-01-17,09:30:00,22,Manchester United,Manchester City,3.5,2.38,2.3,3.5,4.0,1.94,1.21,3.62,2.19,1.66,4.4,1.15,1.02,19.0,1.13,5.5,1.44,2.56,1.44,2.66,1.85,1.22,1.32,1.91,1.55,1.97,1.46,3.43,2.6,7.8,1.61,1.26,3.35,1.47,2.5,1.8,1.95,2.24,1.58,2.92,1.36
