League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2025-02-05,13:00:00,25,CFR Cluj,Hermannstadt,2.2,2.12,5.8,1.67,3.59,5.2,1.46,2.55,1.07,7.5,1.38,2.9,1.92,1.82,2.08,1.67,1.15,1.25,2.09,1.75,0.92,1.86,1.31,3.17,1.5,6.5,2.9,1.48,2.4,1.81,1.85,2.28,1.53,2.95,1.33,4.0,1.18
Romania Liga I,2025-02-05,15:30:00,25,CS U Craiova,Universitatea Cluj,2.75,2.06,3.9,2.05,2.8,4.0,1.48,2.5,1.07,7.5,1.35,3.05,1.95,1.7,1.78,1.89,1.29,1.31,1.56,1.92,1.5,1.82,1.38,3.2,1.74,6.1,2.33,1.44,2.5,1.74,1.93,2.2,1.57,2.9,1.34,3.9,1.2
Switzerland Super League,2025-02-05,16:30:00,22,St. Gallen,Lugano,2.9,2.15,3.1,2.44,3.47,2.68,1.32,3.1,1.05,9.5,1.22,4.0,1.65,2.05,1.57,2.25,1.44,1.29,1.52,1.7,1.5,1.84,1.6,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Switzerland Super League,2025-02-05,16:30:00,22,Young Boys,Yverdon Sport,1.71,2.65,6.25,1.29,5.9,8.1,1.23,3.8,1.01,17.0,1.12,5.75,1.44,2.6,1.75,1.95,1.08,1.14,3.3,1.8,0.7,1.95,1.21,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England Championship,2025-02-05,16:45:00,31,Coventry City,Leeds United,4.5,2.2,2.5,4.5,3.61,1.75,1.42,2.95,1.05,11.0,1.32,3.4,1.87,1.87,1.85,1.95,2.0,1.24,1.22,1.71,1.57,1.82,1.52,3.34,2.55,6.75,1.58,1.2,3.9,1.36,2.8,1.58,2.18,1.96,1.74,2.43,1.48
Scotland Premiership,2025-02-05,16:45:00,24,Celtic,Dundee,1.38,3.4,11.0,1.13,7.6,17.0,1.15,4.8,0.0,0.0,1.05,9.5,1.22,3.75,1.98,1.72,1.01,1.05,7.0,2.82,1.09,2.26,1.11,3.37,1.06,14.0,9.5,1.09,5.8,1.17,4.3,1.29,3.15,1.48,2.43,1.72,1.98
