League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SOUTH KOREA 1,2026-03-02,02:00:00,1,Daejeon Citizen,Anyang,2.44,2.15,4.2,1.95,3.48,3.74,1.37,2.85,2.65,1.42,6.15,1.06,1.05,10.0,1.25,3.5,1.94,1.79,1.73,2.0,1.29,0.0,1.91,0.0,0.0,0.0,0.0,0.0,1.52,7.5,2.8,1.38,2.7,1.7,2.02,2.55,1.62,2.55,1.34,4.06,1.16
SERBIA 1,2026-03-02,13:00:00,25,IMT Novi Beograd,Radnik Surdulica,3.42,1.91,3.34,2.46,3.18,2.57,1.45,2.47,3.12,1.29,8.5,1.01,1.02,7.9,1.33,2.83,2.03,1.78,1.92,1.86,1.3,0.0,1.38,1.67,0.75,1.68,1.25,2.93,1.98,7.6,2.14,1.47,2.42,1.84,1.86,2.37,1.5,3.24,1.26,4.79,1.1
ITALY 1,2026-03-02,14:30:00,27,Pisa,Bologna,4.2,2.06,2.5,4.43,3.63,1.94,1.47,2.65,2.95,1.36,8.0,1.05,1.04,8.5,1.37,2.95,1.98,1.75,1.9,1.93,1.33,0.0,1.25,0.54,1.46,1.19,1.24,2.43,3.1,8.5,1.6,1.4,2.7,1.7,2.04,2.15,1.63,2.8,1.38,3.7,1.22
ROMANIA 1,2026-03-02,14:30:00,29,Unirea Slobozia,Rapid Bucureşti,6.0,2.15,2.05,4.7,3.45,1.74,1.35,3.04,2.79,1.41,6.25,1.06,1.01,9.0,1.25,3.34,1.86,1.89,1.85,1.83,1.21,0.0,1.1,0.93,1.79,1.27,1.35,2.62,4.46,8.65,1.36,1.34,3.26,1.51,2.34,1.87,1.83,2.38,1.49,3.22,1.26
POLAND 1,2026-03-02,15:00:00,23,Zagłębie Lubin,Wisła Płock,2.8,2.1,3.6,2.32,3.22,3.01,1.4,2.44,3.28,1.28,8.5,1.0,1.08,7.5,1.41,2.75,2.33,1.61,1.91,1.8,1.33,0.0,1.57,1.59,1.5,1.41,1.37,2.78,1.72,8.3,2.47,1.23,3.05,1.52,2.25,1.87,1.78,2.38,1.48,3.1,1.29
PORTUGAL 2,2026-03-02,15:00:00,24,CD Feirense,Felgueiras 1932,3.24,1.85,3.39,2.45,2.96,3.06,1.55,2.33,3.44,1.24,9.8,1.02,1.04,6.8,1.42,2.49,2.5,1.52,2.01,1.73,1.4,0.0,1.5,1.45,0.73,1.73,1.53,3.26,1.96,8.3,2.35,1.21,3.54,1.45,2.6,1.78,2.03,2.24,1.64,2.97,1.31
NETHERLANDS 2,2026-03-02,16:00:00,26,Emmen,Utrecht II,2.5,2.5,3.1,1.84,3.65,3.15,1.21,3.68,2.21,1.61,4.8,1.13,1.03,17.0,1.14,5.0,1.5,2.45,1.44,2.6,1.25,0.0,1.62,1.46,1.0,1.8,1.52,3.32,1.57,8.9,2.86,1.2,3.83,1.38,2.8,1.82,2.12,2.02,1.71,2.58,1.44
SPAIN 2,2026-03-02,16:30:00,28,Córdoba,FC Andorra,0.0,0.0,0.0,1.8,3.87,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,2.25,0.0,0.0,0.0,0.0,0.0,1.62,1.07,1.85,1.47,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGYPT 1,2026-03-02,16:30:00,20,Al Ittihad,Ghazl El Mehalla,2.98,1.68,5.76,2.16,2.83,3.53,1.73,1.98,3.92,1.18,13.0,1.03,1.13,4.6,1.66,2.16,2.81,1.33,2.34,1.52,1.39,0.0,1.61,1.11,0.89,1.26,1.03,2.29,1.84,6.05,2.48,1.44,2.42,1.83,1.83,2.38,1.46,3.28,1.25,0.0,0.0
EGYPT 1,2026-03-02,16:30:00,20,Pharco,Kahraba Ismailia,3.68,1.75,3.66,2.74,2.73,2.64,1.62,2.15,3.58,1.21,9.1,1.04,1.08,5.55,1.52,2.41,2.49,1.42,2.05,1.67,1.45,0.0,1.34,0.89,1.33,1.07,1.15,2.22,2.18,6.0,2.24,1.42,2.49,1.79,1.87,2.3,1.49,3.14,1.27,3.75,1.22
FRANCE 2,2026-03-02,16:45:00,25,Amiens SC,Troyes,4.91,2.2,2.25,4.47,3.6,1.77,1.4,2.73,2.5,1.37,6.95,1.08,1.01,8.5,1.26,3.37,2.04,1.8,1.81,1.85,1.29,0.0,1.2,0.75,1.27,1.17,1.31,2.48,2.8,6.8,1.5,1.3,3.14,1.59,2.27,1.92,1.81,2.38,1.52,3.34,1.24
ITALY 1,2026-03-02,16:45:00,27,Udinese,Fiorentina,3.45,2.02,2.9,2.68,3.36,2.91,1.44,2.8,3.0,1.38,8.0,1.05,1.07,10.0,1.29,3.47,2.01,1.75,1.81,1.91,1.3,0.0,1.36,1.23,0.85,1.38,1.15,2.53,2.12,7.0,2.26,1.37,2.82,1.65,2.08,2.05,1.67,2.65,1.41,3.52,1.24
SPAIN 1,2026-03-02,17:00:00,26,Real Madrid,Getafe CF,1.72,2.45,9.0,1.3,5.5,9.4,1.33,3.1,2.7,1.46,6.25,1.08,1.05,9.5,1.22,3.74,1.8,2.05,2.25,1.59,1.17,0.0,3.5,2.75,1.17,2.28,1.13,3.41,1.13,10.0,7.8,1.29,3.2,1.42,2.57,1.75,1.96,2.32,1.56,2.88,1.32
ENGLAND 2,2026-03-02,17:00:00,35,Birmingham City,Middlesbrough,3.0,2.15,3.15,2.19,3.4,3.11,1.32,3.1,2.7,1.44,6.25,1.09,1.05,11.0,1.23,3.95,1.8,2.0,1.65,2.1,1.26,0.0,1.51,1.94,1.65,1.91,1.67,3.58,2.03,7.5,2.25,1.19,3.95,1.36,2.88,1.78,2.17,1.97,1.74,2.5,1.47
PORTUGAL 1,2026-03-02,17:15:00,24,Gil Vicente,Benfica,5.75,2.2,2.2,5.25,3.93,1.71,1.41,2.69,2.75,1.38,7.4,1.07,1.01,8.6,1.29,3.05,1.98,1.83,2.0,1.68,1.25,0.0,1.15,2.09,2.45,1.68,1.85,3.53,3.7,8.0,1.39,1.37,3.2,1.56,2.31,1.95,1.8,2.44,1.45,3.28,1.25
