League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
EGYPT 1,2025-04-28,11:00:00,3,El Gounah,Smouha SC,3.76,1.65,4.1,2.6,2.63,2.8,1.76,2.0,3.98,1.19,13.0,1.01,1.12,4.7,1.6,2.2,3.05,1.37,2.19,1.64,1.54,0.0,1.4,1.21,1.05,1.17,1.35,2.52,2.18,7.7,1.89,1.39,2.77,1.61,2.07,2.43,1.7,2.65,1.42,3.52,1.24
SERBIA 1,2025-04-28,11:30:00,3,Napredak,Jedinstvo Ub,1.91,2.38,6.5,1.52,4.79,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.82,0.0,0.0,0.0,0.0,0.0,1.31,0.25,1.37,1.19,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-04-28,11:30:00,0,Septemvri Sofia,Lokomotiv Plovdiv,4.1,2.0,2.7,3.4,3.0,2.15,1.45,2.5,2.95,1.33,7.2,1.05,1.08,7.1,1.37,2.67,2.28,1.6,1.96,1.8,1.27,0.0,1.28,1.1,0.93,1.12,1.37,2.49,2.44,6.35,1.73,1.27,3.12,1.57,2.32,2.21,1.82,2.41,1.5,3.15,1.29
CROATIA 1,2025-04-28,12:00:00,32,Istra 1961,Slaven Koprivnica,2.95,1.98,3.6,2.25,3.0,2.9,1.42,2.6,3.1,1.32,6.8,1.07,1.05,8.5,1.33,2.84,2.1,1.67,1.89,1.88,1.33,0.0,1.5,1.6,1.4,1.38,1.41,2.79,1.64,7.6,2.86,1.49,2.54,1.85,1.9,2.35,1.55,3.02,1.33,4.15,1.17
ROMANIA 1,2025-04-28,12:00:00,6,Petrolul 52,SSC Farul,3.2,2.05,3.6,2.45,3.0,2.9,1.44,2.63,3.4,1.3,10.0,1.06,0.0,0.0,0.0,0.0,2.1,1.61,1.83,1.83,0.0,0.0,0.0,1.72,0.94,1.39,1.28,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREECE 1,2025-04-28,12:00:00,5,Levadiakos,Lamia,2.0,2.2,8.5,1.39,4.0,8.0,1.44,2.63,3.25,1.33,10.0,1.06,0.0,0.0,0.0,0.0,2.05,1.65,2.5,1.5,0.0,0.0,0.0,1.14,0.47,1.28,1.01,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GREECE 1,2025-04-28,12:00:00,5,Panaitolikos,Kallithea,3.5,1.91,3.6,2.65,2.9,2.65,1.57,2.25,3.75,1.25,11.0,1.05,0.0,0.0,0.0,0.0,2.3,1.5,2.05,1.7,0.0,0.0,0.0,1.33,0.73,1.2,1.02,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERBIA 1,2025-04-28,12:00:00,3,Čukarički,Spartak Subotica,2.5,2.1,4.5,1.82,3.4,4.3,1.44,2.63,3.0,1.36,7.5,1.07,0.0,0.0,0.0,0.0,2.0,1.76,1.91,1.8,0.0,0.0,0.0,1.25,1.0,1.66,1.35,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLOVENIA 1,2025-04-28,12:30:00,32,Bravo,Mura,2.5,2.1,4.33,1.9,3.55,3.83,1.44,2.63,3.0,1.36,7.5,1.07,0.0,0.0,0.0,0.0,1.95,1.73,1.83,1.83,0.0,0.0,0.0,1.8,0.73,1.63,1.28,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINLAND 1,2025-04-28,13:00:00,4,SJK,Haka,2.21,2.39,4.35,1.47,4.0,5.4,1.28,3.3,2.25,1.55,4.8,1.15,1.03,10.0,1.14,4.9,1.52,2.35,1.62,2.2,1.14,0.0,2.3,3.0,0.0,2.08,0.0,2.08,1.42,6.75,3.4,1.16,3.65,1.31,3.07,1.64,2.35,1.85,1.85,2.31,1.56
