League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Bulgaria First League,2025-02-21,07:45:00,22,CSKA 1948 Sofia,Botev Vratsa,2.05,2.25,6.5,1.49,4.3,5.9,1.4,2.75,2.75,1.4,8.0,1.08,1.03,9.0,1.28,3.45,1.87,1.87,2.0,1.73,1.12,1.19,2.42,0.8,0.5,1.7,0.93,2.63,1.38,7.5,3.4,1.29,3.15,1.5,2.38,1.82,1.86,2.3,1.53,2.95,1.33
Bulgaria First League,2025-02-21,10:15:00,22,Beroe,Hebar 1918,2.25,2.1,6.5,1.53,4.2,5.7,1.5,2.5,3.4,1.3,10.0,1.06,1.01,8.3,1.41,2.8,2.1,1.6,2.25,1.57,1.13,1.23,2.2,1.4,0.3,1.57,0.93,2.5,1.3,7.0,3.9,1.5,2.35,1.83,1.85,2.33,1.52,3.05,1.32,4.1,1.19
Serbia SuperLiga,2025-02-21,11:00:00,24,Spartak Subotica,Radnički Niš,2.88,2.1,3.4,2.34,3.32,2.93,1.4,2.75,2.75,1.4,7.0,1.08,1.05,8.5,1.28,3.45,1.94,1.76,1.73,2.0,1.39,1.29,1.54,1.45,0.73,1.05,1.43,2.48,2.05,7.5,2.05,1.47,2.5,1.82,1.93,2.34,1.56,3.02,1.33,4.2,1.17
Egypt Egyptian Premier League,2025-02-21,11:00:00,15,ENPPI,Smouha SC,3.6,1.82,3.4,3.52,2.88,2.28,1.6,2.15,3.8,1.22,11.5,1.03,1.08,5.55,1.57,2.15,2.89,1.36,2.3,1.53,1.46,1.39,1.39,0.83,1.43,0.96,1.22,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Egypt Egyptian Premier League,2025-02-21,11:00:00,15,Pharco,Coca-Cola,3.8,1.82,3.25,2.94,2.72,2.76,1.6,2.15,3.8,1.23,11.5,1.03,1.13,5.4,1.57,2.15,2.89,1.36,2.25,1.55,1.5,1.4,1.34,1.43,0.33,1.36,1.02,2.38,2.13,6.05,2.07,1.34,2.78,1.65,2.05,2.08,1.6,2.78,1.34,3.6,1.25
Serbia SuperLiga,2025-02-21,12:00:00,24,Tekstilac Odžaci,Radnički Kragujevac,4.75,2.25,2.25,3.84,3.32,1.97,1.36,3.0,2.63,1.44,6.5,1.1,1.05,8.5,1.28,3.45,1.91,1.73,1.8,1.91,2.02,1.23,1.19,1.27,1.27,1.22,1.72,2.94,2.66,7.5,1.69,1.55,2.37,1.92,1.82,2.46,1.48,3.32,1.26,4.6,1.14
Romania Liga I,2025-02-21,12:00:00,28,Hermannstadt,SCM Gloria Buzău,2.18,2.14,5.8,1.7,3.37,5.4,1.44,2.6,2.88,1.36,8.4,1.05,1.07,7.5,1.37,2.95,2.15,1.57,2.05,1.69,1.14,1.26,2.07,1.62,0.38,1.24,1.12,2.36,1.63,6.4,2.55,1.48,2.38,1.8,1.86,2.3,1.52,3.05,1.3,4.1,1.17
Bulgaria First League,2025-02-21,12:45:00,22,Levski Sofia,Spartak Varna,1.83,2.38,9.0,1.3,5.0,10.0,1.4,2.75,2.75,1.4,8.0,1.08,1.01,9.0,1.28,3.45,1.82,1.92,2.38,1.53,1.07,1.15,2.9,2.4,1.5,2.02,1.19,3.21,1.3,7.5,3.9,1.43,2.6,1.72,1.98,2.15,1.61,2.75,1.38,3.65,1.24
Slovenia PrvaLiga,2025-02-21,13:30:00,22,Nafta,Primorje,0.0,0.0,0.0,2.37,2.94,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,1.5,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.46,1.27,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2025-02-21,14:00:00,17,Floridsdorfer AC,Kapfenberger SV,2.88,2.1,3.4,2.3,3.2,2.9,1.4,2.75,2.75,1.4,7.0,1.08,1.03,9.0,1.27,3.51,1.95,1.85,1.73,2.0,1.38,1.3,1.55,1.14,1.63,1.23,1.17,2.4,1.61,6.7,2.98,1.21,3.58,1.42,2.57,1.76,1.95,2.21,1.56,2.92,1.31
