League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
NETHERLANDS 1,2025-12-02,10:30:00,14,Ajax,Groningen,2.58,2.28,3.8,1.99,3.44,3.65,1.3,3.58,2.5,1.54,5.5,1.14,1.01,13.0,1.2,4.2,1.8,2.1,1.64,2.33,1.29,1.25,1.85,2.0,1.29,1.85,1.63,3.48,1.65,7.5,3.0,1.32,3.35,1.58,2.38,2.24,1.96,2.51,1.53,3.46,1.31
ENGLAND 1,2025-12-02,16:30:00,14,Fulham,Manchester City,5.0,2.4,2.1,5.0,4.3,1.62,1.31,3.24,2.49,1.55,5.35,1.1,1.03,13.0,1.18,4.5,1.64,2.35,1.68,2.27,1.27,1.25,1.21,1.86,1.43,1.5,1.46,2.96,2.75,8.5,1.55,1.19,3.78,1.39,2.67,1.71,2.02,2.14,1.6,2.81,1.33
ENGLAND 1,2025-12-02,16:30:00,14,AFC Bournemouth,Everton,2.63,2.15,3.8,2.13,3.35,3.55,1.44,2.77,2.85,1.42,6.85,1.07,1.05,10.0,1.29,3.5,1.91,1.85,1.74,2.18,1.37,1.28,1.68,2.0,1.43,1.77,0.85,2.62,1.41,7.6,4.05,1.16,4.1,1.33,2.83,1.61,2.12,2.04,1.69,2.64,1.4
ENGLAND 3,2025-12-02,16:45:00,19,Wigan Athletic,Burton Albion,2.47,2.02,4.55,1.8,3.35,4.3,1.36,2.88,2.8,1.4,8.0,1.07,1.03,7.7,1.35,3.27,2.13,1.72,2.05,1.75,1.23,1.27,2.02,1.89,1.33,1.39,1.34,2.73,1.53,9.0,2.75,1.22,3.5,1.44,2.47,1.79,1.89,2.27,1.52,3.04,1.29
ENGLAND 2,2025-12-02,16:45:00,6,Blackburn Rovers,Ipswich Town,4.54,2.05,2.59,3.7,3.4,2.0,1.41,2.69,2.85,1.37,7.0,1.04,1.01,8.7,1.27,3.18,1.99,1.87,1.77,1.94,1.29,1.29,1.25,0.56,1.33,1.33,1.51,2.84,2.2,8.0,1.83,1.17,3.91,1.38,2.69,1.77,1.95,2.09,1.65,2.71,1.37
SPAIN 1,2025-12-02,17:00:00,19,FC Barcelona,Atlético Madrid,2.2,2.63,3.75,1.58,4.1,3.9,1.21,3.9,2.09,1.72,4.5,1.16,1.02,21.0,1.13,6.0,1.4,2.8,1.45,2.92,1.26,1.18,2.12,3.0,1.5,2.27,1.41,3.68,1.5,9.0,2.88,1.26,3.32,1.49,2.44,2.05,1.93,2.29,1.58,2.9,1.36
ENGLAND 1,2025-12-02,17:15:00,14,Newcastle United,Tottenham Hotspur,2.2,2.4,4.5,1.63,3.75,4.0,1.33,3.12,2.58,1.51,5.95,1.08,1.04,13.0,1.22,4.0,1.75,2.17,1.65,2.15,1.25,1.25,2.0,2.0,2.17,1.58,1.11,2.69,1.44,9.5,3.0,1.11,5.0,1.24,3.34,1.46,2.45,1.8,1.9,2.25,1.54
CHILE 1,2025-12-02,18:00:00,29,Universidad Chile,Coquimbo Unido,2.9,2.05,3.5,2.15,3.1,2.9,1.42,2.62,3.1,1.31,7.7,1.03,1.06,8.5,1.36,2.9,2.1,1.67,1.91,1.83,1.3,1.33,1.53,2.57,2.5,1.99,1.39,3.38,1.75,7.19,2.75,1.31,2.95,1.61,2.16,2.33,1.72,2.6,1.41,3.6,1.2
BRAZIL 1,2025-12-02,19:00:00,37,Vasco da Gama,Mirassol,2.56,2.17,3.87,2.15,3.4,3.35,1.35,3.0,2.65,1.43,6.5,1.08,1.03,11.0,1.26,3.7,1.91,1.83,1.77,2.02,1.26,1.25,1.76,1.56,1.17,1.61,1.41,3.02,1.8,8.5,2.2,1.2,3.82,1.39,2.75,1.84,2.17,2.05,1.72,2.55,1.45
BRAZIL 1,2025-12-02,21:30:00,37,Grêmio,Fluminense,3.43,2.02,3.09,2.9,3.1,2.5,1.43,2.65,3.1,1.32,8.0,1.05,1.06,8.0,1.38,2.95,2.25,1.66,1.91,1.86,1.31,1.37,1.37,1.78,0.83,1.52,1.13,2.65,1.85,8.5,2.15,1.23,3.42,1.46,2.41,1.82,1.86,2.31,1.5,3.08,1.28
