League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
England Premier League,2025-01-16,16:30:00,21,Ipswich Town,Brighton & Hove Albion,4.0,2.3,2.5,4.0,3.95,1.9,1.33,3.25,1.04,15.0,1.23,4.35,1.72,2.18,1.62,2.2,1.87,1.27,1.25,0.7,1.3,1.16,1.39,2.55,2.4,6.75,1.68,1.19,4.1,1.32,3.05,1.53,2.3,1.84,1.84,2.3,1.54
England Premier League,2025-01-16,17:00:00,21,Manchester United,Southampton,1.73,2.63,7.5,1.29,6.4,10.0,1.25,3.75,1.01,24.0,1.16,5.7,1.74,2.1,1.91,1.91,1.06,1.14,3.5,1.3,0.2,1.48,0.96,2.44,1.24,8.0,4.35,1.19,4.1,1.34,2.9,1.56,2.23,1.88,1.81,2.32,1.53
England EFL League One,2025-01-16,17:00:00,27,Shrewsbury Town,Wrexham,4.33,2.05,2.5,4.33,3.4,1.87,1.42,2.62,1.06,8.5,1.35,3.1,2.2,1.65,1.85,1.8,1.91,1.25,1.22,0.92,1.18,1.02,1.2,2.22,2.48,6.75,1.65,1.28,3.2,1.49,2.4,1.79,1.9,2.23,1.56,2.88,1.35
