League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
AUSTRIA 2,2025-04-21,05:30:00,25,Schwarz-Weiß Bregenz,Floridsdorfer AC,3.6,2.2,2.83,2.7,3.47,2.43,1.34,3.04,2.72,1.46,5.7,1.06,1.01,8.7,1.2,3.85,1.83,1.91,1.62,2.2,1.62,1.25,1.4,1.83,0.92,1.71,1.18,2.89,2.14,6.35,2.06,1.23,3.42,1.5,2.41,2.07,1.91,2.31,1.58,3.05,1.28
POLAND 1,2025-04-21,07:15:00,29,Puszcza Niepołomice,Radomiak Radom,3.4,1.95,3.0,2.86,3.47,2.46,1.4,2.9,2.77,1.4,6.75,1.09,1.01,9.5,1.29,3.44,1.95,1.91,1.68,2.1,1.3,1.28,1.35,1.29,1.07,1.41,1.38,2.79,1.98,7.8,2.16,1.29,3.9,1.38,2.75,1.65,2.15,2.25,1.57,2.55,1.45
ITALY 1,2025-04-21,07:30:00,33,Torino,Udinese,3.2,1.95,4.0,2.45,2.97,3.45,1.53,2.38,3.75,1.25,11.0,1.05,1.11,6.25,1.48,2.6,2.37,1.53,2.0,1.75,1.3,1.35,1.55,1.4,1.06,1.16,1.34,2.5,1.73,8.0,2.38,1.27,3.14,1.53,2.28,1.85,1.85,2.51,1.44,3.34,1.24
ITALY 2,2025-04-21,07:30:00,34,Südtirol,Bari 1908,3.25,2.0,3.6,2.57,3.02,3.18,1.5,2.5,3.5,1.29,10.0,1.06,1.1,6.5,1.44,2.75,2.15,1.57,1.91,1.91,1.38,1.33,1.48,1.13,1.06,1.42,1.36,2.78,2.1,8.0,1.91,1.27,3.14,1.53,2.28,2.0,1.73,2.51,1.44,3.34,1.24
SWEDEN 2,2025-04-21,08:00:00,4,Varberg,Umeå,2.3,2.3,5.0,1.57,4.3,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.01,11.0,1.19,3.75,1.73,1.91,1.8,1.95,1.17,1.2,2.05,3.0,0.0,1.92,1.33,3.25,1.61,9.0,2.68,1.25,3.45,1.3,2.97,1.56,2.21,1.95,1.77,2.51,1.44
ENGLAND 4,2025-04-21,08:30:00,44,Newport County,Walsall,5.0,2.3,2.25,5.3,3.62,1.65,1.36,3.0,2.63,1.44,7.0,1.1,1.04,10.0,1.25,3.8,1.79,1.95,1.73,2.0,2.4,1.18,1.13,1.62,1.48,1.24,1.41,2.65,3.75,11.0,1.3,1.3,3.15,1.33,2.83,1.6,2.14,2.05,1.7,2.6,1.41
DENMARK 1,2025-04-21,09:00:00,5,Vejle,Silkeborg,3.36,2.17,2.42,2.83,3.66,2.25,1.3,3.08,2.5,1.46,5.4,1.11,1.0,10.0,1.22,4.05,1.65,2.0,1.57,2.34,1.21,1.22,1.26,0.69,1.5,1.33,1.44,2.77,2.45,9.0,1.69,1.19,3.8,1.45,2.5,1.69,1.97,2.16,1.62,2.84,1.35
DENMARK 1,2025-04-21,09:00:00,5,Viborg,Lyngby,2.0,2.32,4.75,1.73,4.1,4.0,1.32,3.28,2.4,1.47,5.5,1.11,1.04,10.0,1.18,4.0,1.55,2.2,1.67,2.1,1.24,1.2,2.06,1.46,0.73,1.45,1.21,2.66,1.63,8.1,2.48,1.19,4.0,1.37,2.85,1.63,2.2,1.97,1.78,2.45,1.49
SWEDEN 1,2025-04-21,09:00:00,4,Djurgården,GAIS,2.4,2.2,5.0,1.77,3.57,4.5,1.4,2.75,3.0,1.36,8.0,1.08,1.06,9.0,1.33,3.3,1.98,1.77,1.91,1.91,1.22,1.25,1.83,0.0,1.0,1.7,1.15,2.85,1.57,8.5,2.7,1.14,4.45,1.29,3.04,1.55,2.23,1.85,1.83,2.48,1.45
NORWAY 1,2025-04-21,09:30:00,3,Vålerenga,Rosenborg,3.4,2.3,2.88,3.07,3.47,2.19,1.33,3.25,2.5,1.5,6.5,1.11,1.01,13.0,1.17,4.15,1.6,2.1,1.57,2.25,1.62,1.22,1.4,3.0,3.0,1.7,1.76,3.46,2.38,8.5,1.7,1.12,4.65,1.27,3.14,1.51,2.32,1.85,1.85,2.4,1.48
