League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
England EFL League One,2025-01-07,16:45:00,16,Wycombe Wanderers,Huddersfield Town,2.65,2.1,3.75,2.28,3.3,3.1,1.38,2.8,1.05,9.0,1.28,3.65,1.93,1.79,1.65,2.05,1.3,1.25,1.67,2.18,1.7,1.29,1.37,2.66,2.11,6.65,2.13,1.16,4.05,1.35,2.84,1.64,2.12,1.95,1.77,2.62,1.38
Wales Welsh Premier League,2025-01-07,16:45:00,21,Bala Town,Caernarfon Town,2.3,2.2,4.75,1.8,3.7,3.4,1.36,3.0,1.04,11.0,1.27,3.55,1.67,2.0,1.83,1.83,1.21,1.24,2.05,1.7,1.8,1.34,1.38,2.72,1.39,7.3,3.84,1.19,3.82,1.38,2.62,1.7,2.05,2.1,1.59,2.78,1.34
Spain Segunda División,2025-01-07,17:30:00,14,CD Tenerife,Levante UD,3.1,2.0,4.0,2.63,2.88,2.36,1.5,2.5,1.08,7.5,1.42,2.8,2.25,1.53,2.0,1.73,1.35,1.3,1.57,1.13,1.2,1.26,1.24,2.5,1.95,8.0,2.1,1.29,3.25,1.52,2.36,1.87,1.83,2.39,1.51,3.2,1.3
