League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
GREECE 1,2025-11-03,12:00:00,9,Asteras Tripolis,OFI,2.62,2.27,4.03,2.2,3.24,3.62,1.38,3.03,2.81,1.38,6.65,1.05,1.06,9.0,1.3,3.25,1.95,1.81,1.75,2.14,1.35,1.28,1.6,1.5,0.75,1.09,1.22,2.31,1.57,8.7,2.54,1.36,2.7,1.7,2.05,2.46,1.66,2.72,1.33,3.65,1.22
ROMANIA 1,2025-11-03,12:30:00,15,SSC Farul,Csikszereda,2.4,2.2,3.8,1.75,3.75,4.0,1.33,3.3,2.4,1.5,5.8,1.11,1.02,13.0,1.23,4.1,1.65,2.15,1.62,2.29,1.3,1.16,1.95,2.0,0.67,1.9,1.07,2.97,1.42,8.55,3.38,1.22,3.34,1.47,2.14,2.04,1.96,2.28,1.43,3.14,1.27
SERBIA 1,2025-11-03,13:00:00,14,OFK Beograd,Radnički Niš,2.48,2.25,3.8,2.06,3.55,3.2,1.29,3.4,2.41,1.57,5.55,1.15,1.01,12.5,1.14,4.4,1.63,2.19,1.62,2.34,1.25,1.2,2.15,0.88,0.5,1.3,1.7,3.0,1.54,8.1,3.4,1.34,2.78,1.65,2.08,2.46,1.66,2.75,1.34,3.87,1.17
SLOVENIA 1,2025-11-03,13:30:00,14,Domžale,Mura,3.74,2.18,2.88,2.9,3.25,2.12,1.39,2.66,2.74,1.38,7.0,1.08,1.05,9.5,1.26,3.22,1.76,1.84,1.7,2.16,1.27,1.25,1.28,0.71,0.29,1.23,1.27,2.5,3.22,8.5,1.57,1.18,3.86,1.39,2.67,1.88,2.03,2.11,1.64,2.74,1.37
POLAND 1,2025-11-03,14:00:00,14,Wisła Płock,Pogoń Szczecin,2.79,2.21,3.18,2.24,3.55,3.18,1.33,3.31,2.56,1.44,6.05,1.06,1.05,9.5,1.2,3.75,1.76,1.95,1.65,2.15,1.24,1.25,1.6,1.92,1.21,1.48,1.59,3.07,1.72,8.5,2.38,1.23,3.6,1.35,2.6,1.65,2.06,2.04,1.67,2.6,1.38
CROATIA 1,2025-11-03,14:00:00,12,Gorica,Lokomotiva Zagreb,3.1,2.09,3.25,2.4,3.13,2.7,1.38,3.01,2.84,1.38,6.4,1.05,1.01,9.5,1.2,3.3,1.93,1.86,1.7,2.09,1.3,1.3,1.5,1.0,1.0,1.35,1.37,2.72,1.95,6.25,2.23,1.31,2.78,1.58,2.15,2.42,1.68,2.63,1.43,3.58,1.21
POLAND 1,2025-11-03,14:00:00,14,Lechia Gdańsk,Radomiak Radom,2.5,2.15,3.45,2.08,3.3,3.25,1.33,3.3,2.47,1.47,5.55,1.1,1.05,12.0,1.2,3.95,1.7,2.1,1.57,2.3,1.3,1.23,1.73,1.07,1.36,1.6,1.64,3.24,1.8,8.0,2.02,1.15,4.3,1.29,3.1,1.49,2.18,1.81,1.83,2.25,1.45
ITALY 1,2025-11-03,14:30:00,10,Sassuolo,Genoa,3.1,1.95,3.7,2.19,2.87,3.25,1.44,2.42,3.3,1.25,11.0,1.05,1.07,6.0,1.58,2.4,2.61,1.51,2.08,1.67,1.43,1.36,1.57,1.2,0.8,1.06,1.03,2.09,1.88,8.5,2.32,1.44,2.69,1.69,2.0,2.05,1.7,2.93,1.33,4.1,1.21
SERBIA 1,2025-11-03,15:00:00,14,LFK Mladost Lučani,Radnički Kragujevac,3.68,2.12,2.62,2.95,3.25,2.2,1.34,2.82,2.63,1.43,6.15,1.06,1.0,8.5,1.28,3.42,1.81,1.85,1.7,2.1,1.33,1.25,1.28,1.71,0.71,1.15,1.95,3.1,3.86,6.85,1.44,1.35,2.83,1.67,2.09,2.47,1.62,2.74,1.36,3.89,1.17
DENMARK 1,2025-11-03,15:00:00,14,Midtjylland,AGF,2.26,2.6,4.05,1.78,3.9,3.89,1.24,3.45,2.23,1.62,4.8,1.17,1.03,14.3,1.12,5.2,1.55,2.45,1.5,2.55,1.25,1.2,1.95,2.25,2.14,2.05,1.46,3.51,1.73,9.0,2.38,1.24,3.6,1.42,2.35,2.16,1.87,2.37,1.54,3.1,1.38
ROMANIA 1,2025-11-03,15:30:00,15,Petrolul 52,Botoşani,4.24,2.0,2.9,2.58,2.83,2.44,1.52,2.36,3.2,1.27,9.5,1.04,1.11,6.91,1.45,2.63,2.3,1.53,1.95,1.79,1.57,1.33,1.31,0.71,1.71,1.4,1.39,2.79,2.48,6.3,1.87,1.29,2.91,1.48,2.18,2.02,1.72,2.34,1.54,3.67,1.33
NETHERLANDS 2,2025-11-03,16:00:00,14,PSV II,Willem II,3.2,2.4,2.6,2.53,3.92,2.2,1.18,4.05,2.01,1.74,4.1,1.2,1.01,18.0,1.11,6.95,1.38,2.95,1.36,2.93,1.25,1.25,1.4,1.86,1.38,1.51,1.1,2.61,2.29,7.6,1.91,1.17,4.25,1.27,3.28,1.47,2.33,1.89,1.85,2.29,1.53
NETHERLANDS 2,2025-11-03,16:00:00,14,Dordrecht,Almere City,2.75,2.45,2.95,2.37,3.5,2.6,1.22,3.6,2.23,1.61,4.95,1.12,1.01,17.0,1.1,5.0,1.5,2.45,1.45,2.5,1.25,1.25,1.53,1.14,0.86,1.62,1.45,3.07,2.08,7.6,2.0,1.13,4.9,1.22,3.3,1.45,2.55,1.73,2.03,2.14,1.58
NETHERLANDS 2,2025-11-03,16:00:00,14,AZ II,Eindhoven,2.12,2.28,4.4,1.53,4.0,4.75,1.22,3.52,2.14,1.58,4.5,1.11,1.01,10.0,1.11,4.75,1.48,2.45,1.56,2.25,1.17,1.22,2.14,0.86,1.0,1.46,1.35,2.81,1.48,8.0,3.35,1.18,4.1,1.34,2.97,1.76,2.28,1.99,1.93,2.41,1.5
