League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Scotland Premiership,2025-01-02,12:00:00,21,Aberdeen,Ross County,2.0,2.4,6.0,1.5,3.73,5.3,1.3,3.4,1.04,10.0,1.22,4.2,1.89,1.93,1.8,1.95,1.12,1.21,2.5,2.0,0.9,1.36,0.95,2.31,1.35,8.0,3.45,1.19,4.1,1.34,2.9,1.56,2.23,1.82,1.98,2.33,1.52
Scotland Premiership,2025-01-02,12:00:00,21,Hearts,Motherwell,2.4,2.25,4.5,1.86,3.21,3.68,1.36,3.0,1.05,9.5,1.25,3.7,1.92,1.9,1.75,2.0,1.21,1.27,1.98,1.36,1.2,1.65,1.22,2.87,1.46,7.5,2.95,1.15,4.6,1.28,3.3,1.46,2.48,1.74,1.96,2.12,1.63
Scotland Premiership,2025-01-02,12:00:00,21,Kilmarnock,St. Mirren,2.63,2.3,3.75,2.12,3.13,3.03,1.33,3.25,1.05,9.5,1.22,4.2,2.0,1.82,1.57,2.25,1.29,1.3,1.73,1.67,1.0,1.44,1.22,2.66,1.58,6.75,2.55,1.19,4.0,1.35,2.9,1.57,2.23,1.98,1.82,2.33,1.5
Scotland Premiership,2025-01-02,12:00:00,21,Rangers,Celtic,3.25,2.25,3.1,2.82,3.26,2.17,1.36,3.0,1.05,9.5,1.25,3.7,1.79,1.99,1.62,2.2,1.47,1.3,1.47,2.8,2.5,2.04,1.92,3.96,2.18,7.0,1.79,1.14,4.8,1.26,3.4,1.44,2.55,1.68,2.02,2.04,1.68
Scotland Premiership,2025-01-02,12:00:00,21,St. Johnstone,Hibernian,4.0,2.3,2.6,3.34,3.23,1.95,1.33,3.25,1.05,9.5,1.25,3.95,1.92,1.9,1.62,2.2,1.8,1.28,1.27,0.7,1.09,1.24,1.46,2.7,2.55,6.75,1.61,1.23,3.65,1.41,2.65,1.66,2.06,2.05,1.67,2.55,1.44
Scotland Premiership,2025-01-02,14:30:00,21,Dundee,Dundee United,3.2,2.2,3.2,2.45,3.04,2.42,1.36,3.0,1.05,9.5,1.25,3.7,1.79,1.99,1.62,2.2,1.47,1.29,1.5,1.3,1.6,1.36,1.22,2.58,1.81,6.75,2.17,1.2,3.9,1.37,2.8,1.6,2.17,1.9,1.9,2.43,1.48
England EFL League Two,2025-01-02,16:45:00,24,Gillingham,Bromley,3.1,2.05,3.75,2.38,2.96,2.6,1.44,2.63,1.06,10.0,1.38,3.0,2.08,1.68,1.91,1.8,1.38,1.25,1.66,1.73,1.6,1.25,1.32,2.57,1.7,6.75,2.4,1.22,3.8,1.38,2.8,1.7,2.05,2.05,1.7,2.43,1.49
England EFL League Two,2025-01-02,16:45:00,24,Newport County,AFC Wimbledon,5.0,2.3,2.25,4.06,3.32,1.61,1.33,3.25,1.02,15.0,1.22,4.2,1.86,1.94,1.73,2.0,2.15,1.23,1.18,1.89,1.3,1.24,1.28,2.52,2.8,6.75,1.52,1.38,2.8,1.65,2.1,1.85,1.85,2.55,1.43,3.4,1.26
