League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Romania Liga I,2025-02-10,12:00:00,26,SSC Farul,SCM Gloria Buzău,2.5,2.1,4.75,1.71,3.45,5.2,1.44,2.63,3.0,1.36,9.0,1.07,1.06,8.0,1.32,3.2,2.17,1.62,1.91,1.8,1.21,1.29,1.9,1.62,0.38,1.66,1.14,2.8,1.4,7.7,3.5,1.22,3.7,1.43,2.6,1.78,1.92,2.32,1.52,3.15,1.3
Bulgaria First League,2025-02-10,12:30:00,20,Beroe,Levski Krumovgrad,2.6,2.0,5.0,1.72,3.47,5.0,1.53,2.38,3.5,1.29,11.0,1.05,1.04,6.9,1.5,2.4,2.25,1.53,2.2,1.62,1.17,1.26,2.01,1.4,1.0,1.48,0.96,2.44,1.46,7.0,3.05,1.38,2.8,1.64,2.1,2.02,1.7,2.55,1.43,3.4,1.26
Greece Super League,2025-02-10,13:00:00,22,Atromitos,Kallithea,2.63,1.95,5.5,1.87,3.1,4.4,1.57,2.25,3.75,1.25,13.0,1.04,1.11,6.6,1.55,2.3,2.3,1.5,2.25,1.57,1.22,1.38,1.88,0.73,0.73,1.19,0.9,2.09,1.57,6.4,2.65,1.5,2.23,1.86,1.74,2.4,1.44,3.2,1.26,4.25,1.14
Greece Super League,2025-02-10,13:00:00,22,Lamia,Levadiakos,4.0,1.91,3.25,3.25,2.88,2.3,1.62,2.2,4.0,1.22,13.0,1.04,1.12,6.4,1.5,2.3,2.33,1.5,2.2,1.62,1.59,1.41,1.35,0.27,1.0,1.07,1.06,2.13,2.46,8.1,1.8,1.37,2.75,1.69,2.04,2.14,1.6,2.83,1.33,4.3,1.17
Turkey Süper Lig,2025-02-10,14:00:00,23,Trabzonspor,Eyüpspor,2.3,2.38,4.5,1.74,4.07,4.05,1.3,3.4,2.5,1.5,6.0,1.13,1.03,19.0,1.17,4.75,1.62,2.25,1.62,2.2,1.21,1.24,2.05,2.18,1.33,1.63,1.11,2.74,1.28,8.7,4.35,1.2,4.0,1.38,2.7,1.68,2.0,2.15,1.58,2.9,1.34
Turkey Süper Lig,2025-02-10,14:00:00,23,BB Bodrumspor,Göztepe,3.75,2.1,2.88,3.21,3.41,2.18,1.44,2.63,3.0,1.36,9.0,1.07,1.05,9.0,1.32,3.25,2.03,1.78,1.8,1.91,1.55,1.31,1.39,1.09,0.64,1.34,1.31,2.65,2.02,6.7,2.05,1.29,3.2,1.53,2.25,1.95,1.71,2.6,1.4,3.7,1.22
Poland Ekstraklasa,2025-02-10,15:00:00,20,Puszcza Niepołomice,Zagłębie Lubin,3.5,2.1,3.1,3.1,2.9,2.48,1.4,2.75,3.0,1.36,8.0,1.08,1.06,8.5,1.29,3.3,1.91,1.83,1.67,2.1,1.5,1.32,1.42,1.3,0.82,1.46,1.39,2.85,2.12,5.95,2.05,1.16,4.45,1.34,2.92,1.62,2.1,2.1,1.62,2.85,1.36
Romania Liga I,2025-02-10,15:00:00,26,UTA Arad,CFR Cluj,4.75,2.1,2.6,3.5,3.2,2.12,1.44,2.63,3.25,1.33,10.0,1.06,1.06,8.0,1.36,2.95,2.0,1.67,2.0,1.73,1.87,1.29,1.23,1.15,1.69,1.6,1.29,2.89,3.3,6.3,1.5,1.28,3.3,1.52,2.32,1.92,1.75,2.6,1.43,3.7,1.22
Portugal LigaPro,2025-02-10,15:00:00,21,Torreense,FC Vizela,3.6,1.95,3.4,2.9,3.0,2.45,1.53,2.38,3.5,1.29,11.0,1.05,1.04,7.1,1.43,2.55,2.3,1.5,2.0,1.73,1.47,1.34,1.41,1.73,1.27,1.31,1.38,2.69,2.1,8.0,1.95,1.18,3.85,1.38,2.71,1.69,2.04,1.95,1.85,2.74,1.35
Netherlands Eerste Divisie,2025-02-10,16:00:00,25,Vitesse,Emmen,3.4,2.38,2.75,3.0,3.6,2.2,1.29,3.5,2.38,1.53,5.5,1.14,1.01,13.0,1.18,4.75,1.57,2.35,1.5,2.5,1.72,1.22,1.38,1.0,1.73,1.74,1.61,3.35,2.17,6.75,1.81,1.19,4.1,1.33,2.95,1.55,2.28,1.88,1.81,2.3,1.53
