League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 2,2025-06-22,01:35:00,20,Roasso Kumamoto,V-Varen Nagasaki,3.3,2.25,2.8,2.82,3.26,2.18,1.33,3.2,2.6,1.44,6.5,1.11,1.01,11.0,1.2,3.7,1.67,2.07,1.62,2.2,1.6,1.3,1.36,0.9,1.11,1.44,1.56,3.0,1.75,8.0,2.52,1.25,3.6,1.41,2.7,1.75,2.06,2.2,1.66,2.9,1.36
JAPAN 2,2025-06-22,02:00:00,20,Blaublitz Akita,Montedio Yamagata,3.4,2.05,3.4,2.75,2.99,2.37,1.44,2.63,3.25,1.33,9.0,1.07,1.01,8.5,1.32,2.88,1.93,1.77,1.83,1.83,1.44,1.36,1.44,0.88,0.82,1.56,1.32,2.88,1.82,8.0,2.33,1.3,3.2,1.52,2.45,1.91,1.89,2.36,1.56,3.2,1.3
JAPAN 1,2025-06-22,06:00:00,21,Yokohama,Sanfrecce Hiroshima,4.33,1.93,2.7,3.67,2.96,1.96,1.53,2.38,3.4,1.28,11.0,1.05,1.1,6.5,1.5,2.55,2.38,1.51,2.1,1.62,1.75,1.3,1.25,1.27,1.56,1.3,1.6,2.9,2.43,6.4,1.68,1.4,2.6,1.68,1.98,2.1,1.61,2.7,1.37,3.55,1.22
JAPAN 2,2025-06-22,06:00:00,20,Vegalta Sendai,Ventforet Kofu,2.8,1.95,4.4,1.93,3.06,3.66,1.55,2.4,3.6,1.25,12.0,1.04,1.06,6.25,1.5,2.3,2.33,1.53,2.2,1.62,1.25,1.4,1.7,1.78,1.3,1.5,1.31,2.81,1.69,8.0,2.65,1.29,3.3,1.64,2.22,2.06,1.75,2.65,1.42,3.3,1.29
JAPAN 1,2025-06-22,06:30:00,21,Gamba Osaka,Tokyo,2.5,2.1,4.2,1.9,3.19,3.59,1.38,2.8,2.75,1.4,7.5,1.08,1.06,8.5,1.33,3.25,1.94,1.76,1.77,1.91,1.25,1.25,1.8,1.67,0.89,1.58,1.23,2.81,1.74,6.4,2.32,1.34,2.85,1.58,2.14,1.94,1.72,2.48,1.44,3.2,1.27
SOUTH KOREA 2,2025-06-22,07:00:00,17,Busan I'Park,Cheongju,2.15,2.2,5.5,1.57,3.65,4.8,1.4,2.88,2.88,1.4,8.0,1.08,1.01,8.3,1.28,3.08,1.95,1.75,1.95,1.8,1.18,1.3,2.1,1.22,1.0,1.65,1.25,2.9,1.44,8.2,3.32,1.53,2.45,1.92,1.88,2.48,1.52,3.28,1.25,4.3,1.16
SOUTH KOREA 2,2025-06-22,07:00:00,17,Jeonnam Dragons,Gimpo Citizen,2.9,2.1,3.6,2.22,3.1,2.88,1.4,2.8,3.0,1.36,8.5,1.07,1.05,8.0,1.3,2.97,2.0,1.65,1.83,1.91,1.36,1.35,1.57,2.0,1.14,1.62,1.31,2.93,2.1,5.95,2.11,1.48,2.58,1.82,1.98,2.3,1.58,3.08,1.28,4.1,1.18
SOUTH KOREA 2,2025-06-22,07:00:00,17,Gyeongnam,Suwon Bluewings,4.4,2.4,2.2,3.98,3.93,1.63,1.29,3.5,2.3,1.55,5.5,1.14,1.01,13.0,1.14,4.4,1.57,2.15,1.62,2.25,2.3,1.22,1.17,1.25,1.57,1.71,1.7,3.41,2.76,8.2,1.58,1.32,2.88,1.6,2.26,1.99,1.81,2.53,1.49,3.78,1.19
SOUTH KOREA 1,2025-06-22,07:00:00,20,Sangju Sangmu,Anyang,2.2,2.3,4.33,1.67,3.63,4.1,1.3,3.2,2.4,1.5,6.8,1.04,1.04,10.0,1.22,4.2,1.78,1.92,1.62,2.1,1.2,1.2,2.05,1.67,1.33,1.75,1.48,3.23,1.55,6.4,2.75,1.47,2.48,1.78,1.92,2.23,1.56,2.9,1.34,3.9,1.2
SOUTH KOREA 1,2025-06-22,07:00:00,20,Gwangju,Daejeon Citizen,2.7,2.0,3.95,2.06,3.11,3.21,1.44,2.6,3.0,1.33,7.7,1.03,1.07,8.0,1.38,3.0,2.25,1.57,1.83,1.83,1.28,1.28,1.7,1.4,2.0,1.52,1.25,2.77,1.75,6.25,2.32,1.5,2.35,1.85,1.83,2.35,1.5,3.1,1.3,4.1,1.18
