League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SLOVENIA 1,2026-03-05,13:30:00,23,Aluminij,Celje,4.5,2.7,1.95,4.54,4.5,1.58,1.2,4.0,1.99,1.73,4.0,1.2,1.01,23.0,1.11,5.75,1.35,2.9,1.44,2.6,1.2,0.0,1.18,1.27,1.77,1.39,1.69,3.08,5.05,9.25,1.3,1.22,3.58,1.45,2.48,2.02,1.92,2.25,1.58,2.92,1.31
SAUDI ARABIA 1,2026-03-05,16:00:00,25,Dhamk,Al Riyadh,2.75,1.93,4.55,2.25,3.1,3.25,1.51,2.31,3.38,1.25,9.1,1.03,1.04,6.85,1.4,2.56,2.3,1.52,2.0,1.71,1.25,0.0,1.58,0.85,0.46,1.27,1.31,2.58,1.95,6.3,2.27,1.4,3.14,1.56,2.27,2.23,1.83,2.47,1.52,3.34,1.24
EGYPT 1,2026-03-05,16:30:00,21,Al Mokawloon,Al Ahly,7.8,1.9,2.15,6.7,3.6,1.5,1.57,2.24,3.58,1.21,9.3,1.04,1.09,6.5,1.5,2.35,2.5,1.5,2.45,1.49,1.24,0.0,1.04,0.5,1.89,1.35,1.85,3.2,3.22,8.4,1.4,1.37,2.85,1.64,2.13,2.38,1.69,2.65,1.42,3.47,1.24
SWITZERLAND 1,2026-03-05,16:30:00,28,Basel,Grasshopper,2.16,2.2,4.6,1.73,3.72,4.54,1.33,3.04,2.63,1.5,6.1,1.06,1.03,12.8,1.25,3.84,1.75,2.1,1.65,2.12,1.3,0.0,2.1,1.64,0.71,2.0,1.43,3.43,1.47,7.5,2.7,1.21,3.79,1.39,2.77,1.65,2.11,2.01,1.66,2.6,1.44
SWITZERLAND 1,2026-03-05,16:30:00,28,Thun,St. Gallen,2.25,2.37,4.0,1.95,3.7,2.83,1.22,3.66,2.04,1.67,4.25,1.17,1.01,20.0,1.08,5.6,1.38,2.64,1.39,2.8,1.16,0.0,1.98,2.13,1.86,2.03,1.5,3.53,1.62,7.4,2.6,1.2,3.9,1.37,2.85,1.62,2.15,1.99,1.73,2.59,1.49
POLAND 1,2026-03-05,16:30:00,19,Radomiak Radom,Arka Gdynia,2.3,2.19,4.45,1.77,3.72,3.99,1.34,2.95,2.62,1.42,6.0,1.09,1.01,12.1,1.27,3.85,1.86,1.82,1.88,1.86,1.25,0.0,1.91,1.39,1.13,1.65,1.23,2.88,1.5,9.0,2.88,1.23,3.55,1.44,2.6,1.93,2.0,2.15,1.62,2.75,1.4
EGYPT 1,2026-03-05,16:30:00,21,Ceramica Cleopatra,National Bank of Egypt,3.06,1.88,4.04,2.3,3.0,3.1,1.45,2.38,3.15,1.3,8.1,1.02,1.04,6.75,1.33,2.81,2.14,1.65,1.83,1.73,1.28,0.0,1.49,2.3,1.7,1.42,1.28,2.7,1.82,6.7,2.4,1.42,2.63,1.72,1.99,2.6,1.6,2.87,1.36,3.81,1.2
EGYPT 1,2026-03-05,16:30:00,21,Haras El Hodood,Pyramids FC,7.0,2.25,1.9,9.3,5.04,1.28,1.42,2.56,2.8,1.32,7.6,1.03,1.02,8.1,1.31,2.92,2.03,1.8,2.5,1.42,1.17,0.0,1.0,1.2,2.0,1.18,1.51,2.69,5.25,7.7,1.32,1.33,3.0,1.66,2.28,2.05,1.72,2.38,1.5,3.46,1.3
EGYPT 1,2026-03-05,16:30:00,21,Petrojet,El Geish,3.5,1.8,4.22,2.45,2.75,2.85,1.52,2.32,3.5,1.25,9.1,1.03,1.09,5.0,1.58,2.23,2.75,1.4,2.17,1.6,1.48,0.0,1.46,1.4,1.0,1.29,1.14,2.43,1.78,7.8,2.41,1.41,2.7,1.7,2.03,2.53,1.63,2.82,1.38,3.72,1.23
ENGLAND 1,2026-03-05,17:00:00,29,Tottenham Hotspur,Crystal Palace,3.1,2.25,3.3,2.4,3.44,3.05,1.37,3.19,2.72,1.42,6.85,1.05,1.01,9.0,1.25,3.6,1.9,1.9,1.67,2.15,1.33,0.0,1.5,0.67,1.53,1.41,1.15,2.56,1.65,8.5,2.75,1.21,3.77,1.43,2.75,1.71,2.1,2.04,1.69,2.62,1.39
