League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
France Ligue 2,2025-01-11,10:00:00,18,Caen,Grenoble Foot 38,2.75,2.1,3.75,2.1,3.5,3.25,1.41,2.7,1.06,8.5,1.33,3.2,1.9,1.77,1.8,1.95,1.3,1.25,1.7,1.1,0.78,1.38,1.33,2.71,1.74,6.4,2.33,1.38,2.7,1.67,2.07,2.08,1.66,2.65,1.41,3.55,1.24
Spain La Liga,2025-01-11,10:00:00,19,Deportivo Alavés,Girona FC,3.25,2.1,3.4,2.63,3.2,2.75,1.4,2.75,1.08,8.5,1.4,3.0,2.0,1.8,1.75,2.0,1.47,1.35,1.42,1.33,1.2,1.15,1.13,2.28,1.89,6.4,2.12,1.41,2.65,1.68,2.02,2.08,1.65,2.7,1.4,3.55,1.24
Turkey Süper Lig,2025-01-11,10:00:00,19,Hatayspor,Rizespor,3.6,2.17,2.82,2.96,3.43,2.3,1.36,2.89,1.03,10.65,1.27,3.61,1.83,1.93,1.67,2.07,1.63,1.31,1.38,0.7,1.33,1.23,1.1,2.33,2.23,6.4,1.78,1.32,3.05,1.55,2.25,1.9,1.78,2.4,1.49,3.15,1.3
Spain Segunda División,2025-01-11,10:00:00,22,Racing Club de Ferrol,FC Cartagena,2.63,1.95,5.5,1.77,3.1,4.75,1.57,2.25,1.09,7.0,1.5,2.4,2.48,1.47,2.25,1.57,1.19,1.34,1.87,0.75,0.58,1.18,0.97,2.15,1.38,7.0,3.4,1.37,2.75,1.64,2.07,2.04,1.66,2.63,1.41,3.4,1.25
France Ligue 2,2025-01-11,10:00:00,18,Bastia,Ajaccio,2.3,1.95,5.75,1.65,3.4,5.75,1.55,2.3,1.1,6.5,1.5,2.4,2.5,1.47,2.38,1.5,1.12,1.25,2.15,1.89,0.11,1.68,1.05,2.73,1.49,6.75,2.9,1.42,2.65,1.71,2.0,2.12,1.63,2.7,1.4,3.65,1.24
Italy Serie A,2025-01-11,11:00:00,20,Empoli,Lecce,2.75,2.0,4.75,2.25,3.2,3.4,1.53,2.38,1.1,7.5,1.47,2.75,2.3,1.55,2.05,1.7,1.25,1.35,1.72,0.7,0.7,0.97,1.11,2.08,1.65,6.5,2.48,1.3,3.15,1.52,2.33,1.85,1.83,2.32,1.52,3.05,1.32
Italy Serie A,2025-01-11,11:00:00,20,Udinese,Atalanta,5.0,2.3,2.25,4.2,4.0,1.75,1.36,3.0,1.04,13.0,1.26,4.0,1.62,2.15,1.8,1.95,2.1,1.25,1.19,1.4,1.91,1.04,1.7,2.74,3.15,6.75,1.44,1.28,3.2,1.49,2.4,1.78,1.9,2.2,1.57,2.85,1.36
Germany Bundesliga,2025-01-11,11:30:00,16,Freiburg,Holstein Kiel,1.83,2.6,6.5,1.36,5.0,8.25,1.29,3.5,1.02,19.0,1.18,5.0,1.54,2.38,1.8,1.95,1.09,1.17,2.95,2.38,0.25,1.59,1.14,2.73,1.27,8.0,4.1,1.23,3.65,1.41,2.65,1.65,2.07,2.04,1.68,2.55,1.44
Germany Bundesliga,2025-01-11,11:30:00,16,Hoffenheim,Wolfsburg,2.88,2.38,3.25,2.3,3.7,2.8,1.29,3.5,1.03,15.0,1.19,4.75,1.58,2.25,1.5,2.5,1.41,1.28,1.57,1.11,2.0,1.83,1.41,3.24,1.79,6.5,2.23,1.27,3.3,1.48,2.45,1.76,1.93,2.18,1.58,2.8,1.37
Germany Bundesliga,2025-01-11,11:30:00,16,Heidenheim,Union Berlin,3.75,2.1,3.0,2.75,3.25,2.55,1.44,2.63,1.07,10.0,1.33,3.3,2.0,1.71,1.8,1.95,1.58,1.33,1.35,0.88,0.56,1.27,1.18,2.45,2.12,6.4,1.86,1.29,3.15,1.5,2.35,1.84,1.84,2.3,1.53,3.0,1.32
Germany Bundesliga,2025-01-11,11:30:00,16,Mainz 05,Bochum,2.1,2.38,5.5,1.46,4.75,6.25,1.33,3.25,1.03,15.0,1.22,4.33,1.55,2.3,1.8,1.95,1.13,1.21,2.45,1.56,0.11,1.48,1.17,2.65,1.33,7.5,3.65,1.23,3.65,1.41,2.65,1.66,2.06,2.04,1.68,2.55,1.44
Germany Bundesliga,2025-01-11,11:30:00,16,St. Pauli,Eintracht Frankfurt,4.0,2.25,2.63,3.3,3.6,2.1,1.36,3.0,1.04,13.0,1.26,4.0,1.71,2.0,1.67,2.1,1.73,1.28,1.3,0.63,1.78,1.26,1.39,2.65,2.2,6.5,1.8,1.3,3.1,1.52,2.32,1.86,1.82,2.33,1.52,3.05,1.32
England EFL League Two,2025-01-11,12:00:00,26,Carlisle United,Milton Keynes Dons,3.6,2.2,3.0,2.7,3.35,2.4,1.36,3.0,1.05,9.5,1.28,3.55,1.83,1.87,1.67,2.1,1.62,1.25,1.36,0.75,1.44,1.32,1.48,2.8,2.23,6.25,1.81,1.41,2.65,1.68,2.02,2.1,1.65,2.7,1.4,3.55,1.24
England EFL League Two,2025-01-11,12:00:00,26,Port Vale,Barrow,2.88,2.0,4.33,2.1,3.3,3.6,1.5,2.5,1.08,7.5,1.42,2.8,2.2,1.57,1.91,1.8,1.28,1.28,1.67,1.55,0.75,1.19,1.14,2.33,1.68,6.75,2.4,1.27,3.3,1.48,2.45,1.77,1.92,2.2,1.58,2.8,1.38
Belgium Pro League,2025-01-11,12:00:00,21,KVC Westerlo,Sint-Truiden,2.45,2.3,3.5,2.0,3.75,3.4,1.25,3.6,1.01,13.0,1.17,5.0,1.49,2.51,1.46,2.55,1.32,1.26,1.75,1.45,0.73,1.85,1.33,3.18,1.76,6.75,2.28,1.24,3.55,1.42,2.65,1.68,2.02,2.07,1.67,2.65,1.42
England EFL League Two,2025-01-11,12:00:00,26,AFC Wimbledon,Cheltenham Town,2.5,2.1,5.0,1.67,3.75,5.0,1.44,2.63,1.05,9.0,1.3,3.45,1.88,1.8,1.91,1.8,1.17,1.22,2.15,2.0,0.91,1.4,1.15,2.55,1.5,6.5,2.9,1.41,2.65,1.68,2.05,2.08,1.65,2.7,1.4,3.55,1.24
England EFL League Two,2025-01-11,12:00:00,26,Accrington Stanley,Newport County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.69,1.29,0.83,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League Two,2025-01-11,12:00:00,26,Swindon Town,Crewe Alexandra,3.4,2.1,3.25,2.7,3.3,2.5,1.44,2.63,1.06,8.5,1.33,3.2,2.05,1.75,1.8,1.91,1.5,1.28,1.42,1.27,1.42,1.31,1.15,2.46,2.08,6.4,1.91,1.29,3.2,1.49,2.4,1.81,1.88,2.28,1.55,2.9,1.34
England EFL League Two,2025-01-11,12:00:00,26,Gillingham,Fleetwood Town,3.25,2.05,3.5,2.45,3.2,2.88,1.44,2.63,1.07,8.0,1.38,3.0,2.05,1.66,1.83,1.83,1.42,1.28,1.5,1.58,1.1,1.25,1.13,2.38,1.85,6.75,2.15,1.24,3.55,1.43,2.55,1.71,2.0,2.1,1.64,2.65,1.41
England EFL League One,2025-01-11,12:00:00,26,Stevenage,Burton Albion,2.38,2.1,5.5,1.65,3.7,5.25,1.5,2.5,1.06,8.5,1.38,2.95,2.1,1.65,2.1,1.67,1.17,1.22,2.1,1.77,0.73,1.13,1.06,2.19,1.36,7.0,3.45,1.3,3.15,1.5,2.35,1.82,1.86,2.28,1.54,2.9,1.34
England EFL League One,2025-01-11,12:00:00,26,Shrewsbury Town,Huddersfield Town,5.0,2.2,2.38,3.9,3.5,1.73,1.4,2.75,1.05,9.5,1.28,3.5,1.85,1.85,1.91,1.91,2.05,1.22,1.18,0.92,1.82,1.02,1.31,2.33,2.65,7.0,1.54,1.22,3.7,1.4,2.7,1.65,2.08,2.0,1.71,2.55,1.44
Scotland Premiership,2025-01-11,12:00:00,23,Hibernian,Motherwell,2.35,2.15,4.33,1.53,4.4,5.75,1.38,2.8,1.05,9.5,1.28,3.55,1.77,1.98,1.8,1.88,1.22,1.27,1.95,1.42,1.08,1.42,1.15,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2025-01-11,12:00:00,26,Blackpool,Cambridge United,2.2,2.25,5.5,1.57,3.7,4.75,1.36,3.0,1.05,9.5,1.28,3.65,1.75,1.93,1.91,1.91,1.14,1.2,2.25,1.2,0.42,1.55,1.15,2.7,1.45,6.75,3.15,1.33,2.95,1.56,2.23,1.91,1.77,2.4,1.49,3.05,1.3
Scotland Premiership,2025-01-11,12:00:00,23,St. Mirren,Dundee United,3.0,2.05,3.3,2.54,2.97,3.08,1.4,2.7,1.06,8.5,1.3,3.35,1.85,1.85,1.73,1.95,1.42,1.31,1.52,1.42,1.58,1.22,1.21,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
England EFL League One,2025-01-11,12:00:00,26,Northampton Town,Barnsley,5.0,2.2,2.3,4.2,3.45,1.67,1.4,2.75,1.05,9.5,1.28,3.65,1.85,1.85,1.8,1.95,2.05,1.22,1.18,1.36,2.08,1.2,1.32,2.52,2.8,7.0,1.52,1.21,3.8,1.37,2.8,1.61,2.15,1.96,1.74,2.43,1.47
Spain La Liga,2025-01-11,12:15:00,19,Real Valladolid,Real Betis,4.5,2.2,2.5,4.0,3.6,1.85,1.4,2.75,1.07,10.0,1.36,3.2,2.0,1.8,1.8,1.95,1.9,1.3,1.21,1.2,0.9,1.03,1.2,2.23,2.65,6.75,1.56,1.32,3.05,1.55,2.25,1.9,1.79,2.4,1.5,3.05,1.3
Spain Segunda División,2025-01-11,12:15:00,0,Albacete Balompié,Racing Santander,2.75,2.2,3.75,2.12,3.44,3.44,1.4,2.75,1.06,8.5,1.3,3.3,1.94,1.87,1.73,2.0,1.32,1.31,1.66,1.4,2.2,1.56,1.38,2.94,1.86,6.4,2.15,1.37,2.75,1.63,2.08,2.02,1.67,2.55,1.43,3.4,1.25
Spain Segunda División,2025-01-11,12:15:00,22,SD Huesca,Mirandés,3.2,1.83,4.75,2.64,2.9,3.02,1.67,2.1,1.12,6.0,1.6,2.15,2.9,1.36,2.38,1.53,1.25,1.33,1.63,1.9,1.4,1.16,1.14,2.3,1.71,6.5,2.4,1.38,2.7,1.64,2.07,2.02,1.66,2.6,1.41,3.4,1.25
Netherlands Eerste Divisie,2025-01-11,12:30:00,21,Helmond Sport,Emmen,3.75,2.38,2.5,3.25,3.8,2.0,1.3,3.4,1.02,17.0,1.18,4.75,1.6,2.3,1.53,2.38,1.83,1.22,1.33,1.5,2.11,1.46,1.76,3.22,2.55,6.5,1.64,1.32,3.05,1.54,2.3,1.86,1.82,2.33,1.52,2.95,1.33
Netherlands Eredivisie,2025-01-11,12:30:00,18,Heracles,Sparta Rotterdam,3.25,2.2,3.1,3.18,3.48,2.21,1.36,3.0,1.04,13.0,1.26,3.67,1.9,1.9,1.62,2.2,1.52,1.29,1.44,1.25,1.0,1.47,1.29,2.76,2.0,6.5,1.96,1.14,4.6,1.29,3.2,1.49,2.4,1.78,1.91,2.2,1.58
France Ligue 1,2025-01-11,13:00:00,17,Brest,Olympique Lyonnais,3.6,2.25,2.75,3.1,3.5,2.1,1.33,3.25,1.04,13.0,1.24,4.2,1.63,2.1,1.62,2.2,1.66,1.28,1.35,2.0,1.5,1.48,1.28,2.76,2.12,6.25,1.9,1.44,2.55,1.72,1.98,2.17,1.6,2.8,1.36,3.8,1.21
Turkey Süper Lig,2025-01-11,13:00:00,19,Beşiktaş,BB Bodrumspor,2.0,2.3,5.5,1.48,4.49,6.06,1.33,3.0,1.04,15.0,1.21,4.22,1.69,2.12,1.8,1.9,1.12,1.17,2.45,2.0,0.5,1.54,1.08,2.62,1.45,6.75,3.15,1.35,2.9,1.6,2.17,1.97,1.72,2.5,1.46,3.3,1.28
Italy Serie A,2025-01-11,14:00:00,20,Torino,Juventus,5.5,1.95,2.6,5.0,3.25,1.75,1.57,2.25,1.12,7.0,1.53,2.6,2.2,1.6,2.2,1.62,1.93,1.33,1.18,1.0,2.0,1.04,1.24,2.28,2.3,6.4,1.76,1.37,2.8,1.65,2.08,2.04,1.68,2.63,1.41,3.45,1.25
Belgium Pro League,2025-01-11,14:15:00,21,KRC Genk,OH Leuven,2.1,2.3,4.8,1.51,4.45,5.95,1.32,3.1,1.04,10.0,1.25,3.95,1.68,2.05,1.77,1.93,1.16,1.22,2.3,2.8,0.8,1.79,1.21,3.0,1.34,7.5,3.45,1.2,3.95,1.34,2.9,1.56,2.23,1.89,1.8,2.33,1.52
England EFL League One,2025-01-11,14:15:00,26,Rotherham United,Wycombe Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.08,1.53,1.42,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain La Liga,2025-01-11,14:30:00,19,RCD Espanyol,Leganés,2.88,1.95,4.5,2.05,3.2,3.8,1.57,2.25,1.12,6.5,1.55,2.3,2.5,1.53,2.1,1.67,1.22,1.38,1.73,1.56,0.89,1.12,0.82,1.94,1.58,6.4,2.65,1.5,2.33,1.86,1.82,2.38,1.5,3.15,1.3,4.3,1.17
Germany Bundesliga,2025-01-11,14:30:00,16,Borussia M'gladbach,Bayern München,5.5,2.75,1.83,6.5,5.0,1.33,1.2,4.33,0.0,0.0,1.1,7.0,1.33,3.2,1.5,2.5,2.8,1.16,1.12,2.0,2.13,1.59,1.96,3.55,4.35,7.5,1.25,1.33,2.95,1.56,2.23,1.92,1.77,2.43,1.48,3.15,1.29
Spain Segunda División,2025-01-11,14:30:00,0,CD Tenerife,CD Castellón,3.2,2.0,3.75,3.12,3.18,2.38,1.5,2.5,1.07,8.0,1.36,3.0,2.0,1.82,1.91,1.8,1.38,1.33,1.53,1.0,1.5,1.23,1.34,2.57,1.9,6.25,2.1,1.36,2.8,1.6,2.14,1.98,1.71,2.55,1.43,3.3,1.27
Spain Segunda División,2025-01-11,14:30:00,22,Málaga CF,Deportivo La Coruña,3.2,2.05,3.6,2.56,3.12,2.9,1.44,2.63,1.07,8.0,1.33,3.1,2.15,1.61,1.83,1.83,1.4,1.33,1.51,1.9,1.22,1.37,1.43,2.8,1.73,6.5,2.33,1.29,3.15,1.5,2.35,1.83,1.83,2.28,1.53,2.95,1.33
Netherlands Eredivisie,2025-01-11,14:45:00,18,Ajax,RKC Waalwijk,1.4,3.5,11.0,1.12,9.5,18.25,1.17,5.0,0.0,0.0,1.04,9.45,1.22,4.0,1.91,1.91,1.01,1.06,6.0,2.75,0.25,1.73,0.95,2.68,1.05,14.0,11.5,1.29,3.15,1.5,2.38,1.8,1.89,2.23,1.56,2.8,1.36
France Ligue 1,2025-01-11,15:00:00,17,Reims,Nice,3.2,2.2,3.2,2.3,3.3,2.9,1.36,3.0,1.05,12.0,1.26,4.0,1.84,1.97,1.62,2.2,1.46,1.3,1.5,1.13,1.13,1.18,1.42,2.6,1.78,6.25,2.28,1.38,2.75,1.65,2.08,2.05,1.67,2.65,1.41,3.45,1.25
Greece Super League,2025-01-11,15:30:00,18,Olympiakos Piraeus,Aris,1.83,2.4,8.5,1.28,5.45,11.0,1.36,3.0,1.05,7.2,1.28,3.5,1.78,1.9,2.2,1.62,1.07,1.2,3.15,2.5,1.0,1.96,1.1,3.06,1.28,7.5,4.1,1.37,2.63,1.64,2.0,2.04,1.61,2.63,1.37,3.45,1.21
Netherlands Eredivisie,2025-01-11,16:00:00,18,PEC Zwolle,NEC,3.25,2.2,3.2,2.72,3.38,2.55,1.36,3.0,1.05,12.0,1.26,3.67,1.84,1.97,1.67,2.1,1.49,1.3,1.46,1.5,0.75,1.23,1.26,2.49,1.97,6.75,2.0,1.16,4.4,1.29,3.2,1.49,2.4,1.77,1.92,2.18,1.58
France Ligue 2,2025-01-11,16:00:00,18,Lorient,Metz,2.5,2.1,4.2,1.95,3.5,3.88,1.38,2.8,1.05,9.0,1.3,3.45,1.85,1.89,1.7,2.0,1.25,1.25,1.83,3.0,1.38,1.75,1.39,3.14,1.66,6.4,2.48,1.41,2.65,1.68,2.02,2.08,1.65,2.7,1.4,3.55,1.24
Belgium Pro League,2025-01-11,16:45:00,21,Sporting Charleroi,Union Saint-Gilloise,3.5,2.1,2.7,3.26,3.61,2.08,1.37,2.85,1.05,9.5,1.28,3.5,1.94,1.8,1.68,2.0,1.66,1.28,1.34,1.89,1.0,1.75,1.44,3.19,2.32,6.5,1.74,1.3,3.15,1.5,2.35,1.83,1.85,2.3,1.54,2.9,1.34
Italy Serie A,2025-01-11,16:45:00,20,AC Milan,Cagliari,1.83,2.5,7.5,1.33,4.75,8.0,1.3,3.4,1.02,17.0,1.19,4.75,1.87,1.83,1.95,1.8,1.09,1.17,3.0,1.78,0.89,1.6,1.12,2.72,1.27,7.5,4.1,1.25,3.45,1.44,2.55,1.71,2.0,2.1,1.63,2.65,1.4
Netherlands Eredivisie,2025-01-11,17:00:00,18,PSV,AZ,1.83,2.75,6.0,1.44,4.5,6.0,1.22,4.0,1.01,17.0,1.12,5.87,1.45,2.63,1.62,2.2,1.11,1.17,2.75,3.0,2.0,2.37,1.46,3.83,1.54,6.75,2.7,1.19,4.0,1.35,2.9,1.58,2.2,1.94,1.76,2.4,1.49
Spain La Liga,2025-01-11,17:00:00,19,Sevilla FC,Valencia CF,2.88,1.91,4.5,2.1,3.1,3.7,1.57,2.25,1.07,9.0,1.5,2.45,2.5,1.53,2.1,1.67,1.24,1.32,1.78,1.78,0.33,1.34,0.95,2.29,1.57,6.4,2.65,1.37,2.8,1.64,2.1,2.02,1.68,2.55,1.43,3.4,1.26
Spain Segunda División,2025-01-11,17:00:00,0,Real Oviedo,Sporting Gijón,2.88,1.95,4.5,2.08,3.04,3.92,1.57,2.25,1.1,7.0,1.45,2.6,2.3,1.53,2.1,1.67,1.27,1.35,1.68,2.1,1.1,1.62,1.22,2.84,1.63,6.75,2.55,1.34,2.88,1.58,2.16,1.95,1.72,2.5,1.44,3.3,1.27
France Ligue 1,2025-01-11,17:05:00,17,Rennes,Olympique Marseille,3.5,2.1,3.1,2.7,3.25,2.5,1.4,2.75,1.06,10.0,1.32,3.4,1.92,1.89,1.7,2.05,1.51,1.31,1.42,2.0,2.63,1.57,1.32,2.89,1.74,6.4,2.33,1.43,2.55,1.72,1.98,2.17,1.6,2.8,1.37,3.7,1.22
