League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
SLOVENIA 1,2025-04-10,11:00:00,29,Primorje,Bravo,0.0,0.0,0.0,3.25,3.25,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.57,0.0,0.0,0.0,0.0,0.0,1.29,1.36,1.23,1.47,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGYPT 1,2025-04-10,11:00:00,2,ENPPI,Coca-Cola,3.9,1.57,3.4,3.02,2.85,2.46,1.65,2.01,4.6,1.14,13.0,1.03,1.18,4.75,1.73,2.0,3.15,1.3,2.3,1.52,1.33,1.36,1.35,0.71,0.72,1.0,1.12,2.12,2.1,6.05,2.1,1.33,2.83,1.62,2.06,2.13,1.63,2.7,1.41,3.85,1.18
SLOVENIA 1,2025-04-10,13:15:00,29,Mura,Domžale,2.45,2.1,4.33,1.89,3.45,4.0,1.4,2.7,2.88,1.36,7.5,1.07,1.06,8.0,1.33,3.1,1.91,1.83,1.8,1.83,1.2,1.25,1.85,1.57,0.64,1.51,1.24,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGYPT 1,2025-04-10,14:00:00,2,Ismaily SC,Al Ittihad,3.9,1.55,4.1,2.75,2.7,2.99,1.79,2.02,4.1,1.17,9.0,1.0,1.18,4.4,1.77,1.98,2.94,1.35,2.5,1.48,1.46,1.4,1.37,0.83,1.0,0.99,1.08,2.07,2.1,5.9,2.12,1.5,2.4,1.85,1.85,2.38,1.53,3.2,1.3,4.33,1.18
NORWAY 1,2025-04-10,14:00:00,17,Brann,Strømsgodset,1.9,2.5,5.25,1.44,4.5,6.6,1.25,3.65,2.1,1.65,4.5,1.13,1.01,17.0,1.15,5.25,1.48,2.54,1.57,2.2,1.12,1.15,2.55,3.0,3.0,1.82,2.56,4.38,1.44,7.0,3.15,1.24,3.55,1.42,2.63,1.68,2.05,2.05,1.68,2.55,1.44
NORWAY 1,2025-04-10,14:00:00,16,Viking,Kristiansund,1.91,2.63,6.0,1.43,4.9,6.0,1.25,3.75,2.2,1.62,5.0,1.17,1.01,17.0,1.1,5.15,1.47,2.57,1.62,2.2,1.11,1.17,2.82,3.0,0.0,2.02,1.76,3.78,1.35,7.5,3.45,1.23,3.65,1.4,2.65,1.65,2.08,2.0,1.71,2.55,1.45
ENGLAND 4,2025-04-10,16:00:00,42,Crewe Alexandra,Cheltenham Town,2.29,2.11,5.15,1.79,3.47,4.5,1.4,2.73,2.94,1.35,7.3,1.03,1.01,8.7,1.28,3.08,1.98,1.77,1.92,1.79,1.18,1.27,2.07,1.65,0.9,1.35,1.1,2.45,1.53,6.75,2.7,1.32,3.05,1.54,2.3,1.88,1.8,2.4,1.5,3.15,1.3
PARAGUAY 1,2025-04-10,18:00:00,13,2 de Mayo,Deportivo Recoleta,2.52,1.89,4.6,2.07,3.12,3.76,1.5,2.4,3.48,1.29,9.0,1.03,1.08,7.0,1.44,2.6,2.34,1.53,2.08,1.74,1.25,1.31,1.78,0.83,1.33,1.18,1.43,2.61,1.68,6.2,2.45,1.48,2.51,1.75,1.76,2.25,1.45,3.3,1.26,4.4,1.16
BRAZIL 2,2025-04-10,19:00:00,2,Atlético PR,Criciúma,2.45,1.95,4.95,1.56,3.82,6.0,1.5,2.5,3.2,1.3,7.2,1.05,1.06,7.0,1.48,2.65,2.1,1.61,2.1,1.61,1.33,1.2,1.99,0.0,0.0,0.0,0.0,0.0,1.44,9.5,3.4,1.17,4.45,1.29,3.15,1.7,2.37,1.94,1.85,2.41,1.53
PARAGUAY 1,2025-04-10,20:15:00,13,Sportivo Trinidense,Atlético Tembetary,2.75,2.05,3.9,2.15,3.16,3.47,1.4,2.6,3.14,1.32,8.6,1.01,1.02,8.0,1.33,2.95,2.1,1.61,1.91,1.8,1.35,1.31,1.7,1.5,0.92,1.43,1.31,2.74,1.7,6.2,2.48,1.43,2.46,1.79,1.79,2.3,1.49,3.14,1.29,4.1,1.18
BRAZIL 2,2025-04-10,21:30:00,2,Cuiabá,Avaí,2.68,2.0,4.0,2.23,2.91,3.61,1.5,2.35,3.4,1.27,7.8,1.04,1.09,6.0,1.5,2.5,2.05,1.61,2.05,1.67,1.25,1.33,1.67,0.0,0.0,0.0,0.0,0.0,1.62,8.1,2.86,1.22,3.7,1.47,2.48,1.73,2.06,2.14,1.66,2.7,1.41
