League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
JAPAN 1,2025-03-28,07:00:00,7,Cerezo Osaka,Urawa Reds,3.4,2.1,3.25,2.71,3.34,2.49,1.4,2.75,3.0,1.36,9.0,1.07,1.06,8.5,1.33,3.2,1.95,1.79,1.75,2.0,1.48,1.28,1.45,0.67,0.8,1.95,1.65,3.6,1.84,6.65,2.5,1.18,3.9,1.37,2.75,1.7,2.05,2.09,1.63,2.7,1.36
CHINA 1,2025-03-28,08:00:00,3,Qingdao Youth Island,Shanghai SIPG,5.5,2.6,1.91,6.5,5.4,1.37,1.25,3.75,2.2,1.62,5.0,1.17,1.01,16.5,1.14,5.36,1.38,2.9,1.62,2.2,2.62,1.13,1.1,3.0,0.0,0.8,0.0,0.8,3.3,6.75,1.42,1.27,3.3,1.47,2.48,1.75,1.95,2.18,1.58,2.8,1.37
CHINA 1,2025-03-28,08:35:00,3,Wuhan Three Towns,Zhejiang FC,3.75,2.1,3.1,3.4,3.15,2.15,1.44,2.63,3.25,1.33,9.0,1.07,1.0,9.0,1.32,3.2,1.96,1.82,1.8,1.95,1.57,1.28,1.38,0.0,1.0,0.0,1.38,1.38,2.08,6.4,1.9,1.43,2.55,1.73,1.96,2.17,1.6,2.8,1.37,3.7,1.22
CHINA 1,2025-03-28,09:00:00,3,Sichuan Jiuniu,Yunnan Yukun,3.25,2.0,3.6,2.45,3.2,2.88,1.5,2.5,3.4,1.3,10.0,1.06,1.0,9.1,1.34,3.02,2.15,1.67,1.95,1.8,1.4,1.3,1.5,0.0,0.0,0.0,0.0,0.0,1.94,6.25,2.08,1.47,2.48,1.77,1.91,2.23,1.56,2.9,1.34,3.95,1.2
TURKEY 1,2025-03-28,10:00:00,29,Antalyaspor,Alanyaspor,3.1,2.1,3.5,2.4,3.25,2.9,1.4,2.75,3.0,1.36,9.0,1.07,0.0,0.0,0.0,0.0,2.0,1.73,1.8,1.91,0.0,0.0,0.0,1.85,0.71,1.43,1.19,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURKEY 1,2025-03-28,10:00:00,29,Kayserispor,Hatayspor,2.2,2.4,4.75,1.67,4.0,4.6,1.3,3.4,2.5,1.5,6.0,1.13,0.0,0.0,0.0,0.0,1.65,2.1,1.62,2.2,0.0,0.0,0.0,1.23,0.42,1.5,1.14,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BULGARIA 1,2025-03-28,11:15:00,26,Lokomotiv Sofia 1929,Spartak Varna,3.0,2.05,4.0,2.3,3.1,2.95,1.5,2.5,3.4,1.3,10.0,1.06,0.0,0.0,0.0,0.0,2.1,1.61,1.83,1.83,0.0,0.0,0.0,0.75,1.33,1.33,1.14,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROMANIA 1,2025-03-28,12:30:00,2,Unirea Slobozia,Petrolul 52,3.4,1.85,3.45,2.7,3.02,2.71,1.55,2.3,3.55,1.25,9.0,1.04,1.1,6.25,1.5,2.3,2.56,1.45,2.05,1.65,1.44,1.3,1.44,0.87,1.0,1.45,1.38,2.83,2.05,6.4,1.95,1.43,2.55,1.71,1.96,2.14,1.6,2.8,1.36,3.7,1.21
BULGARIA 1,2025-03-28,13:45:00,26,Botev Vratsa,Hebar 1918,2.75,2.0,4.75,1.91,3.3,3.8,1.53,2.38,3.5,1.29,11.0,1.05,0.0,0.0,0.0,0.0,2.2,1.55,2.1,1.67,0.0,0.0,0.0,0.75,0.25,1.32,0.99,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUSTRIA 2,2025-03-28,14:00:00,21,Lafnitz,Schwarz-Weiß Bregenz,3.2,2.38,2.75,2.75,3.7,2.2,1.29,3.5,2.25,1.57,5.0,1.14,0.0,0.0,0.0,0.0,1.57,2.35,1.5,2.5,0.0,0.0,0.0,0.67,1.11,1.33,1.28,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
