League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
ITALY 1,2026-01-07,14:30:00,19,Bologna,Atalanta,3.58,2.05,2.95,2.69,3.41,2.47,1.42,2.72,3.01,1.38,7.5,1.04,1.0,11.0,1.28,3.44,1.89,1.85,1.72,2.02,1.54,0,1.42,1.75,1.13,1.72,1.37,3.09,1.83,6.4,2.44,1.31,2.78,1.6,2.18,2.41,1.7,2.62,1.43,3.75,1.24
ITALY 1,2026-01-07,14:30:00,19,Napoli,Hellas Verona,1.9,2.44,8.0,1.41,4.4,7.4,1.4,2.92,2.8,1.38,7.5,1.05,1.0,11.3,1.29,3.22,1.98,1.77,2.6,1.52,1.21,0,3.1,2.71,0.67,1.54,1.22,2.76,1.2,12.0,4.75,1.3,3.1,1.54,2.24,1.98,1.82,2.5,1.52,3.05,1.32
ENGLAND 1,2026-01-07,16:30:00,21,Crystal Palace,Aston Villa,3.74,2.28,2.7,2.6,3.45,2.65,1.38,3.06,2.85,1.42,6.25,1.09,1.04,8.5,1.26,3.4,1.9,1.9,1.64,2.15,1.35,0,1.39,1.1,1.7,1.48,1.28,2.76,1.98,7.0,2.06,1.26,3.33,1.5,2.38,1.81,1.93,2.28,1.61,2.88,1.33
ENGLAND 1,2026-01-07,16:30:00,21,Everton,Wolverhampton Wanderers,2.39,2.05,5.0,1.67,3.75,5.4,1.38,2.67,3.18,1.36,8.0,1.05,1.07,8.1,1.36,3.1,2.05,1.77,1.97,1.8,1.33,0,2.1,1.4,0.2,1.47,0.97,2.44,1.43,8.0,3.3,1.27,3.3,1.48,2.45,2.04,1.93,2.25,1.6,2.9,1.36
ENGLAND 1,2026-01-07,16:30:00,21,Manchester City,Brighton & Hove Albion,1.84,2.62,6.0,1.41,5.25,6.97,1.21,3.9,2.06,1.74,4.4,1.18,1.01,25.0,1.07,5.8,1.4,2.95,1.57,2.28,1.13,0,2.96,2.5,0.9,1.92,1.44,3.36,1.3,8.5,4.2,1.23,3.4,1.44,2.6,2.02,2.04,2.14,1.66,2.8,1.41
ENGLAND 1,2026-01-07,16:30:00,21,AFC Bournemouth,Tottenham Hotspur,2.5,2.23,3.94,2.13,3.85,3.1,1.31,3.24,2.5,1.48,5.8,1.06,1.05,9.5,1.21,4.25,1.7,2.15,1.67,2.27,1.33,0,1.72,1.6,1.8,1.57,1.05,2.62,1.6,8.5,2.85,1.18,4.2,1.33,2.95,1.56,2.25,1.89,1.79,2.33,1.5
ENGLAND 1,2026-01-07,16:30:00,21,Fulham,Chelsea,3.85,2.24,2.5,3.45,3.55,2.08,1.33,3.12,2.5,1.46,5.75,1.08,1.02,13.0,1.22,4.3,1.8,2.0,1.68,2.25,1.75,0,1.34,1.7,1.6,1.41,1.48,2.89,2.6,6.8,1.8,1.22,3.76,1.41,2.7,1.68,2.11,2.1,1.73,2.58,1.44
ENGLAND 1,2026-01-07,16:30:00,21,Brentford,Sunderland,2.45,2.1,4.95,1.88,3.4,4.4,1.4,2.75,2.85,1.4,7.3,1.06,1.02,8.3,1.33,3.14,1.95,1.85,1.85,1.87,1.15,0,2.04,2.1,1.0,1.31,1.06,2.37,1.53,7.5,3.05,1.27,3.24,1.51,2.39,2.16,1.9,2.33,1.56,3.02,1.33
ITALY 1,2026-01-07,16:45:00,19,Parma,Inter Milan,6.5,2.4,1.86,7.3,4.8,1.38,1.29,3.24,2.25,1.58,5.4,1.1,1.0,15.0,1.22,4.2,1.62,2.3,2.01,1.82,1.19,0,1.09,1.0,2.25,1.25,1.76,3.01,3.6,9.3,1.32,1.37,2.85,1.55,2.17,2.03,1.73,2.64,1.4,3.58,1.25
ITALY 1,2026-01-07,16:45:00,19,Torino,Udinese,3.05,1.94,3.8,2.26,2.91,3.5,1.48,2.61,3.15,1.3,9.7,1.06,1.02,8.0,1.39,2.73,2.3,1.63,1.99,1.86,1.41,0,1.62,1.22,1.11,1.44,1.09,2.53,1.75,8.4,2.63,1.33,3.05,1.56,2.27,1.96,1.79,2.46,1.48,3.24,1.28
