League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
CHINA 1,2025-10-17,07:00:00,27,Qingdao Jonoon,Shanghai SIPG,5.55,2.65,1.8,5.5,4.75,1.48,1.18,4.4,1.99,1.75,3.9,1.22,1.01,20.0,1.1,6.5,1.33,3.0,1.5,2.45,2.63,1.2,1.11,1.07,2.46,1.57,1.59,3.16,3.5,10.0,1.47,1.17,3.98,1.38,2.66,1.75,2.03,2.11,1.64,2.71,1.52
CHINA 1,2025-10-17,08:35:00,27,Chengdu Better City FC,Meizhou Hakka,1.4,3.3,9.5,1.11,9.3,19.0,1.17,4.25,1.83,1.86,3.6,1.25,1.01,22.0,1.04,7.13,1.25,3.3,2.05,1.77,1.07,1.07,6.25,2.36,0.5,2.03,1.15,3.18,1.15,10.0,6.25,1.14,4.2,1.35,2.88,1.53,2.3,1.91,1.83,2.36,1.52
CHINA 1,2025-10-17,09:00:00,27,Qingdao Youth Island,Shanghai Shenhua,5.5,2.6,1.9,5.9,4.45,1.44,1.22,3.8,2.18,1.67,4.75,1.17,1.01,17.0,1.1,5.5,1.43,2.6,1.67,2.15,1.2,1.18,1.13,1.46,1.93,1.34,1.79,3.13,4.81,9.3,1.31,1.15,4.2,1.32,2.88,1.8,2.16,1.99,1.71,2.56,1.41
SLOVENIA 1,2025-10-17,12:30:00,12,Aluminij,Mura,3.48,2.14,2.88,2.44,3.23,2.49,1.33,2.94,2.56,1.43,6.2,1.1,1.01,13.0,1.17,3.7,1.76,1.94,1.57,2.14,1.27,1.33,1.39,1.17,0.17,1.26,1.24,2.5,2.36,7.41,1.8,1.17,3.86,1.39,2.67,1.7,2.03,2.1,1.64,2.74,1.37
CROATIA 1,2025-10-17,13:00:00,10,HNK Vukovar 1991,Lokomotiva Zagreb,4.24,2.27,2.54,3.45,3.4,2.05,1.35,2.9,2.73,1.42,7.0,1.04,1.05,10.8,1.24,3.34,1.95,1.86,1.73,2.0,1.27,1.27,1.18,1.0,1.2,1.37,1.27,2.64,2.45,8.0,1.79,1.31,2.85,1.64,2.11,2.41,1.68,2.69,1.38,3.76,1.18
POLAND 1,2025-10-17,13:00:00,12,Motor Lublin,GKS Katowice,2.54,2.2,3.52,2.17,3.37,2.76,1.25,3.16,2.3,1.5,5.0,1.09,1.02,14.8,1.16,4.1,1.65,2.2,1.53,2.3,1.3,1.3,1.6,1.0,0.92,1.61,1.54,3.15,1.73,7.5,2.46,1.13,4.6,1.35,2.95,1.75,2.27,1.97,1.8,2.45,1.5
GERMANY 2,2025-10-17,13:30:00,9,Hannover 96,Schalke 04,2.65,2.31,4.0,1.92,3.69,3.59,1.36,3.14,2.65,1.41,6.0,1.05,1.0,9.5,1.27,3.54,1.72,2.12,1.68,2.06,1.28,1.22,1.79,1.8,2.4,1.96,1.31,3.27,1.61,7.0,2.38,1.21,4.05,1.4,2.72,1.84,1.98,2.06,1.67,2.67,1.38
NETHERLANDS 2,2025-10-17,13:30:00,11,RKC Waalwijk,Willem II,2.5,2.23,3.44,2.15,3.45,2.9,1.28,3.28,2.23,1.53,4.75,1.09,1.02,12.8,1.19,4.4,1.6,2.27,1.49,2.44,1.3,1.29,1.59,1.33,1.83,1.49,1.0,2.49,1.81,7.0,2.46,1.17,4.2,1.28,3.05,1.71,2.3,1.89,1.83,2.36,1.52
GERMANY 2,2025-10-17,13:30:00,9,Fortuna Düsseldorf,Eintracht Braunschweig,2.36,2.24,4.33,1.83,3.74,3.9,1.32,3.1,2.51,1.5,5.8,1.09,1.04,13.9,1.19,3.98,1.7,2.15,1.6,2.19,1.25,1.2,1.91,0.2,1.2,1.36,1.25,2.61,1.62,7.0,2.6,1.24,3.5,1.45,2.55,1.96,2.0,2.19,1.63,2.77,1.39
DENMARK 1,2025-10-17,14:00:00,12,Silkeborg,København,4.5,2.4,2.15,4.8,3.97,1.51,1.3,3.3,2.3,1.5,5.75,1.13,1.04,13.0,1.18,4.29,1.65,2.25,1.67,2.25,1.25,1.22,1.18,1.67,2.14,1.42,1.74,3.16,3.6,7.0,1.5,1.39,2.75,1.73,2.11,2.09,1.7,2.6,1.43,3.55,1.23
GERMANY 3,2025-10-17,14:00:00,11,Erzgebirge Aue,Waldhof Mannheim,2.93,2.23,2.82,2.6,3.3,2.51,1.33,3.02,2.53,1.47,5.5,1.08,1.0,9.7,1.18,3.88,1.69,2.17,1.55,2.28,1.46,1.3,1.4,1.33,1.8,1.84,1.58,3.42,1.95,7.39,2.06,1.15,4.3,1.31,2.92,1.77,2.17,1.94,1.7,2.52,1.41
FRANCE 3,2025-10-17,14:30:00,10,Fleury 91,Versailles,3.0,1.92,3.54,2.21,3.0,2.83,1.46,2.47,3.28,1.29,8.7,1.01,1.1,6.25,1.4,2.83,2.28,1.62,1.88,1.92,1.27,1.3,1.4,1.0,2.2,1.56,1.16,2.72,1.74,7.07,2.49,1.36,2.7,1.7,2.03,2.39,1.66,2.88,1.31,4.24,1.14
FRANCE 3,2025-10-17,14:30:00,10,Orléans,Caen,2.75,2.0,3.67,2.45,3.0,2.76,1.42,2.59,3.12,1.36,8.0,1.03,1.02,8.1,1.28,3.25,2.04,1.7,1.78,2.04,1.26,1.3,1.43,2.17,1.0,1.66,1.25,2.91,1.81,6.86,2.67,1.49,2.41,1.86,1.83,2.38,1.46,3.28,1.25,4.93,1.09
FRANCE 3,2025-10-17,14:30:00,10,Valenciennes,Concarneau,2.5,2.04,4.25,1.84,3.39,3.7,1.42,2.66,3.09,1.35,7.2,1.03,1.01,8.5,1.28,3.08,2.06,1.75,1.81,1.88,1.27,1.25,1.81,1.8,1.33,1.68,0.93,2.61,1.62,7.8,2.71,1.44,2.5,1.8,1.91,2.29,1.53,3.12,1.28,4.54,1.12
FRANCE 3,2025-10-17,14:30:00,10,Sochaux,Aubagne,2.35,2.02,5.34,1.83,3.5,4.3,1.43,2.53,3.21,1.32,7.5,1.03,1.03,7.4,1.32,3.12,2.07,1.68,2.0,1.75,1.27,1.3,1.95,2.5,1.4,1.46,1.12,2.58,1.42,8.05,4.06,1.34,2.82,1.65,2.1,2.07,1.67,2.72,1.37,3.82,1.18
FRANCE 3,2025-10-17,14:30:00,10,Dijon,Quevilly Rouen,2.15,2.04,5.42,1.6,3.6,5.0,1.4,2.59,2.9,1.31,8.3,1.02,1.01,8.5,1.31,3.04,2.17,1.68,2.18,1.67,1.24,1.25,2.16,2.2,1.0,1.47,0.97,2.44,1.43,8.3,4.45,1.44,2.53,1.88,1.84,2.41,1.54,3.08,1.29,4.48,1.12
FRANCE 3,2025-10-17,14:30:00,10,Stade Briochin,Bourg-en-Bresse,2.77,1.91,4.6,2.25,2.92,2.95,1.52,2.4,3.38,1.26,9.5,1.0,1.03,7.2,1.45,2.59,2.33,1.54,2.08,1.75,1.32,1.36,1.66,0.67,1.0,1.29,0.98,2.27,1.73,6.97,2.83,1.48,2.41,1.85,1.85,2.94,1.49,3.27,1.25,4.84,1.1
FRANCE 3,2025-10-17,14:30:00,10,Rouen,Paris 13 Atletico,2.32,2.02,5.81,1.7,3.25,4.4,1.48,2.47,3.24,1.3,9.0,1.01,1.02,7.8,1.35,2.74,2.32,1.58,2.04,1.7,1.27,1.25,1.97,2.17,0.2,1.3,0.84,2.14,1.53,8.0,2.88,1.45,2.48,1.81,1.89,2.31,1.56,3.14,1.27,4.61,1.11
FRANCE 3,2025-10-17,14:30:00,10,Le Puy F.43 Auvergne,Villefranche,2.6,1.94,4.8,1.95,3.0,3.75,1.46,2.47,3.33,1.3,8.9,1.01,1.02,7.9,1.33,2.74,2.33,1.6,1.96,1.75,1.15,1.35,1.8,1.0,0.2,1.44,1.17,2.61,1.47,8.2,2.96,1.39,2.67,1.72,2.0,2.59,1.6,2.89,1.33,4.13,1.15
ROMANIA 1,2025-10-17,14:30:00,13,SSC Farul,Argeș,2.8,2.0,4.0,2.12,3.04,3.12,1.41,2.85,3.09,1.36,7.5,1.06,1.06,7.3,1.31,3.0,2.35,1.6,1.9,1.9,1.32,1.3,1.65,1.83,1.57,2.05,1.33,3.38,1.55,8.6,3.0,1.22,3.5,1.46,2.47,2.02,1.91,2.25,1.56,2.99,1.3
FRANCE 3,2025-10-17,14:30:00,10,Châteauroux,Ajaccio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NETHERLANDS 2,2025-10-17,15:00:00,11,Ajax II,PSV II,2.88,2.52,2.79,2.33,3.75,2.49,1.2,4.4,1.92,1.81,3.9,1.19,1.01,18.0,1.1,6.9,1.36,3.05,1.3,3.21,1.21,1.22,1.54,1.0,1.83,1.55,1.57,3.12,1.89,7.5,2.25,1.16,4.35,1.3,3.1,1.5,2.16,1.94,1.92,2.33,1.56
NETHERLANDS 2,2025-10-17,15:00:00,11,ADO Den Haag,Dordrecht,1.65,3.0,5.8,1.2,5.75,9.0,1.2,4.2,2.05,1.71,4.2,1.16,1.01,17.5,1.08,6.75,1.38,3.4,1.74,1.98,1.09,1.15,3.68,3.0,1.33,2.64,1.97,4.61,1.25,9.0,4.2,1.18,4.3,1.25,3.05,1.46,2.34,1.88,1.86,2.32,1.54
NETHERLANDS 2,2025-10-17,15:00:00,11,Utrecht II,MVV,2.53,2.25,3.52,2.2,3.4,2.8,1.3,3.25,2.3,1.5,5.0,1.09,1.03,12.9,1.17,4.05,1.68,2.15,1.57,2.3,1.36,1.25,1.63,1.83,0.83,1.55,1.31,2.86,1.94,7.0,2.28,1.18,3.68,1.38,2.65,1.89,2.08,2.11,1.68,2.65,1.42
NETHERLANDS 2,2025-10-17,15:00:00,11,Almere City,Cambuur,2.78,2.5,3.16,2.3,3.5,2.5,1.23,3.52,2.15,1.62,4.65,1.13,1.04,10.0,1.16,4.8,1.46,2.55,1.43,2.63,1.24,1.24,1.56,1.33,1.83,2.27,1.43,3.7,1.9,6.45,2.18,1.21,3.85,1.43,2.63,1.72,2.09,2.09,1.61,2.74,1.44
NETHERLANDS 2,2025-10-17,15:00:00,11,Helmond Sport,AZ II,2.67,2.3,3.17,2.14,3.8,2.9,1.28,3.25,2.36,1.51,5.0,1.1,1.03,12.9,1.16,4.7,1.61,2.21,1.53,2.34,1.25,1.25,1.7,2.5,0.83,1.38,1.52,2.9,1.74,7.5,2.52,1.18,4.2,1.3,3.05,1.68,2.39,1.9,1.87,2.34,1.56
NETHERLANDS 2,2025-10-17,15:00:00,11,VVV,Emmen,2.75,2.36,3.04,2.34,3.7,2.49,1.25,3.68,2.14,1.65,4.55,1.14,1.01,15.0,1.15,5.3,1.5,2.52,1.41,2.62,1.23,1.25,1.54,2.0,0.5,1.86,1.33,3.19,1.73,8.5,2.4,1.18,4.05,1.35,2.63,1.56,2.18,1.96,1.79,2.46,1.43
NETHERLANDS 2,2025-10-17,15:00:00,11,Eindhoven,Vitesse,2.91,2.24,3.05,2.5,3.6,2.62,1.28,3.25,2.39,1.5,5.45,1.08,1.03,10.0,1.22,4.15,1.62,2.17,1.52,2.37,1.48,1.25,1.43,1.17,1.6,1.09,1.08,2.17,1.75,6.6,2.3,1.16,4.35,1.3,3.07,1.67,2.39,1.87,1.9,2.34,1.56
FRANCE 2,2025-10-17,15:00:00,10,Troyes,Bastia,2.45,2.1,4.32,1.92,3.14,3.57,1.38,2.65,2.9,1.32,8.2,1.02,1.01,9.0,1.31,3.07,2.18,1.68,2.03,1.73,1.27,1.25,1.94,3.0,0.33,1.94,1.11,3.05,1.5,7.0,2.75,1.4,2.72,1.68,2.09,2.0,1.67,2.68,1.41,3.6,1.23
FRANCE 2,2025-10-17,15:00:00,10,Rodez,Reims,3.65,2.18,2.65,3.11,3.3,2.02,1.32,3.29,2.43,1.44,5.5,1.05,1.05,9.5,1.24,3.78,1.75,2.1,1.67,2.17,1.27,1.24,1.33,1.0,1.0,1.68,1.34,3.02,1.93,8.5,1.95,1.22,3.58,1.42,2.65,1.7,2.07,2.11,1.68,2.92,1.31
FRANCE 2,2025-10-17,15:00:00,10,Clermont,Annecy,3.35,1.93,3.5,2.5,2.97,2.61,1.44,2.42,3.4,1.27,9.6,1.0,1.09,7.5,1.39,2.78,2.2,1.68,1.93,1.75,1.44,1.33,1.39,1.0,1.5,1.08,1.07,2.15,2.33,8.0,1.93,1.45,2.85,1.78,1.97,2.02,1.63,2.6,1.33,3.45,1.25
FRANCE 2,2025-10-17,15:00:00,10,Grenoble Foot 38,Pau,3.7,2.08,3.0,3.02,2.92,2.24,1.4,2.77,2.89,1.36,6.75,1.07,1.02,8.0,1.33,3.18,1.91,1.79,1.73,1.97,1.3,1.29,1.39,1.2,1.8,1.1,1.48,2.58,2.2,8.3,1.84,1.38,2.82,1.68,2.02,2.05,1.7,2.63,1.44,3.42,1.25
FRANCE 2,2025-10-17,15:00:00,10,Boulogne,Guingamp,3.25,2.0,3.25,2.41,3.31,2.48,1.48,2.47,3.22,1.29,9.0,1.01,1.08,7.8,1.38,2.98,1.94,1.76,1.91,1.8,1.44,1.36,1.47,0.67,1.4,1.09,1.24,2.33,2.05,6.75,1.76,1.49,2.44,1.84,1.91,2.67,1.57,3.02,1.33,4.15,1.17
NETHERLANDS 2,2025-10-17,15:00:00,11,Roda JC,Den Bosch,2.35,2.3,3.7,1.9,3.6,3.56,1.25,3.35,2.35,1.57,5.1,1.11,1.02,13.8,1.15,4.6,1.58,2.26,1.55,2.28,1.23,1.2,1.85,1.5,1.5,1.76,1.33,3.09,1.62,7.5,2.75,1.16,4.3,1.26,3.15,1.53,2.38,1.79,1.89,2.31,1.56
GERMANY 1,2025-10-17,15:30:00,7,Union Berlin,Borussia M'gladbach,2.63,2.25,3.5,2.19,3.45,3.09,1.35,3.29,2.6,1.44,6.85,1.11,1.01,12.7,1.24,3.6,1.77,1.98,1.7,2.1,1.3,1.25,1.67,1.75,0.33,1.39,1.7,3.09,1.72,7.5,2.23,1.23,3.8,1.37,2.65,1.72,2.07,2.24,1.64,2.7,1.41
SPAIN 2,2025-10-17,15:30:00,10,FC Andorra,Granada CF,2.75,2.05,3.69,2.05,3.1,3.1,1.42,2.75,2.8,1.33,6.5,1.02,1.06,9.0,1.3,3.1,2.15,1.72,1.9,2.01,1.26,1.34,1.67,1.6,1.2,1.58,1.05,2.63,1.73,7.0,2.43,1.39,2.75,1.67,2.12,2.02,1.69,2.65,1.42,3.45,1.25
POLAND 1,2025-10-17,15:30:00,12,Widzew Łódź,Radomiak Radom,2.45,2.12,4.3,1.75,3.56,3.73,1.33,3.1,2.73,1.44,6.5,1.1,1.01,11.0,1.2,3.9,1.76,1.94,1.67,1.94,1.25,1.3,1.94,1.33,1.25,1.64,1.59,3.23,1.59,8.6,2.7,1.25,3.9,1.47,2.5,1.77,1.97,2.2,1.62,2.5,1.44
BELGIUM 1,2025-10-17,15:45:00,11,Standard Liège,Royal Antwerp FC,2.58,2.17,4.0,2.15,3.09,3.03,1.36,2.9,2.8,1.37,7.5,1.05,1.03,7.6,1.28,3.08,1.95,1.75,1.8,1.91,1.33,1.3,1.84,1.33,0.5,1.4,1.0,2.4,1.83,8.3,2.2,1.31,3.15,1.56,2.38,1.96,1.83,2.44,1.53,3.12,1.3
FRANCE 1,2025-10-17,15:45:00,8,PSG,Strasbourg,1.75,2.66,6.5,1.27,5.9,8.9,1.19,3.84,2.19,1.7,4.85,1.17,1.01,20.0,1.08,5.5,1.43,2.7,1.71,2.04,1.18,1.15,3.32,2.5,1.75,2.04,1.25,3.29,1.13,10.0,7.6,1.25,3.22,1.55,2.38,2.1,1.89,2.34,1.56,3.05,1.27
