Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
Qkt3edLN,24/01/2026,12:00,ASIA AFC ASIAN CUP U23,Play Offs,China U23,Japan U23,Betfair,8.5,2.0,2.0,Betfair,8.5,3.75,1.36,Betfair,1.5,2.4,Betfair,3.6,1.25,Betfair,10.0,1.02,Betfair,1.06,7.5,Betfair,1.45,2.55,Betfair,2.55,1.45,Betfair,5.5,1.11,Superbet.br,9.8,1.03,Betfair,3.0,1.33,Betfair,2.8,1.22,1.06
0bi7ZdNs,24/01/2026,09:30,ENGLAND 1,Round 23,West Ham,Sunderland,bet365,3.2,2.1,3.5,bet365,2.5,3.2,2.88,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,1.8,1.95,bet365,1.4,1.36,1.5
KtBiuSg3,24/01/2026,12:00,ENGLAND 1,Round 23,Burnley,Tottenham,bet365,4.0,2.2,2.63,bet365,3.6,3.5,2.05,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.03,1.83,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.73,1.29,1.29
hhUuJyw1,24/01/2026,12:00,ENGLAND 1,Round 23,Fulham,Brighton,bet365,3.1,2.25,3.25,bet365,2.55,3.4,2.75,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.4,1.3,1.5
E7IlHF7D,24/01/2026,12:00,ENGLAND 1,Round 23,Manchester City,Wolves,bet365,1.57,3.0,8.5,bet365,1.2,7.0,11.0,bet365,1.2,4.33,bet365,2.0,1.73,bet365,4.33,1.2,bet365,1.01,21.0,bet365,1.13,6.0,bet365,1.4,3.0,bet365,2.0,1.8,bet365,3.4,1.33,bet365,1.8,1.95,bet365,1.05,1.1,4.33
IHUdJpXq,24/01/2026,14:30,ENGLAND 1,Round 23,Bournemouth,Liverpool,bet365,4.0,2.4,2.4,bet365,3.75,3.8,1.9,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.62,2.3,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.53,2.38,bet365,1.91,1.25,1.25
zmdbYMiA,24/01/2026,13:00,FRANCE 1,Round 19,Rennes,Lorient,bet365,2.38,2.3,4.5,bet365,1.8,3.75,4.33,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.2,1.25,1.95
8fqoPIEd,24/01/2026,15:00,FRANCE 1,Round 19,Le Havre,Monaco,bet365,4.0,2.38,2.5,bet365,3.5,3.8,1.95,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.8,1.25,1.29
dGPuo0yG,24/01/2026,17:05,FRANCE 1,Round 19,Marseille,Lens,bet365,2.5,2.4,3.75,bet365,1.95,3.8,3.6,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.5,1.53,bet365,4.5,1.2,bet365,1.53,2.38,bet365,1.29,1.25,1.8
nZBEJDGE,24/01/2026,11:30,GERMANY 1,Round 19,Bayer Leverkusen,Werder Bremen,bet365,2.05,2.6,4.75,bet365,1.62,4.2,5.25,bet365,1.25,3.75,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,3.75,1.29,bet365,1.53,2.38,bet365,1.17,1.22,2.25
WQTReAO7,24/01/2026,11:30,GERMANY 1,Round 19,Bayern Munich,Augsburg,bet365,1.36,3.75,13.0,bet365,1.1,12.0,17.0,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.25,1.33,bet365,1.01,29.0,bet365,1.06,10.0,bet365,1.25,4.0,bet365,1.62,2.3,bet365,2.38,1.57,bet365,1.95,1.8,bet365,1.02,1.05,7.0
KnAMHioR,24/01/2026,11:30,GERMANY 1,Round 19,Eintracht Frankfurt,Hoffenheim,bet365,3.1,2.4,2.88,bet365,2.75,3.75,2.4,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.53,1.25,1.4
zZjSO8hf,24/01/2026,11:30,GERMANY 1,Round 19,Heidenheim,RB Leipzig,bet365,5.0,2.6,2.0,bet365,5.0,4.5,1.57,bet365,1.25,3.75,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.57,2.25,bet365,2.3,1.18,1.17
AXGgA9w1,24/01/2026,11:30,GERMANY 1,Round 19,Mainz,Wolfsburg,bet365,2.88,2.3,3.4,bet365,2.3,3.5,3.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.36,1.29,1.57
bgclWj0K,24/01/2026,14:30,GERMANY 1,Round 19,Union Berlin,Dortmund,bet365,4.0,2.2,2.63,bet365,3.7,3.4,2.05,bet365,1.36,3.0,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,1.98,1.88,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.73,1.3,1.29
GfFk9K2e,24/01/2026,11:00,ITALY 1,Round 22,Como,Torino,bet365,2.2,2.2,6.0,bet365,1.62,3.75,6.0,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.0,1.75,bet365,1.13,1.25,2.25
