Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
IBNS2K2E,04/02/2026,21:30,COPA LIBERTADORES,Qualification,2 de Mayo (Par),Alianza Lima (Per),bet365,4.0,2.0,3.1,bet365,3.0,3.1,2.3,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.08,8.0,bet365,1.44,2.63,bet365,2.35,1.57,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.0,1.73,bet365,1.57,1.36,1.36
GYoxDLko,04/02/2026,11:00,ALGERIA 1,Round 17,El Bayadh,Rouisset,Betfair,3.5,1.83,3.6,Betfair,2.55,2.75,2.9,Betfair,1.57,2.25,Betfair,4.0,1.2,Betfair,10.0,1.03,Betfair,1.1,6.5,Betfair,1.6,2.3,Betfair,2.88,1.36,Betfair,6.5,1.1,Betfair,15.0,1.01,Betfair,2.3,1.57,Betfair,1.33,1.36,1.44
4fSWY2C4,04/02/2026,11:00,ALGERIA 1,Round 17,Khenchela,ASO Chlef,Betfair,2.5,1.91,5.0,Betfair,1.8,3.0,4.6,Betfair,1.57,2.25,Betfair,3.75,1.22,Betfair,10.0,1.03,Betfair,1.1,6.5,Betfair,1.53,2.45,Betfair,2.75,1.4,Betfair,6.0,1.13,Betfair,12.0,1.03,Betfair,2.38,1.53,Betfair,1.14,1.3,1.83
4fW68Fve,04/02/2026,19:00,ARGENTINA COPA,1/32-finals,Talleres Cordoba,Argentino de Merlo,Betfair,1.62,2.63,9.5,Betfair,1.22,5.5,13.0,Betfair,1.29,3.3,Betfair,2.55,1.45,Betfair,6.5,1.08,Betfair,1.02,13.0,Betfair,1.2,4.33,Betfair,1.73,2.1,Betfair,2.88,1.4,Betfair,5.5,1.14,Betfair,2.45,1.53,Betfair,1.04,1.13,4.2
UZhjy5Eb,04/02/2026,21:15,ARGENTINA COPA,1/32-finals,Platense,Argentino MM,Betfair,1.67,2.4,9.0,Betfair,1.25,5.0,12.0,Betfair,1.3,3.2,Betfair,2.75,1.4,Betfair,7.0,1.07,Betfair,1.04,11.0,Betfair,1.29,3.5,Betfair,1.87,1.9,Betfair,3.25,1.33,Betfair,6.5,1.1,Betfair,2.55,1.5,Betfair,1.04,1.14,3.75
vgGlpxQh,04/02/2026,09:30,ASIA ASEAN CLUB CHAMPIONSHIP,-,Buriram,Cebu FC,Betano.br,1.29,3.2,23.0,Betano.br,1.06,7.5,32.0,1xBet,1.15,4.7,Betano.br,1.78,1.75,1xBet,3.3,1.29,,0.0,0.0,1xBet,1.07,6.0,Estrelabet,1.25,3.1,Betano.br,1.75,1.85,Estrelabet,2.5,1.38,Estrelabet,2.71,1.38,,0.0,0.0,0.0
00lyK37E,04/02/2026,09:30,ASIA ASEAN CLUB CHAMPIONSHIP,-,Cong An Ha Noi,Tampines,Betano.br,2.25,2.27,4.05,Betano.br,1.75,3.75,3.7,1xBet,1.28,3.14,Betano.br,2.25,1.45,1xBet,5.9,1.1,1xBet,1.02,12.0,Estrelabet,1.16,3.8,Betano.br,1.65,1.98,Estrelabet,2.42,1.41,1xBet,5.2,1.1,Estrelabet,1.63,2.08,Betano.br,1.23,1.23,1.88
861kd0F7,04/02/2026,09:30,ASIA ASEAN CLUB CHAMPIONSHIP,-,Selangor,Pathum United,Betano.br,2.82,2.15,3.2,Betano.br,2.27,3.2,2.8,1xBet,1.28,3.14,Betano.br,2.18,1.5,1xBet,4.7,1.15,1xBet,1.01,13.0,Superbet.br,1.14,4.25,Betano.br,1.57,2.1,Estrelabet,2.25,1.48,Estrelabet,3.66,1.18,Estrelabet,1.5,2.36,Betano.br,1.36,1.29,1.52
ljlzZeDb,04/02/2026,03:30,AUSTRALIA 1 WOM,Round 5,Melbourne City W,WS Wanderers W,Betfair,1.73,2.63,6.0,Betfair,1.3,4.75,6.5,Betfair,1.22,3.8,Betfair,2.2,1.6,Betfair,5.2,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.5,2.4,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.73,2.0,Betfair,1.07,1.14,3.0
lCsFjLv1,04/02/2026,05:30,AUSTRALIA 1 WOM,Round 9,Sydney W,Brisbane Roar W,Betano.br,3.05,2.18,2.9,Betano.br,2.55,3.45,2.35,Superbet.br,1.34,3.0,Betano.br,2.4,1.4,Superbet.br,6.1,1.09,Superbet.br,1.03,9.6,Superbet.br,1.25,3.6,Betano.br,1.75,1.87,Superbet.br,3.0,1.34,Superbet.br,5.4,1.12,Betfair,1.57,2.25,Betano.br,1.47,1.26,1.42
