Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
KMICP6x0,09/12/2025,12:30,Europe - Champions League,League phase,Kairat Almaty,Olympiacos Piraeus,bet365,6.5,2.4,2.0,bet365,6.0,4.5,1.5,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.95,1.8,bet365,2.5,1.18,1.13
noSFmqk2,09/12/2025,14:45,Europe - Champions League,League phase,Bayern Munich,Sporting CP,bet365,1.57,3.0,8.5,bet365,1.22,6.5,10.0,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,21.0,bet365,1.11,6.5,bet365,1.36,3.2,bet365,1.91,1.91,bet365,3.2,1.36,bet365,1.75,2.0,bet365,1.06,1.11,4.0
rT1WEt5b,09/12/2025,17:00,Europe - Champions League,League phase,Atalanta,Chelsea,bet365,3.75,2.3,2.6,bet365,3.5,3.4,2.05,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.73,2.1,bet365,2.63,1.5,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.73,1.3,1.29
CrAdxy3M,09/12/2025,17:00,Europe - Champions League,League phase,Barcelona,Eintracht Frankfurt,bet365,1.44,3.5,10.0,bet365,1.17,8.0,13.0,bet365,1.14,5.5,bet365,1.73,2.0,bet365,3.25,1.33,Betano.br,1.01,16.5,bet365,1.06,10.0,bet365,1.25,4.0,bet365,1.62,2.3,bet365,2.38,1.57,bet365,1.7,2.05,bet365,1.04,1.08,5.0
WYqK4sP0,09/12/2025,17:00,Europe - Champions League,League phase,Inter,Liverpool,bet365,2.75,2.38,3.5,bet365,2.2,3.5,3.2,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.36,1.29,1.67
xMyIqmoT,09/12/2025,17:00,Europe - Champions League,League phase,Monaco,Galatasaray,bet365,2.63,2.5,3.4,bet365,2.2,3.5,3.1,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.53,2.5,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.36,1.29,1.67
KUlpNbbB,09/12/2025,17:00,Europe - Champions League,League phase,PSV,Atl. Madrid,bet365,3.5,2.5,2.6,bet365,3.2,3.6,2.15,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.3,1.62,bet365,4.33,1.22,bet365,1.44,2.63,bet365,1.67,1.29,1.36
25z3zOjI,09/12/2025,17:00,Europe - Champions League,League phase,Royale Union SG,Marseille,bet365,3.25,2.38,2.88,bet365,2.9,3.5,2.3,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.5,1.53,bet365,4.5,1.2,bet365,1.53,2.38,bet365,1.57,1.29,1.4
jRbbgrd4,09/12/2025,17:00,Europe - Champions League,League phase,Tottenham,Slavia Prague,bet365,1.91,2.4,7.0,bet365,1.44,4.5,7.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.95,1.8,bet365,1.1,1.18,2.63
OtllweBT,09/12/2025,11:30,World - FIFA Arab Cup,Round 3,Egypt,Jordan,Betboom.br,3.1,1.85,4.4,Estrelabet,1.9,3.33,3.75,Betboom.br,1.52,2.35,Betboom.br,3.25,1.29,Betboom.br,8.35,1.04,Betboom.br,1.08,6.45,Betboom.br,1.45,2.55,Betboom.br,2.27,1.56,Betboom.br,4.0,1.2,Betboom.br,9.1,1.03,Betboom.br,1.96,1.74,Estrelabet,1.27,1.33,1.55
