Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
00OCQ6eB,12/01/2026,16:30,ITALY 3,Group C,Giugliano,Picerno,Betano.br,2.9,2.0,3.75,Betano.br,2.2,3.15,3.05,Betano.br,1.47,2.5,Betano.br,3.1,1.32,Betano.br,6.8,1.07,Betano.br,1.08,6.5,Betano.br,1.38,2.8,Betano.br,2.12,1.65,Betano.br,3.65,1.24,Betano.br,6.4,1.08,Betano.br,1.88,1.82,Betano.br,1.37,1.31,1.65
6wovsSuh,12/01/2026,16:30,ITALY 3,Group C,Salernitana,Cosenza,Betfair,2.63,2.1,4.0,Betfair,1.95,3.1,3.6,Betfair,1.36,2.88,Betfair,3.0,1.33,Betfair,7.5,1.06,Betfair,1.05,9.0,Betfair,1.33,3.25,Betfair,2.1,1.73,Betfair,3.8,1.25,Betfair,8.0,1.07,Betfair,1.8,1.91,Betfair,1.22,1.3,1.73
KdsK77EU,12/01/2026,21:00,MEXICO 1 WOM,Clausura,Toluca W,Atlas W,Betfair,1.67,2.75,6.5,Betfair,1.29,5.0,7.5,Betfair,1.2,4.0,Betfair,2.1,1.67,Betfair,4.5,1.17,BetEsporte,1.01,17.0,Betfair,1.1,6.5,Betfair,1.4,2.88,Betfair,2.1,1.73,Betfair,3.5,1.29,Betfair,1.67,2.1,Betfair,1.06,1.13,3.3
OA7URAan,12/01/2026,22:00,MEXICO 1 WOM,Clausura,Mazatlan FC W,Santos Laguna W,Betfair,4.0,2.4,2.2,Betfair,4.0,3.75,1.7,Betfair,1.25,3.5,Betfair,2.25,1.57,Betfair,5.5,1.13,Betfair,1.01,15.0,Betfair,1.17,5.0,Betfair,1.57,2.38,Betfair,2.45,1.53,Betfair,4.33,1.2,Betfair,1.53,2.38,Betfair,2.0,1.2,1.17
OCMdM8Rs,12/01/2026,16:00,NETHERLANDS 2,Round 22,Jong AZ,Jong Ajax,bet365,2.25,2.63,4.0,bet365,1.76,4.1,3.9,bet365,1.22,4.0,bet365,2.0,1.73,bet365,4.33,1.2,bet365,1.01,21.0,bet365,1.11,6.5,bet365,1.4,2.88,bet365,2.0,1.73,bet365,3.4,1.3,bet365,1.44,2.63,bet365,1.25,1.22,1.95
StyRRU3K,12/01/2026,16:00,NETHERLANDS 2,Round 22,Jong PSV,Oss,bet365,2.6,2.6,3.25,bet365,2.05,3.8,3.0,bet365,1.22,4.0,bet365,2.0,1.73,bet365,4.33,1.2,bet365,1.01,23.0,bet365,1.11,6.5,bet365,1.4,2.88,bet365,1.91,1.8,bet365,3.25,1.33,bet365,1.36,3.0,bet365,1.36,1.25,1.7
nuNOnPvp,12/01/2026,12:10,SAUDI ARABIA 1,Round 15,Al Hazem,Al Najma,Betfair,2.4,2.1,4.2,Betfair,1.91,3.5,3.9,Betfair,1.33,3.0,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.04,11.0,Betfair,1.29,3.5,Betfair,1.9,1.87,Betfair,3.25,1.33,Betfair,6.5,1.1,Betfair,1.8,2.0,Betfair,1.22,1.29,1.83
27ohhoHM,12/01/2026,14:30,SAUDI ARABIA 1,Round 15,Al Ettifaq,Al Khaleej,Betfair,2.6,2.25,3.6,Betfair,2.1,3.5,3.3,Betfair,1.29,3.3,Betfair,2.4,1.5,Betfair,6.5,1.08,Betfair,1.02,13.0,Betfair,1.2,4.33,Betfair,1.67,2.15,Betfair,2.7,1.44,Betfair,5.0,1.17,Betfair,1.57,2.38,Betfair,1.33,1.25,1.73
zFII8613,12/01/2026,14:30,SAUDI ARABIA 1,Round 15,Al Hilal,Al Nassr,Betfair,2.75,2.5,2.8,Betfair,2.4,3.8,2.6,Betfair,1.14,4.8,Betfair,1.91,1.8,Betfair,4.0,1.2,Betano.br,1.03,13.5,Betfair,1.1,6.5,Betfair,1.36,3.1,Betfair,1.9,1.87,Betfair,3.1,1.36,Betfair,1.33,3.25,Betfair,1.5,1.22,1.53
prw8OjOs,12/01/2026,13:15,SIERRA LEONE 1,Round 10,Bullom Stars,Wusum Stars,Bet7k,3.22,1.76,3.99,Bet7k,2.32,2.71,2.92,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Betano.br,2.37,2.77,,0.0,0.0,0.0
t4VNHMtR,12/01/2026,16:30,SPAIN 2,Round 21,Huesca,Cordoba,bet365,3.5,2.0,3.4,bet365,2.82,2.85,2.65,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.3,1.6,bet365,4.33,1.2,bet365,10.0,1.06,bet365,1.91,1.8,bet365,1.44,1.4,1.4
EsPCSqWq,12/01/2026,14:00,TURKEY 2,Round 20,Manisa FK,Umraniyespor,bet365,2.2,2.4,4.75,bet365,1.65,3.9,4.0,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.6,2.3,bet365,2.5,1.5,bet365,4.33,1.2,bet365,1.62,2.2,bet365,1.2,1.22,2.1
z7f8tct2,12/01/2026,19:00,URUGUAY CUP,1/8-finals,Boston River,Danubio,Betfair,2.5,2.2,3.75,Betfair,1.9,3.4,3.6,Betfair,1.29,3.3,Betfair,2.6,1.44,Betfair,6.5,1.08,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.73,2.0,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.6,2.2,Betfair,1.25,1.29,1.83
lAKsedee,12/01/2026,21:30,URUGUAY CUP,1/8-finals,Penarol,Central Esp.,Betfair,1.62,2.75,8.5,Betfair,1.18,5.5,10.5,Betfair,1.22,3.8,Betfair,2.2,1.6,Betfair,5.5,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.5,2.4,Betfair,2.25,1.57,Betano.br,3.85,1.23,Betfair,2.0,1.73,Betfair,1.04,1.11,4.0
GpbeRCJt,12/01/2026,13:30,ASIA AFC ASIAN CUP U23,Round 3,Jordan U23,Kyrgyzstan U23,Betano.br,2.15,2.07,5.7,Betano.br,1.57,3.7,5.5,Betano.br,1.44,2.4,Superbet.br,2.87,1.37,Superbet.br,7.0,1.07,Superbet.br,1.05,8.2,Betano.br,1.35,2.72,Betano.br,2.02,1.62,Betano.br,3.3,1.24,Superbet.br,6.7,1.07,Betano.br,2.07,1.6,Betano.br,1.13,1.23,2.35
xKSp79YO,12/01/2026,13:30,ASIA AFC ASIAN CUP U23,Round 3,Saudi Arabia U23,Vietnam U23,Betano.br,2.32,2.07,4.85,Betano.br,1.7,3.6,4.45,Betano.br,1.42,2.45,Superbet.br,2.9,1.36,Superbet.br,7.1,1.07,Superbet.br,1.05,7.9,Betano.br,1.34,2.77,Betano.br,1.98,1.65,Betano.br,3.3,1.24,Superbet.br,6.7,1.07,Betano.br,1.95,1.67,Betano.br,1.18,1.25,2.1
IiBFbyvg,12/01/2026,13:00,ALGERIA CUP,1/8-finals,Harrach,USM Alger,Betfair,3.75,1.83,3.1,Betfair,3.0,2.6,2.55,Betfair,1.57,2.25,Betfair,4.0,1.2,Betfair,11.0,1.01,Betfair,1.08,6.5,Betfair,1.57,2.25,Betfair,2.75,1.4,Betfair,5.5,1.11,Betfair,11.0,1.01,Betfair,2.25,1.57,Betfair,1.44,1.44,1.33
MLmYRXkA,12/01/2026,13:00,BAHRAIN KINGS CUP,1/16-finals,East Riffa,Manama Club,Betfair,2.5,2.1,4.33,Betfair,1.91,3.3,3.9,Betfair,1.4,2.75,Betfair,3.0,1.33,Betfair,7.5,1.06,Betfair,1.05,9.0,Betfair,1.33,3.25,Betfair,2.1,1.73,Betfair,3.5,1.29,Betfair,8.0,1.07,Betfair,1.8,1.91,Betfair,1.2,1.29,1.8
nJFLnr4j,12/01/2026,07:00,CZECH TIPSORT LIGA,-,Prostejov,Zlin,Betfair,,2.3,,Betfair,4.75,,,Betfair,1.29,3.3,Betfair,2.55,1.45,Betfair,6.5,1.08,,0.0,0.0,Betfair,1.2,4.0,Betfair,1.65,2.1,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.73,2.0,Betfair,2.25,,1.14
r5XsUlFj,12/01/2026,12:00,EGYPT LEAGUE CUP,Round 6,Ghazl El Mahallah,Ceramica Cleopatra,Betfair,4.2,1.91,2.88,Betfair,3.3,2.88,2.25,Betfair,1.53,2.38,Betfair,3.75,1.22,Betfair,9.5,1.04,Betfair,1.1,6.5,Betfair,1.53,2.45,Betfair,2.7,1.44,Betfair,6.0,1.13,Betfair,12.0,1.03,Betfair,2.25,1.57,Betfair,1.57,1.36,1.25
reUTih7c,12/01/2026,15:00,EGYPT LEAGUE CUP,Round 6,National Bank Egypt,El Ismaily,Betfair,2.25,2.0,5.5,Betfair,1.6,3.5,5.5,Betfair,1.44,2.63,Betfair,3.2,1.3,Betfair,8.5,1.05,Betfair,1.06,8.5,Betfair,1.4,2.88,Betfair,2.3,1.6,Betfair,4.5,1.2,Betfair,9.0,1.06,Betfair,2.2,1.62,Betfair,1.1,1.25,2.2
ANLBpCI0,12/01/2026,16:00,ENGLAND EFL TROPHY,Play Offs,AFC Wimbledon,West Ham U21,bet365,2.3,2.4,3.75,bet365,1.8,3.75,3.4,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.0,1.14,Betfair,1.01,15.0,bet365,1.17,4.5,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.0,1.22,bet365,1.57,2.25,bet365,1.25,1.2,1.83
d6YfVV8E,12/01/2026,16:00,ENGLAND U21,-,Preston U21,Ipswich U21,Betfair,3.1,2.4,2.7,bet365,2.7,4.2,1.95,Betfair,1.2,4.0,Betfair,2.0,1.73,Betfair,4.5,1.17,,0.0,0.0,Betfair,1.08,6.5,bet365,1.44,2.63,Betfair,2.0,1.73,Betfair,3.3,1.29,Betfair,1.36,2.88,Betfair,1.62,1.22,1.44
QBspSzWP,12/01/2026,09:00,IRAN CUP,1/8-finals,Shams Azar Qazvin,Tractor,Betano.br,5.5,1.82,2.5,Betano.br,4.8,3.0,1.75,Betano.br,1.6,2.0,,0.0,0.0,,0.0,0.0,Superbet.br,1.09,5.15,Betano.br,1.57,2.12,Estrelabet,2.71,1.4,BetEsporte,4.8,1.1,BetEsporte,7.2,1.02,Estrelabet,2.54,1.45,Betano.br,1.85,1.31,1.16
fTlgcFD7,12/01/2026,07:00,ITALY U19,Round 19,Atalanta U20,Lecce U20,Betfair,2.3,2.38,4.0,Betfair,1.8,3.6,3.6,Betfair,1.25,3.5,Betfair,2.25,1.57,Betfair,5.5,1.13,Betfair,1.01,15.0,Betfair,1.17,5.0,Betfair,1.57,2.25,Betfair,2.55,1.5,Betfair,4.5,1.2,Betfair,1.53,2.38,Betfair,1.22,1.22,1.83
ljASBES0,12/01/2026,09:00,ITALY U19,Round 19,Frosinone U20,Verona U20,Betfair,3.4,2.25,2.7,Betfair,2.88,3.3,2.2,Betfair,1.3,3.2,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.02,13.0,Betfair,1.2,4.33,Betfair,1.65,2.1,Betfair,2.88,1.4,Betfair,5.5,1.14,Betfair,1.57,2.3,Betfair,1.57,1.25,1.33
xAB3DR35,12/01/2026,11:00,ITALY U19,Round 19,AS Roma U20,Cremonese U20,Betfair,2.0,2.4,5.0,Betfair,1.5,4.1,5.5,Betfair,1.29,3.25,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.02,13.0,Betfair,1.2,4.33,Betfair,1.67,2.15,Betfair,2.7,1.44,Betfair,5.0,1.17,Betfair,1.67,2.1,Betfair,1.1,1.17,2.4
Wpl7tR2d,12/01/2026,19:00,JAMAICA 1,Round 16,Spanish Town Police,Tivoli,Betfair,6.5,2.3,1.91,Betfair,6.5,4.2,1.4,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.1,Betfair,1.04,11.0,Betfair,1.25,3.8,Betfair,1.87,1.9,Betfair,3.1,1.36,Betfair,6.5,1.1,Betfair,2.0,1.73,Betfair,2.7,1.17,1.07
lOkFpJNE,12/01/2026,06:30,MYANMAR 1,Round 12,Rakhine United,Yangon Utd,Estrelabet,10.0,3.33,1.33,Estrelabet,15.0,7.5,1.1,,0.0,0.0,Estrelabet,1.66,2.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Estrelabet,1.6,2.1,,0.0,0.0,Estrelabet,15.0,7.5,Estrelabet,4.0,1.04,1.01
QeqXIdDb,12/01/2026,09:55,OMAN CUP,Quarter-finals,Oman Club,Dhofar,bet365,2.75,1.95,4.33,bet365,2.0,3.0,3.6,Betfair,1.5,2.4,Betfair,3.8,1.22,Betfair,10.0,1.02,Betfair,1.07,7.0,Betfair,1.5,2.4,bet365,2.5,1.5,Betfair,5.5,1.11,Betfair,11.0,1.01,Betfair,2.2,1.6,bet365,1.22,1.3,1.67
KI46XeSi,12/01/2026,13:00,OMAN CUP,Quarter-finals,Saham,Al Seeb,bet365,4.75,2.0,2.6,bet365,3.75,3.1,1.91,Betfair,1.45,2.55,Betfair,3.6,1.25,Betfair,9.0,1.03,Betfair,1.06,7.5,Betfair,1.4,2.75,bet365,2.38,1.53,Betfair,4.8,1.14,Betfair,10.0,1.02,Betfair,2.1,1.65,bet365,1.73,1.29,1.2
YuLDfMdR,12/01/2026,10:00,RWANDA 1,-,Gorilla,Gasogi United,Estrelabet,3.0,1.77,4.25,Estrelabet,2.25,2.75,3.33,Estrelabet,1.66,2.1,,0.0,0.0,,0.0,0.0,,0.0,0.0,Estrelabet,1.7,2.05,,0.0,0.0,,0.0,0.0,,0.0,0.0,Estrelabet,2.54,1.45,Estrelabet,1.25,1.36,1.5
SU6CSKW8,12/01/2026,09:30,SAUDI ARABIA 2,Round 16,Al Arabi,Al Jabalain,Betfair,4.5,2.1,2.4,Betfair,4.0,3.4,1.8,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.05,9.0,Betfair,1.33,3.25,Betfair,2.0,1.73,Betfair,3.8,1.25,Betfair,8.0,1.07,Betfair,1.87,1.87,Betfair,1.83,1.25,1.17
lpeLQb1L,12/01/2026,09:40,SAUDI ARABIA 2,Round 16,Al Taee,Al Batin,Betfair,2.4,2.1,4.5,Betfair,1.8,3.3,4.0,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.07,Betfair,1.05,10.0,Betfair,1.3,3.4,Betfair,2.0,1.8,Betfair,3.5,1.29,Betfair,7.5,1.08,Betfair,1.8,1.91,Betfair,1.17,1.25,1.83
KSoiLxPr,12/01/2026,09:50,SAUDI ARABIA 2,Round 16,Al-Ula,Al Jubail,Betfair,1.53,2.88,9.5,Betfair,1.15,6.0,13.0,Betfair,1.22,3.75,Betfair,2.25,1.57,Betfair,5.0,1.14,Betfair,1.01,17.0,Betfair,1.14,5.5,Betfair,1.5,2.55,Betfair,2.38,1.57,Betano.br,3.4,1.22,Betfair,2.2,1.62,Betfair,1.03,1.08,4.5
Gfu0JGge,12/01/2026,12:35,SAUDI ARABIA 2,Round 16,Al Wehda,Al Jandal,Betfair,2.3,2.2,4.5,Betfair,1.73,3.5,4.5,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,6.5,1.08,Betfair,1.04,10.0,Betfair,1.29,3.5,Betfair,1.9,1.87,Betfair,3.4,1.3,Betfair,6.5,1.1,Betfair,1.8,1.91,Betfair,1.17,1.25,2.0
0pfcM2AT,12/01/2026,13:30,SENEGAL 1,Round 11,Generation F.,Casa,Betano.br,3.5,1.72,3.75,Betano.br,2.62,2.67,2.82,Betano.br,1.67,1.9,,0.0,0.0,,0.0,0.0,BetEsporte,1.13,4.5,Betano.br,1.67,1.95,BetEsporte,2.95,1.28,BetEsporte,5.4,1.07,BetEsporte,7.6,1.01,Estrelabet,2.54,1.45,Betano.br,1.35,1.38,1.39
fsfI2XUb,12/01/2026,08:30,SINGAPORE 1,Round 6,Tanjong Pagar,Hougang,bet365,3.6,2.63,2.3,bet365,3.1,4.0,1.83,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,29.0,bet365,1.1,7.0,bet365,1.33,3.4,bet365,1.83,1.83,bet365,3.0,1.36,bet365,1.36,3.0,bet365,1.8,1.2,1.33
WUe9m8Lk,12/01/2026,12:00,WORLD CLUB FRIENDLY,-,Legia (Pol),Puskas Academy (Hun),Betfair,2.5,2.25,3.6,Betfair,1.95,3.6,3.1,Betfair,1.29,3.3,Betfair,2.4,1.5,Betfair,6.5,1.08,Betfair,1.01,13.0,Betfair,1.17,4.5,Betfair,1.65,2.1,Betfair,2.75,1.4,Betfair,5.2,1.13,Betfair,1.57,2.25,Betfair,1.3,1.25,1.73
hnkycZGa,12/01/2026,14:45,BRAZIL COPINHA,Play Offs,Botafogo SP U20,Vasco U20,Betfair,3.3,2.2,2.8,Betfair,2.8,3.3,2.2,Betfair,1.29,3.3,Betfair,2.55,1.45,Betfair,6.5,1.08,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.73,2.0,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.57,2.25,Betfair,1.57,1.29,1.36
QamqeDoC,12/01/2026,15:00,BRAZIL COPINHA,Play Offs,Bahia U20,Atletico-PI U20,Betfair,1.67,2.5,7.5,Betfair,1.25,5.0,9.5,Betfair,1.25,3.6,Betfair,2.4,1.5,Betfair,6.5,1.08,Betfair,1.01,13.0,Betfair,1.17,4.5,Betfair,1.6,2.2,Betfair,2.6,1.44,Betfair,5.2,1.13,Betfair,2.0,1.73,Betfair,1.05,1.14,3.5
ANL1Df1t,12/01/2026,17:30,BRAZIL COPINHA,Play Offs,Santos U20,Cuiaba U20,Betfair,2.25,2.25,4.5,Betfair,1.67,3.6,4.6,Betfair,1.3,3.2,Betfair,2.6,1.44,Betfair,7.0,1.07,Betfair,1.01,11.0,Betfair,1.22,3.8,Betfair,1.8,1.91,Betfair,3.0,1.33,Betfair,5.5,1.11,Betfair,1.73,2.0,Betfair,1.17,1.29,2.1
bBlTTzmD,12/01/2026,18:00,BRAZIL COPINHA,Play Offs,America MG U20,Inter de Limeira U20,Betfair,2.0,2.38,5.0,Betfair,1.53,4.0,5.0,Betfair,1.29,3.3,Betfair,2.4,1.5,Betfair,6.5,1.08,Betfair,1.01,11.0,Betfair,1.17,4.5,Betfair,1.65,2.1,Betfair,2.75,1.4,Betfair,5.2,1.13,Betfair,1.73,2.0,Betfair,1.13,1.2,2.5
MRthgiGO,12/01/2026,18:30,BRAZIL COPINHA,Play Offs,Goias U20,Mirassol U20,Betfair,3.3,2.2,2.88,Betfair,2.7,3.25,2.3,Betfair,1.3,3.2,Betfair,2.6,1.44,Betfair,7.0,1.07,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.75,1.95,Betfair,3.0,1.33,Betfair,5.5,1.11,Betfair,1.6,2.2,Betfair,1.53,1.3,1.4
UqxonI2s,12/01/2026,18:45,BRAZIL COPINHA,Play Offs,Athletico-PR U20,Ceara U20,Betfair,2.4,2.1,4.33,Betfair,1.8,3.3,4.0,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,1.95,1.75,Betfair,3.6,1.25,Betfair,7.5,1.06,Betfair,1.85,1.85,Betfair,1.2,1.25,1.91
xd0KVdI0,12/01/2026,19:00,BRAZIL COPINHA,Play Offs,Chapecoense-SC U20,Votuporanguense U20,Betfair,2.88,2.2,3.25,Betfair,2.2,3.3,2.8,Betfair,1.29,3.3,Betfair,2.55,1.45,Betfair,6.5,1.08,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.65,2.1,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.57,2.25,Betfair,1.36,1.29,1.57
v3DI9C05,12/01/2026,19:00,BRAZIL COPINHA,Play Offs,Guanabara City U20,Tuna Luso U20,Betfair,2.7,2.0,4.0,Betfair,2.0,3.25,3.4,Betfair,1.4,2.75,Betfair,3.2,1.3,Betfair,8.0,1.05,Betfair,1.03,9.0,Betfair,1.33,3.0,Betfair,2.1,1.65,Betfair,4.0,1.2,Betfair,8.0,1.05,Betfair,1.85,1.85,Betfair,1.29,1.3,1.73
