Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
QyagzTJ8,11/01/2026,08:30,ASIA AFC ASIAN CUP U23,Round 2,China U23,Australia U23,LuvaBet,4.84,1.99,2.33,Superbet.br,4.15,3.35,1.82,,0.0,0.0,,0.0,0.0,Betboom.br,2.25,1.57,,0.0,0.0,,0.0,0.0,Betboom.br,2.25,1.57,,0.0,0.0,,0.0,0.0,Superbet.br,4.15,3.35,Superbet.br,1.85,1.26,1.18
M3h2Y6lL,11/01/2026,11:00,ASIA AFC ASIAN CUP U23,Round 2,Thailand U23,Iraq U23,LuvaBet,5.32,1.99,2.23,Superbet.br,5.65,3.8,1.53,,0.0,0.0,,0.0,0.0,Betboom.br,2.21,1.59,,0.0,0.0,,0.0,0.0,Betboom.br,2.21,1.59,,0.0,0.0,,0.0,0.0,Superbet.br,5.65,3.8,Superbet.br,2.27,1.21,1.1
zP15R7Da,11/01/2026,11:30,GERMANY 1,Round 16,B. Monchengladbach,Augsburg,bet365,2.4,2.3,4.33,bet365,1.85,3.8,4.0,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.22,1.25,1.91
8lrOEUTg,11/01/2026,13:30,GERMANY 1,Round 16,Bayern Munich,Wolfsburg,bet365,1.36,3.75,12.0,bet365,1.11,10.0,17.0,bet365,1.13,6.0,bet365,1.62,2.2,bet365,3.0,1.36,Betano.br,1.01,17.0,bet365,1.05,11.0,bet365,1.2,4.5,bet365,1.53,2.5,bet365,2.2,1.67,bet365,1.8,1.95,bet365,1.02,1.06,6.5
O2eKxmSG,11/01/2026,08:30,ITALY 1,Round 20,Lecce,Parma,bet365,3.5,1.95,3.6,bet365,2.75,3.0,2.88,bet365,1.53,2.38,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.63,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.4,1.36,1.4
phxiyziC,11/01/2026,11:00,ITALY 1,Round 20,Fiorentina,AC Milan,bet365,4.33,2.2,2.6,bet365,3.9,3.4,2.0,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.3,3.5,bet365,2.03,1.83,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.8,1.3,1.25
tvSpg8Cc,11/01/2026,14:00,ITALY 1,Round 20,Verona,Lazio,bet365,4.0,1.95,3.1,bet365,3.4,3.0,2.35,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.57,1.36,1.3
fN33tVSi,11/01/2026,16:45,ITALY 1,Round 20,Inter,Napoli,bet365,2.3,2.2,5.5,bet365,1.7,3.5,5.25,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.95,1.8,bet365,1.17,1.29,2.1
6mKSepF7,11/01/2026,08:15,NETHERLANDS 1,Round 18,Heerenveen,Feyenoord,bet365,3.4,2.5,2.63,bet365,3.1,3.8,2.15,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.53,2.4,bet365,2.2,1.62,bet365,3.75,1.25,bet365,1.44,2.63,bet365,1.67,1.25,1.36
QiigC5al,11/01/2026,10:30,NETHERLANDS 1,Round 18,G.A. Eagles,Sittard,bet365,2.75,2.38,3.5,bet365,2.2,3.75,3.0,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.36,1.25,1.67
EX5JaSFr,11/01/2026,10:30,NETHERLANDS 1,Round 18,Telstar,Ajax,bet365,4.0,2.4,2.4,bet365,3.8,4.0,1.85,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.0,1.22,bet365,1.53,2.38,bet365,1.91,1.22,1.25
no4Rc6pe,11/01/2026,12:45,NETHERLANDS 1,Round 18,Sparta Rotterdam,Heracles,bet365,2.3,2.5,4.33,bet365,1.8,3.8,4.33,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.0,1.22,bet365,1.53,2.38,bet365,1.2,1.25,1.95
pldSb3E5,11/01/2026,10:00,SPAIN 1,Round 19,Rayo Vallecano,Mallorca,bet365,2.6,2.0,5.0,bet365,1.91,3.3,4.33,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.38,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.1,1.67,bet365,1.2,1.33,1.83
xOhK0Pqg,11/01/2026,12:15,SPAIN 1,Round 19,Levante,Espanyol,bet365,3.6,2.1,3.0,bet365,3.2,3.3,2.3,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.5,1.3,bet365,7.0,1.1,bet365,1.8,1.95,bet365,1.57,1.33,1.36
GYuadc3D,11/01/2026,16:00,SPAIN SUPER CUP,Final,Barcelona,Real Madrid,bet365,2.38,2.63,3.6,bet365,1.95,3.9,3.5,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,21.0,bet365,1.1,7.0,bet365,1.36,3.2,bet365,1.91,1.91,bet365,3.2,1.36,bet365,1.36,3.0,bet365,1.29,1.25,1.8
Crv5y6tQ,11/01/2026,03:00,AUSTRALIA 1,Round 12,Melbourne City,Newcastle Jets,bet365,2.1,2.6,4.33,bet365,1.62,4.5,4.2,bet365,1.22,4.0,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.44,2.75,bet365,2.1,1.73,bet365,3.5,1.3,bet365,1.5,2.5,bet365,1.22,1.18,2.15
nsQlYINt,11/01/2026,03:00,AUSTRALIA 1 WOM,Round 12,Melbourne Victory W,Brisbane Roar W,Betfair,2.0,2.5,4.5,Betfair,1.55,4.2,4.6,Betfair,1.2,4.0,Betfair,2.1,1.65,Betfair,4.8,1.14,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.44,2.6,Betfair,2.1,1.65,Betfair,3.6,1.25,Betfair,1.45,2.55,Betfair,1.17,1.2,2.3
b9cUgoTj,11/01/2026,18:00,BRAZIL CARIOCA,Taca Guanabara,Flamengo RJ,Portuguesa RJ,Betfair,2.4,2.1,4.5,Betfair,1.75,3.3,4.2,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.06,9.0,Betfair,1.33,3.25,Betfair,2.05,1.75,Betfair,3.8,1.25,Betfair,8.0,1.07,Betfair,1.91,1.8,Betfair,1.17,1.25,1.91
xMgClI8l,11/01/2026,16:00,BRAZIL GAUCHO,Round 1,Sao Luiz,SER Caxias,bet365,3.75,1.91,3.4,bet365,2.88,3.0,2.6,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62,bet365,1.5,1.36,1.4
6uAhYdO7,11/01/2026,18:00,BRAZIL GAUCHO,Round 1,Internacional,Novo Hamburgo,bet365,2.3,2.38,4.5,bet365,1.75,3.75,4.2,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.22,1.25,2.0
f1jmfvoR,11/01/2026,19:00,BRAZIL GAUCHO,Round 1,EC Sao Jose,Inter Santa Maria,bet365,2.38,2.0,6.0,bet365,1.7,3.4,5.25,bet365,1.53,2.38,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.38,1.53,bet365,1.17,1.3,2.1
21OGWgph,11/01/2026,18:00,BRAZIL MINEIRO,Round 1,Atletico-MG,Betim,Betfair,2.0,2.2,6.0,Betfair,1.44,3.8,6.0,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.05,10.0,Betfair,1.3,3.4,Betfair,2.0,1.8,Betfair,3.5,1.29,Betfair,7.5,1.08,Betfair,2.1,1.67,Betfair,1.08,1.2,2.5
MTmrIfVb,11/01/2026,19:30,BRAZIL MINEIRO,Round 1,America MG,Athletic Club,Betfair,2.7,2.0,4.2,Betfair,1.95,3.0,3.8,Betfair,1.44,2.63,Betfair,3.2,1.3,Betfair,8.5,1.05,Betfair,1.06,8.0,Betfair,1.4,2.88,Betfair,2.3,1.6,Betfair,4.33,1.2,Betfair,9.0,1.06,Betfair,2.0,1.73,Betfair,1.22,1.3,1.73
WMeK8y7M,11/01/2026,16:00,BRAZIL PAULISTA,Round 1,Corinthians,Ponte Preta,bet365,1.91,2.25,8.5,bet365,1.38,4.2,9.5,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,8.5,bet365,1.36,3.0,bet365,2.1,1.7,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.38,1.53,bet365,1.07,1.22,3.0
OvatEWr2,11/01/2026,17:00,BRAZIL PAULISTA,Round 1,Velo Clube,Botafogo SP,bet365,3.6,1.95,3.4,bet365,2.88,3.0,2.6,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.5,1.36,1.4
