Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
4nleUY9m,17/01/2026,13:00,AFRICA CUP OF NATIONS,Play Offs,Egypt,Nigeria,bet365,4.0,2.1,2.88,bet365,3.7,3.1,2.2,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.3,3.4,bet365,2.08,1.73,bet365,3.5,1.29,bet365,8.0,1.08,bet365,1.8,1.91,bet365,1.67,1.36,1.29
Q5AqCTPG,17/01/2026,09:30,ENGLAND 1,Round 22,Manchester Utd,Manchester City,bet365,3.75,2.5,2.4,bet365,3.6,3.8,1.95,bet365,1.25,3.75,bet365,2.1,1.67,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.8,1.25,1.29
IsEmh8Yp,17/01/2026,12:00,ENGLAND 1,Round 22,Chelsea,Brentford,bet365,2.2,2.4,4.75,bet365,1.7,4.0,4.75,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.62,2.2,bet365,1.18,1.22,2.1
dQISFBQi,17/01/2026,12:00,ENGLAND 1,Round 22,Leeds,Fulham,bet365,2.88,2.1,3.75,bet365,2.25,3.3,3.3,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95,bet365,1.33,1.33,1.62
4jMzEke4,17/01/2026,12:00,ENGLAND 1,Round 22,Liverpool,Burnley,bet365,1.62,2.75,10.0,bet365,1.22,6.5,11.0,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,2.1,1.67,bet365,1.05,1.11,4.0
xb9N4oIj,17/01/2026,12:00,ENGLAND 1,Round 22,Sunderland,Crystal Palace,bet365,3.4,2.05,3.4,bet365,2.75,3.1,2.75,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.4,1.36,1.4
Uid9SlAc,17/01/2026,12:00,ENGLAND 1,Round 22,Tottenham,West Ham,bet365,2.25,2.38,4.75,bet365,1.73,4.0,4.5,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.7,2.05,bet365,1.18,1.22,2.05
YVDiA7fT,17/01/2026,14:30,ENGLAND 1,Round 22,Nottingham,Arsenal,bet365,6.5,2.3,2.05,bet365,6.0,4.33,1.53,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.93,1.93,bet365,3.4,1.33,bet365,6.0,1.13,bet365,2.0,1.75,bet365,2.38,1.2,1.13
Ecit96Ob,17/01/2026,13:00,FRANCE 1,Round 18,Lens,Auxerre,bet365,1.91,2.5,7.0,bet365,1.42,4.5,7.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.95,1.8,bet365,1.1,1.18,2.75
YDfjSzm1,17/01/2026,08:30,ASIA AFC ASIAN CUP U23,Play Offs,Uzbekistan U23,China U23,Casadeapostas,1.7,3.3,5.0,Casadeapostas,1.7,3.3,5.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Casadeapostas,1.7,3.3,Casadeapostas,1.7,3.3,5.0
