Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
vkSBMlTQ,24/12/2025,09:30,AFRICA CUP OF NATIONS,Round 1,Burkina Faso,Equatorial Guinea,bet365,2.38,2.1,5.5,bet365,1.75,3.3,5.25,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,2.75,bet365,2.25,1.62,bet365,4.0,1.22,bet365,10.0,1.06,bet365,2.1,1.67,bet365,1.17,1.33,2.0
buK3OAbE,24/12/2025,12:00,AFRICA CUP OF NATIONS,Round 1,Algeria,Sudan,bet365,1.91,2.25,8.5,bet365,1.42,4.2,9.5,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.08,1.73,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.5,1.5,bet365,1.07,1.22,2.75
UsZGVR5s,24/12/2025,14:30,AFRICA CUP OF NATIONS,Round 1,Ivory Coast,Mozambique,bet365,1.83,2.3,9.5,bet365,1.36,4.5,9.5,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.3,3.4,bet365,2.03,1.78,bet365,3.5,1.29,bet365,7.0,1.1,bet365,2.5,1.5,bet365,1.07,1.18,3.0
Q9SPT5zf,24/12/2025,17:00,AFRICA CUP OF NATIONS,Round 1,Cameroon,Gabon,bet365,2.88,2.0,4.33,bet365,2.2,3.0,3.75,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.0,1.73,bet365,1.25,1.36,1.67
tvtDCbHO,24/12/2025,09:00,ETHIOPIA 1,Round 11,Arba Menche,Mekelle 70 Enderta,KTO.br,3.4,1.9,3.5,KTO.br,2.63,2.7,2.75,KTO.br,1.53,2.18,,0.0,0.0,,0.0,0.0,KTO.br,1.11,5.3,KTO.br,1.56,2.25,KTO.br,2.75,1.38,KTO.br,5.4,1.11,,0.0,0.0,KTO.br,2.1,1.57,KTO.br,1.32,1.33,1.35
279fPy1U,24/12/2025,10:00,ETHIOPIA 1,Round 11,Bahir Dar Kenema,Fasil Kenema,Betano.br,3.1,1.75,4.3,Betano.br,2.27,2.67,3.4,Betano.br,1.65,1.91,,0.0,0.0,,0.0,0.0,Superbet.br,1.12,4.6,Betano.br,1.65,2.0,Superbet.br,2.95,1.3,KTO.br,6.25,1.08,,0.0,0.0,Superbet.br,2.45,1.49,Betano.br,1.26,1.38,1.52
Q1EVUuXh,24/12/2025,12:00,ETHIOPIA 1,Round 11,Hadiya Hossana,Welayta Dicha,KTO.br,4.2,1.83,3.1,KTO.br,3.35,2.63,2.32,KTO.br,1.6,2.06,,0.0,0.0,,0.0,0.0,KTO.br,1.14,4.8,KTO.br,1.65,2.07,KTO.br,3.1,1.3,KTO.br,6.1,1.08,,0.0,0.0,KTO.br,2.3,1.47,KTO.br,1.45,1.35,1.22
no08RKIN,24/12/2025,08:00,THAILAND 1,Round 10,Ratchaburi,Chiangrai Utd,Betfair,1.91,2.3,5.5,Betfair,1.44,4.2,5.5,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.11,Betfair,1.03,13.0,Betfair,1.22,4.2,Betfair,1.75,2.05,Betfair,2.88,1.4,Betfair,5.5,1.14,Betfair,1.8,1.91,Betfair,1.08,1.17,2.5
2RyKXAcm,24/12/2025,08:00,THAILAND 1,Round 8,Sukhothai,Buriram,Betfair,6.0,2.5,1.83,Betfair,7.0,4.6,1.33,Betfair,1.25,3.5,Betfair,2.25,1.57,Betfair,5.5,1.13,Betfair,1.01,15.0,Betfair,1.17,5.0,Betfair,1.57,2.38,Betfair,2.55,1.5,Betfair,4.5,1.2,Betfair,1.73,2.0,Betfair,2.88,1.14,1.06
xUcVeroT,24/12/2025,09:00,THAILAND 1,Round 13,Pathum United,Kanchanaburi,Betano.br,1.93,2.42,5.6,Betano.br,1.45,4.45,6.0,Betfair,1.29,3.25,Betfair,2.38,1.53,Betfair,5.5,1.13,Betfair,1.01,15.0,Betfair,1.2,4.5,Betfair,1.62,2.25,Betfair,2.63,1.47,Betfair,5.0,1.17,Betfair,1.73,2.0,Betfair,1.08,1.17,2.75
