Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
ILhjnRm4,14/12/2025,11:00,England - Premier League,Round 16,Crystal Palace,Manchester City,bet365,4.33,2.38,2.38,bet365,3.9,3.9,1.85,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.62,2.2,bet365,1.91,1.25,1.25
6oRwwNAj,14/12/2025,11:00,England - Premier League,Round 16,Nottingham,Tottenham,bet365,3.2,2.1,3.4,bet365,2.55,3.3,2.8,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.03,1.83,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.4,1.33,1.5
buEP0Q2c,14/12/2025,11:00,England - Premier League,Round 16,Sunderland,Newcastle,bet365,3.75,2.2,2.88,bet365,3.3,3.3,2.25,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.62,1.33,1.33
IsUQb4X9,14/12/2025,11:00,England - Premier League,Round 16,West Ham,Aston Villa,bet365,4.0,2.25,2.6,bet365,3.75,3.5,2.0,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.85,2.0,bet365,3.2,1.36,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.8,1.29,1.25
0pMPV53N,14/12/2025,13:30,England - Premier League,Round 16,Brentford,Leeds,bet365,2.5,2.25,4.33,bet365,1.95,3.5,3.9,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.88,1.98,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.75,2.0,bet365,1.25,1.29,1.8
8pfORHZ1,14/12/2025,11:00,France - Ligue 1,Round 16,Lyon,Le Havre,bet365,2.1,2.25,6.0,bet365,1.6,4.1,5.25,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.95,1.8,bet365,1.17,1.22,2.3
GnFqZasS,14/12/2025,13:15,France - Ligue 1,Round 16,Auxerre,Lille,bet365,4.75,2.25,2.38,bet365,4.5,3.6,1.8,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.95,1.29,1.18
CWulrwKr,14/12/2025,13:15,France - Ligue 1,Round 16,Lens,Nice,bet365,1.91,2.6,5.5,bet365,1.48,4.5,6.25,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.67,2.1,bet365,1.13,1.18,2.63
KY09kLR8,14/12/2025,13:15,France - Ligue 1,Round 16,Strasbourg,Lorient,bet365,2.25,2.3,4.75,bet365,1.73,3.7,4.75,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.75,2.0,bet365,1.18,1.29,2.05
8bZdtHle,14/12/2025,16:45,France - Ligue 1,Round 16,Marseille,Monaco,bet365,2.4,2.5,3.75,bet365,1.9,3.75,3.75,bet365,1.25,3.75,bet365,2.1,1.67,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.25,1.25,1.91
QTb19EzH,14/12/2025,11:30,Germany - Bundesliga,Round 14,Freiburg,Dortmund,bet365,3.75,2.25,2.75,bet365,3.25,3.5,2.15,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.67,1.29,1.33
jiKbkgqo,14/12/2025,13:30,Germany - Bundesliga,Round 14,Bayern Munich,Mainz,bet365,1.33,3.75,13.0,bet365,1.09,11.0,21.0,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.25,1.33,Betano.br,1.01,16.5,bet365,1.06,10.0,bet365,1.22,4.33,bet365,1.62,2.3,bet365,2.3,1.62,bet365,2.0,1.75,bet365,1.01,1.05,8.0
MehA7h5T,14/12/2025,15:30,Germany - Bundesliga,Round 14,Werder Bremen,Stuttgart,bet365,3.25,2.4,2.75,bet365,2.9,3.8,2.25,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.62,1.25,1.4
2ewqx1JF,14/12/2025,08:30,Italy - Serie A,Round 15,AC Milan,Sassuolo,bet365,1.91,2.4,7.0,bet365,1.42,4.33,8.0,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.85,2.0,bet365,3.2,1.36,bet365,5.5,1.14,bet365,2.0,1.75,bet365,1.08,1.2,2.75
8xftIuSq,14/12/2025,11:00,Italy - Serie A,Round 15,Fiorentina,Verona,bet365,2.5,2.1,4.75,bet365,1.9,3.3,4.33,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.2,1.33,1.91
rTDHj0Y8,14/12/2025,11:00,Italy - Serie A,Round 15,Udinese,Napoli,bet365,5.0,2.05,2.5,bet365,4.5,3.4,1.85,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.38,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,2.05,1.7,bet365,1.91,1.3,1.18
G2clGJdd,14/12/2025,14:00,Italy - Serie A,Round 15,Genoa,Inter,bet365,6.5,2.25,2.05,bet365,6.5,4.2,1.5,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.5,1.3,bet365,6.5,1.11,bet365,2.05,1.7,bet365,2.5,1.22,1.11
O4I9N14M,14/12/2025,16:45,Italy - Serie A,Round 15,Bologna,Juventus,bet365,3.5,2.05,3.25,bet365,2.8,3.25,2.55,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.5,1.33,1.4
lUUubfNt,14/12/2025,08:15,Netherlands - Eredivisie,Round 16,Sparta Rotterdam,Heerenveen,bet365,3.25,2.4,2.75,bet365,2.9,3.6,2.3,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.25,1.57,bet365,4.0,1.22,bet365,1.5,2.5,bet365,1.57,1.29,1.4
hrkVjbXA,14/12/2025,10:30,Netherlands - Eredivisie,Round 16,Ajax,Feyenoord,bet365,3.4,2.4,2.63,bet365,3.0,3.9,2.15,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.53,2.4,bet365,2.25,1.57,bet365,4.0,1.22,bet365,1.5,2.5,bet365,1.67,1.25,1.36
