Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
SdRfxrkf,22/01/2026,14:45,EUROPA LEAGUE,League phase,Bologna,Celtic,bet365,2.0,2.4,6.0,bet365,1.53,4.33,6.0,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.8,1.95,bet365,1.13,1.2,2.38
29xTcGHU,22/01/2026,14:45,EUROPA LEAGUE,League phase,Brann,Midtjylland,bet365,3.5,2.3,2.75,bet365,3.1,3.6,2.2,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.67,1.29,1.36
n9Uhjeen,22/01/2026,14:45,EUROPA LEAGUE,League phase,Fenerbahce,Aston Villa,bet365,3.1,2.3,3.1,bet365,2.63,3.5,2.63,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.44,1.29,1.44
KIIvkCFG,22/01/2026,14:45,EUROPA LEAGUE,League phase,Feyenoord,Sturm Graz,bet365,1.83,2.75,6.0,bet365,1.42,5.0,7.0,bet365,1.22,4.0,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.01,21.0,bet365,1.14,5.5,bet365,1.44,2.75,bet365,2.1,1.73,bet365,3.75,1.29,bet365,1.62,2.2,bet365,1.1,1.17,2.75
dxJBYalJ,22/01/2026,14:45,EUROPA LEAGUE,League phase,Freiburg,Maccabi Tel Aviv,bet365,1.5,2.88,13.0,bet365,1.17,7.5,17.0,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,2.25,1.57,bet365,1.02,1.1,5.0
KGek4cwB,22/01/2026,14:45,EUROPA LEAGUE,League phase,Malmo FF,Crvena zvezda,bet365,4.0,2.3,2.5,bet365,3.5,3.75,2.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.67,2.1,bet365,1.8,1.25,1.29
v1A3AJsf,22/01/2026,14:45,EUROPA LEAGUE,League phase,PAOK,Betis,bet365,3.4,2.3,2.88,bet365,2.88,3.6,2.35,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.57,1.29,1.4
6H5YwRkI,22/01/2026,14:45,EUROPA LEAGUE,League phase,Plzen,FC Porto,bet365,4.33,2.1,2.63,bet365,3.9,3.5,2.0,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.8,1.29,1.25
QHzUdFVp,22/01/2026,14:45,EUROPA LEAGUE,League phase,Young Boys,Lyon,bet365,4.5,2.4,2.25,bet365,4.33,4.0,1.75,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.62,2.2,bet365,2.0,1.22,1.2
tAK8qVLt,22/01/2026,17:00,EUROPA LEAGUE,League phase,AS Roma,Stuttgart,bet365,2.5,2.3,4.0,bet365,1.95,3.8,3.6,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.29,1.25,1.8
