Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
W6PVhkoR,16/01/2026,08:30,ASIA AFC ASIAN CUP U23,Play Offs,Japan U23,Jordan U23,Betano.br,1.7,2.4,8.75,Betano.br,1.25,5.1,10.5,Betboom.br,1.34,2.95,Betano.br,2.47,1.42,Betboom.br,5.8,1.1,Betboom.br,1.02,9.9,Betano.br,1.24,3.3,Betano.br,1.72,1.88,Betano.br,2.7,1.35,Betboom.br,5.1,1.13,Betano.br,2.37,1.45,Betano.br,1.05,1.13,2.9
0fPTa2oo,16/01/2026,15:00,FRANCE 1,Round 18,Monaco,Lorient,bet365,2.05,2.5,5.0,bet365,1.6,4.33,5.0,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.62,2.2,bet365,1.17,1.2,2.3
S0HFN5wh,16/01/2026,17:00,FRANCE 1,Round 18,PSG,Lille,bet365,1.83,2.63,6.0,bet365,1.44,5.0,6.25,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.7,2.05,bet365,1.1,1.17,2.75
Isz531QG,16/01/2026,16:30,GERMANY 1,Round 18,Werder Bremen,Eintracht Frankfurt,bet365,3.0,2.4,3.0,bet365,2.55,3.5,2.55,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.5,2.5,bet365,1.5,1.29,1.5
xlSNfLm2,16/01/2026,16:45,ITALY 1,Round 21,Pisa,Atalanta,bet365,5.5,2.25,2.2,bet365,6.0,3.75,1.62,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.06,10.0,bet365,1.3,3.5,bet365,1.98,1.88,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.91,1.91,bet365,2.25,1.25,1.13
OfqfD2Tb,16/01/2026,17:00,SPAIN 1,Round 20,Espanyol,Girona,bet365,2.5,2.1,4.5,bet365,1.91,3.5,4.0,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.22,1.29,1.83
tfM5at4k,16/01/2026,05:35,AUSTRALIA 1,Round 13,Melbourne City,Auckland FC,bet365,3.2,2.1,3.4,bet365,2.5,3.2,2.82,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.5,1.3,bet365,7.0,1.1,bet365,1.75,2.0,bet365,1.4,1.36,1.5
WSKyWq4m,16/01/2026,07:45,AUSTRALIA 1,Round 13,Perth Glory,Brisbane Roar,bet365,2.75,2.1,4.0,bet365,2.05,3.7,3.25,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.91,1.91,bet365,1.33,1.29,1.7
r9JcWdhg,16/01/2026,02:50,AUSTRALIA 1 WOM,Round 13,Melbourne City W,Newcastle W,Betfair,1.57,2.8,7.5,Betfair,1.2,5.5,10.0,Betfair,1.2,4.0,Betfair,2.2,1.6,Betfair,5.2,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.45,2.55,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.91,1.8,Betfair,1.04,1.13,3.75
GMH5UzN5,16/01/2026,05:00,AUSTRALIA 1 WOM,Round 13,WS Wanderers W,Brisbane Roar W,Betano.br,3.35,2.37,2.45,Betano.br,3.0,3.8,1.95,Betfair,1.2,4.0,Betfair,2.2,1.6,Betfair,5.2,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.45,2.55,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.44,2.6,Betfair,1.73,1.25,1.3
