Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
A5pTYVlJ,06/01/2026,13:00,AFRICA CUP OF NATIONS,Play Offs,Algeria,D.R. Congo,bet365,2.75,2.0,4.75,bet365,2.0,3.0,4.5,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.5,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62,bet365,1.18,1.36,1.8
WOj41pSF,06/01/2026,16:00,AFRICA CUP OF NATIONS,Play Offs,Ivory Coast,Burkina Faso,bet365,2.4,2.05,5.5,bet365,1.8,3.3,5.25,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.1,7.0,bet365,1.4,2.75,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.1,1.67,bet365,1.17,1.33,1.95
IJV01CBb,06/01/2026,17:00,ENGLAND 1,Round 21,West Ham,Nottingham,bet365,3.6,2.2,2.88,bet365,3.1,3.4,2.2,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.75,2.0,bet365,1.67,1.3,1.36
lC39Od76,06/01/2026,11:00,ITALY 1,Round 19,Pisa,Como,bet365,5.0,2.2,2.38,bet365,5.25,3.5,1.73,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,1.95,1.8,bet365,2.05,1.29,1.17
U1mzAchD,06/01/2026,14:00,ITALY 1,Round 19,Lecce,AS Roma,bet365,6.0,2.05,2.38,bet365,5.5,3.4,1.7,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.44,2.75,bet365,2.3,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.1,1.67,bet365,2.1,1.3,1.14
pvcIMzxJ,06/01/2026,16:45,ITALY 1,Round 19,Sassuolo,Juventus,bet365,5.0,2.2,2.38,bet365,4.75,3.5,1.75,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.91,1.91,bet365,2.0,1.29,1.18
MNxMCD4m,06/01/2026,08:30,ASIA AFC ASIAN CUP U23,Round 1,Vietnam U23,Jordan U23,Betano.br,4.3,2.02,2.52,Betano.br,3.8,3.4,1.88,Betano.br,1.45,2.37,Superbet.br,3.05,1.33,Superbet.br,7.6,1.06,Superbet.br,1.06,7.4,Betano.br,1.37,2.65,Betano.br,2.07,1.6,Betano.br,3.45,1.22,Superbet.br,7.5,1.06,Betano.br,1.93,1.7,Betano.br,1.87,1.27,1.23
xj1kIZtQ,06/01/2026,13:00,ASIA AFC ASIAN CUP U23,Round 1,Saudi Arabia U23,Kyrgyzstan U23,Betano.br,1.75,2.32,8.75,Betano.br,1.27,4.85,10.0,Superbet.br,1.33,3.05,Betano.br,2.57,1.39,Superbet.br,5.8,1.1,Superbet.br,1.03,9.5,Betano.br,1.26,3.15,Betano.br,1.78,1.82,Betano.br,2.82,1.32,Superbet.br,5.5,1.11,Betfair,2.6,1.44,Betano.br,1.06,1.14,3.6
ELFPIFnK,06/01/2026,05:00,AUSTRALIA 1,Round 20,Melbourne City,Brisbane Roar,bet365,2.4,2.2,5.0,bet365,1.76,3.6,4.5,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.95,1.8,bet365,1.18,1.29,1.95
lnfBM1Kj,06/01/2026,13:00,BAHRAIN 1,Round 6,Sitra,Al-Muharraq,Bet7k,4.99,2.28,2.12,Bet7k,4.98,3.45,1.58,,0.0,0.0,KTO.br,2.55,1.38,,0.0,0.0,,0.0,0.0,KTO.br,1.25,3.3,KTO.br,1.88,1.77,KTO.br,3.25,1.27,KTO.br,6.0,1.06,KTO.br,1.82,1.76,KTO.br,2.0,1.2,1.1
