Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
zaIEhpCb,15/01/2026,16:30,GERMANY 1,Round 17,Augsburg,Union Berlin,bet365,3.25,2.05,3.5,bet365,2.6,3.2,2.8,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.4,1.36,1.5
2isaaUGt,15/01/2026,14:30,ITALY 1,Round 16,Verona,Bologna,bet365,4.33,2.05,2.88,bet365,3.6,3.3,2.1,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.3,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.7,1.33,1.29
AsUcWVnf,15/01/2026,16:45,ITALY 1,Round 16,Como,AC Milan,bet365,3.5,2.1,3.1,bet365,2.9,3.25,2.5,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95,bet365,1.5,1.33,1.4
WzVDD9ne,15/01/2026,13:00,BAHRAIN 1,Round 12,Al-Ahli Manama,Al-Muharraq,Betfair,6.5,2.25,1.91,Betfair,6.5,3.9,1.44,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.0,1.07,Betfair,1.05,10.0,Betfair,1.3,3.4,Betfair,2.0,1.8,Betfair,3.5,1.29,Betfair,7.5,1.08,Betfair,2.1,1.67,Betfair,2.5,1.2,1.07
4lTLBmH7,15/01/2026,13:00,BAHRAIN 1,Round 12,Bahrain SC,Sitra,Betfair,5.0,2.1,2.25,Betfair,4.75,3.4,1.67,Betfair,1.4,2.75,Betfair,3.0,1.33,Betfair,8.0,1.06,Betfair,1.06,9.0,Betfair,1.36,3.1,Betfair,2.15,1.67,Betfair,4.1,1.22,Betfair,8.0,1.07,Betfair,2.0,1.73,Betfair,2.0,1.25,1.13
t0o7GfXR,15/01/2026,16:30,BELGIUM CUP,Quarter-finals,Anderlecht,Gent,bet365,2.3,2.38,4.75,bet365,1.73,3.6,4.33,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.2,1.29,2.05
YV1ONMne,15/01/2026,17:00,BRAZIL CARIOCA,Taca Guanabara,Sampaio Correa FE,Nova Iguacu,Betfair,3.4,2.0,3.25,Betfair,2.63,2.9,2.63,Betfair,1.44,2.63,Betfair,3.2,1.3,Betfair,8.5,1.05,Betfair,1.07,8.0,Betfair,1.4,2.88,Betfair,2.3,1.6,Betfair,4.33,1.2,Betfair,9.0,1.06,Betfair,1.91,1.8,Betfair,1.4,1.33,1.4
6q0WL0H7,15/01/2026,19:00,BRAZIL CARIOCA,Taca Guanabara,Portuguesa RJ,Botafogo RJ,Betfair,3.3,2.0,3.2,Betfair,2.63,3.0,2.55,Betfair,1.4,2.75,Betfair,3.0,1.33,Betfair,8.0,1.06,Betfair,1.06,8.5,Betfair,1.36,3.1,Betfair,2.15,1.67,Betfair,4.1,1.22,Betfair,8.0,1.07,Betfair,1.8,1.91,Betfair,1.44,1.3,1.4
W4trriY9,15/01/2026,21:30,BRAZIL CARIOCA,Taca Guanabara,Vasco,Marica,Betfair,2.4,2.25,4.0,Betfair,1.8,3.5,3.8,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.1,Betfair,1.03,12.0,Betfair,1.22,4.1,Betfair,1.75,2.05,Betfair,2.88,1.4,Betfair,6.0,1.13,Betfair,1.67,2.1,Betfair,1.2,1.22,1.83
AmXh1ehf,15/01/2026,19:00,BRAZIL GAUCHO,Round 2,Monsoon,Internacional,bet365,5.5,2.2,2.3,bet365,4.33,3.6,1.67,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.4,bet365,1.98,1.83,bet365,3.4,1.3,bet365,7.0,1.1,bet365,1.91,1.8,bet365,2.0,1.25,1.18
