Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
nuZOFGjo,21/01/2026,14:45,EUROPA CHAMPIONS LEAGUE,League phase,Galatasaray,Atl. Madrid,bet365,3.6,2.4,2.5,bet365,3.25,3.9,2.05,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.38,1.57,bet365,4.0,1.25,bet365,1.5,2.5,bet365,1.73,1.25,1.33
r3QdyAzJ,21/01/2026,14:45,EUROPA CHAMPIONS LEAGUE,League phase,Qarabag,Eintracht Frankfurt,bet365,3.4,2.5,2.63,bet365,3.1,3.8,2.15,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.53,2.5,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.67,1.25,1.36
8nwhLcpL,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Atalanta,Ath Bilbao,bet365,2.4,2.2,4.75,bet365,1.8,3.6,4.5,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.18,1.29,1.95
z78A9QBL,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Bayern Munich,Royale Union SG,bet365,1.36,3.75,13.0,bet365,1.11,11.0,17.0,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.25,1.33,Betano.br,1.01,16.5,bet365,1.06,10.0,bet365,1.25,4.0,bet365,1.62,2.3,bet365,2.38,1.57,bet365,1.95,1.8,bet365,1.02,1.05,6.5
ripJ5xSp,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Chelsea,Pafos,bet365,1.44,3.25,12.0,bet365,1.14,8.5,17.0,bet365,1.18,4.5,bet365,1.83,1.83,bet365,3.75,1.25,bet365,1.01,23.0,bet365,1.1,7.0,bet365,1.36,3.2,bet365,1.91,1.91,bet365,3.0,1.4,bet365,2.0,1.75,bet365,1.02,1.08,5.5
6qIt5QxQ,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Juventus,Benfica,bet365,2.38,2.25,4.75,bet365,1.8,3.7,4.5,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.06,10.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.18,1.29,1.95
fN3pM3eR,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Marseille,Liverpool,bet365,4.0,2.4,2.5,bet365,3.75,3.8,1.91,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.5,1.53,bet365,4.5,1.2,bet365,1.53,2.38,bet365,1.83,1.25,1.25
jVt39fn2,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Newcastle,PSV,bet365,1.83,2.75,5.5,bet365,1.44,5.25,6.0,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,23.0,bet365,1.11,6.5,bet365,1.4,3.0,bet365,2.0,1.8,bet365,3.2,1.36,bet365,1.53,2.38,bet365,1.13,1.17,2.63
pjsNhdm3,21/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Slavia Prague,Barcelona,bet365,6.5,2.88,1.73,bet365,7.5,6.0,1.33,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,26.0,bet365,1.1,7.0,bet365,1.36,3.2,bet365,1.93,1.93,bet365,3.0,1.4,bet365,1.62,2.2,bet365,3.25,1.13,1.1
dGeMhK2b,21/01/2026,14:45,NETHERLANDS 1,Round 16,AZ Alkmaar,Excelsior,bet365,1.67,2.88,7.0,bet365,1.3,6.0,8.5,bet365,1.2,4.33,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,21.0,bet365,1.11,6.5,bet365,1.4,2.88,bet365,1.91,1.8,bet365,3.25,1.33,bet365,1.67,2.1,bet365,1.08,1.13,3.4
