Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
jDFYevjl,16/12/2025,16:00,Belgium - Challenger Pro League,Round 18,Beerschot VA,Gent U23,bet365,2.1,2.4,5.5,bet365,1.53,3.7,5.0,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.73,2.0,bet365,1.14,1.25,2.25
xp688HZg,16/12/2025,16:00,Belgium - Challenger Pro League,Round 18,K. Lierse S.K.,Kortrijk,bet365,4.0,2.3,2.5,bet365,3.5,3.4,1.9,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.22,4.0,bet365,1.75,2.05,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.8,1.29,1.25
Kh7khdkD,16/12/2025,16:00,Belgium - Challenger Pro League,Round 18,OC Charleroi,Lommel SK,bet365,4.0,2.38,2.5,bet365,3.6,3.4,1.85,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.8,1.29,1.25
jFWC4wBO,16/12/2025,16:00,Bolivia - Copa Pacena,Play Offs,Blooming,Bolivar,Betfair,3.3,2.3,2.63,Betfair,2.88,3.4,2.15,Betfair,1.25,3.6,Betfair,2.25,1.57,Betfair,5.5,1.11,Betfair,1.01,13.0,Betfair,1.14,4.8,Betfair,1.57,2.25,Betfair,2.55,1.45,Betfair,4.5,1.17,Betfair,1.5,2.4,Betfair,1.62,1.25,1.36
CvxNMKQh,16/12/2025,20:00,Bolivia - Copa Pacena,Play Offs,The Strongest,Nacional Potosi,Betfair,2.0,2.5,4.5,Betfair,1.53,4.0,5.0,Betfair,1.22,3.8,Betfair,2.2,1.6,Betfair,5.2,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,Betfair,1.5,2.4,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.57,2.25,Betfair,1.14,1.2,2.38
KMx0eTRI,16/12/2025,21:30,Colombia - Primera A,Clausura,Deportes Tolima,Junior,bet365,2.5,2.1,4.75,bet365,1.85,3.4,4.33,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,8.5,bet365,1.33,3.25,bet365,2.1,1.7,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.91,1.8,bet365,1.2,1.3,1.91
06gHVWhA,16/12/2025,17:00,England - EFL Cup,Quarter-finals,Cardiff,Chelsea,bet365,9.5,2.75,1.62,bet365,11.0,6.0,1.22,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.33,1.2,bet365,2.05,1.7,bet365,3.75,1.13,1.05
zLBsMRV0,16/12/2025,16:00,England - Premier League Cup,-,Bristol City U21,Derby U21,bet365,3.1,2.63,2.4,bet365,2.8,4.2,1.95,Betfair,1.14,4.8,bet365,1.98,1.83,Betfair,4.0,1.2,,0.0,0.0,Betfair,1.06,7.5,bet365,1.36,3.0,bet365,1.85,1.95,Betfair,2.88,1.36,Betfair,1.29,3.3,bet365,1.7,1.17,1.33
tbY8xmGs,16/12/2025,16:00,England - Premier League Cup,-,Charlton U21,Leicester U21,bet365,2.5,2.75,2.88,bet365,2.05,4.2,2.6,Betfair,1.13,5.2,bet365,1.85,1.95,Betfair,3.6,1.25,,0.0,0.0,Betfair,1.05,8.0,bet365,1.3,3.4,Betfair,1.65,2.1,Betfair,2.55,1.45,Betfair,1.25,3.6,bet365,1.4,1.17,1.62
dQdxr9hK,16/12/2025,16:00,England - Premier League Cup,-,Exeter U21,West Brom U21,bet365,3.2,2.4,2.6,bet365,2.7,4.0,2.05,Betfair,1.22,3.8,Betfair,2.2,1.6,Betfair,5.2,1.13,Betfair,1.01,17.0,Betfair,1.11,5.5,bet365,1.53,2.38,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.4,2.75,bet365,1.62,1.17,1.36
