Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
0Eajeswq,11/12/2025,14:45,Europe - Europa League,League phase,Din. Zagreb,Betis,bet365,4.0,2.25,2.6,bet365,3.6,3.6,2.0,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.8,1.29,1.29
xz1lve1b,11/12/2025,14:45,Europe - Europa League,League phase,Ferencvaros,Rangers,bet365,2.2,2.38,5.0,bet365,1.67,4.1,4.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.7,2.05,bet365,1.18,1.22,2.15
S0NvFEiT,11/12/2025,14:45,Europe - Europa League,League phase,Ludogorets,PAOK,bet365,4.33,2.2,2.6,bet365,3.8,3.5,2.0,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.8,1.29,1.25
MaUKaxmI,11/12/2025,14:45,Europe - Europa League,League phase,Midtjylland,Genk,bet365,2.2,2.5,4.5,bet365,1.7,4.2,4.33,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.57,2.25,bet365,1.2,1.22,2.1
2H2c6S2s,11/12/2025,14:45,Europe - Europa League,League phase,Nice,Braga,bet365,4.0,2.25,2.63,bet365,3.4,3.6,2.05,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.85,2.0,bet365,3.2,1.36,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.73,1.29,1.3
jy4Y7uvn,11/12/2025,14:45,Europe - Europa League,League phase,Sturm Graz,Crvena zvezda,bet365,3.6,2.4,2.6,bet365,3.25,3.75,2.05,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.5,2.5,bet365,1.73,1.25,1.33
6mnUjs4m,11/12/2025,14:45,Europe - Europa League,League phase,Stuttgart,Maccabi Tel Aviv,bet365,1.5,3.1,10.0,bet365,1.2,7.0,15.0,bet365,1.18,4.5,bet365,1.91,1.8,bet365,4.0,1.22,bet365,1.01,21.0,bet365,1.1,7.0,bet365,1.36,3.2,bet365,1.91,1.91,bet365,3.0,1.4,bet365,1.91,1.91,bet365,1.03,1.1,4.33
AwEIE5Di,11/12/2025,14:45,Europe - Europa League,League phase,Utrecht,Nottingham,bet365,5.0,2.25,2.3,bet365,4.75,3.8,1.73,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.93,1.93,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.8,1.95,bet365,2.05,1.25,1.18
jLXidTMq,11/12/2025,14:45,Europe - Europa League,League phase,Young Boys,Lille,bet365,5.0,2.5,2.05,bet365,5.0,4.33,1.6,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.62,2.2,bet365,2.25,1.2,1.18
Eyl2nDfB,11/12/2025,17:00,Europe - Europa League,League phase,Basel,Aston Villa,bet365,4.75,2.5,2.1,bet365,4.75,4.33,1.65,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.62,2.2,bet365,2.15,1.2,1.18
