Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
KK1DFmc6,30/01/2026,16:45,FRANCE 1,Round 20,Lens,Le Havre,bet365,1.91,2.5,6.5,bet365,1.42,4.33,7.5,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.8,1.95,bet365,1.1,1.2,2.75
IFDxuLrh,30/01/2026,16:30,GERMANY 1,Round 20,FC Koln,Wolfsburg,bet365,2.63,2.38,3.5,bet365,2.1,3.7,3.1,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.5,1.53,bet365,4.5,1.2,bet365,1.53,2.38,bet365,1.36,1.29,1.7
dE47A6aN,30/01/2026,16:45,ITALY 1,Round 23,Lazio,Genoa,bet365,2.75,1.95,5.0,bet365,2.0,3.1,4.1,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.53,2.5,bet365,2.63,1.5,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62,bet365,1.22,1.36,1.8
t4Zle7Pk,30/01/2026,16:00,NETHERLANDS 1,Round 21,NAC Breda,Twente,bet365,4.0,2.38,2.5,bet365,3.9,3.6,1.9,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.91,1.29,1.25
Eaf6TZzf,30/01/2026,17:00,SPAIN 1,Round 22,Espanyol,Alaves,bet365,2.63,2.0,5.0,bet365,1.91,3.2,4.5,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.5,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.2,1.62,bet365,1.18,1.36,1.83
4fSWY2C4,30/01/2026,11:00,ALGERIA 1,Round 17,Khenchela,ASO Chlef,Bet7k,1.85,2.87,3.96,Bet7k,1.85,2.87,3.96,KTO.br,1.08,5.6,KTO.br,1.44,2.4,KTO.br,2.35,1.46,KTO.br,1.08,5.6,KTO.br,1.44,2.4,KTO.br,2.35,1.46,KTO.br,4.2,1.15,,0.0,0.0,KTO.br,2.06,1.6,KTO.br,1.15,1.28,1.7
fsG5KOE8,30/01/2026,12:00,ALGERIA 1,Round 17,Oran,Olympique Akbou,Bet7k,2.27,2.05,4.97,Bet7k,1.67,3.06,4.61,KTO.br,1.41,2.48,,0.0,0.0,,0.0,0.0,KTO.br,1.07,6.25,KTO.br,1.37,2.63,KTO.br,2.16,1.54,KTO.br,3.8,1.18,,0.0,0.0,KTO.br,1.98,1.64,KTO.br,1.11,1.25,1.88
K09XDuJr,30/01/2026,03:00,AUSTRALIA 1,Round 15,Wellington Phoenix,Melbourne City,bet365,4.0,2.2,2.6,bet365,3.4,4.0,1.96,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.29,3.75,bet365,1.9,1.95,bet365,3.4,1.33,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.8,1.22,1.3
hx6zwJHU,30/01/2026,06:05,AUSTRALIA 1,Round 15,Adelaide United,Macarthur FC,bet365,3.0,2.4,3.0,bet365,2.45,3.8,2.5,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.5,1.25,1.5
4KFJ6hnd,30/01/2026,02:50,AUSTRALIA 1 WOM,Round 15,Adelaide W,Melbourne City W,Betfair,4.5,2.38,2.1,Betfair,4.6,3.8,1.62,Betfair,1.25,3.6,Betfair,2.4,1.5,Betfair,5.5,1.11,Betfair,1.01,13.0,Betfair,1.14,4.8,Betfair,1.6,2.2,Betfair,2.6,1.44,Betfair,4.8,1.14,Betfair,1.6,2.2,Betfair,2.2,1.22,1.17
WQ75Uev3,30/01/2026,06:00,AUSTRALIA 1 WOM,Round 15,Brisbane Roar W,Central Coast Mariners W,Betfair,2.4,2.3,3.75,Betfair,1.9,3.6,3.3,Betfair,1.25,3.6,Betfair,2.25,1.57,Betfair,5.5,1.11,Betfair,1.01,13.0,Betfair,1.14,4.8,Betfair,1.57,2.25,Betfair,2.4,1.5,Betfair,4.5,1.17,Betfair,1.5,2.4,Betfair,1.25,1.25,1.8
2NPXaeef,30/01/2026,14:00,AUSTRIA OFB CUP,Quarter-finals,LASK,BW Linz,Betfair,2.1,2.2,5.0,Betfair,1.57,3.6,5.0,Betfair,1.33,3.0,Betfair,2.75,1.4,Betfair,6.5,1.08,Betfair,1.04,11.0,Betfair,1.29,3.5,Betfair,1.9,1.87,Betfair,3.4,1.3,Betfair,6.5,1.1,Betfair,1.91,1.8,Betfair,1.13,1.22,2.2
jssZxjtC,30/01/2026,07:30,AZERBAIJAN 1,Round 18,Karvan,Sumqayit,Betfair,4.5,2.0,2.4,Betfair,4.2,3.1,1.85,Betfair,1.44,2.63,Betfair,3.2,1.3,Betfair,8.5,1.05,Betfair,1.07,8.0,Betfair,1.4,2.88,Betfair,2.3,1.6,Betfair,4.33,1.2,Betfair,9.0,1.06,Betfair,2.1,1.67,Betfair,1.83,1.3,1.17
raExqVbk,30/01/2026,16:45,BELGIUM 1,Round 23,RAAL La Louviere,Gent,bet365,3.25,2.2,3.25,bet365,2.55,3.2,2.55,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.29,3.5,bet365,1.95,1.85,bet365,3.4,1.3,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.44,1.33,1.44
UaEM59K5,30/01/2026,16:00,BELGIUM 2,Round 23,Club Brugge KV U23,Seraing,Betfair,2.75,2.2,3.4,Betfair,2.15,3.3,3.0,Betfair,1.3,3.2,Betfair,2.63,1.44,Betfair,6.0,1.1,Betfair,1.03,12.0,Betfair,1.22,4.1,Betfair,1.75,2.05,Betfair,2.88,1.4,Betfair,6.0,1.13,Betfair,1.62,2.2,Betfair,1.33,1.25,1.62
l2UN3mkI,30/01/2026,16:00,BELGIUM 2,Round 23,Genk U23,Eupen,Betfair,3.75,2.3,2.4,Betfair,3.4,3.5,1.91,Betfair,1.29,3.25,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.02,13.0,Betfair,1.2,4.5,Betfair,1.67,2.15,Betfair,2.7,1.44,Betfair,5.0,1.17,Betfair,1.57,2.25,Betfair,1.73,1.25,1.25
hAVdCgqI,30/01/2026,19:00,BRAZIL CARIOCA,Taca Guanabara,Sampaio Correa FE,Boavista,Betfair,3.3,2.1,3.1,Betfair,2.6,3.0,2.6,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.05,9.0,Betfair,1.33,3.25,Betfair,2.05,1.75,Betfair,3.5,1.29,Betfair,8.0,1.07,Betfair,1.73,2.0,Betfair,1.44,1.3,1.44
lWo69f8l,30/01/2026,20:30,BRAZIL CARIOCA,Taca Guanabara,Nova Iguacu,Bangu,Betfair,2.75,2.1,3.6,Betfair,2.1,3.1,3.25,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.06,Betfair,1.05,10.0,Betfair,1.3,3.4,Betfair,2.0,1.8,Betfair,3.5,1.29,Betfair,7.5,1.08,Betfair,1.73,2.0,Betfair,1.29,1.3,1.62
pvmQIhkI,30/01/2026,20:00,CHILE 1,Round 1,U. De Chile,A. Italiano,bet365,1.91,2.6,6.0,bet365,1.41,4.5,6.25,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.6,2.3,bet365,2.5,1.5,bet365,4.33,1.2,bet365,1.8,1.91,bet365,1.13,1.18,2.63
ncO74chK,30/01/2026,22:00,COLOMBIA 1,Apertura,Junior,Atl. Nacional,bet365,3.25,2.2,3.2,bet365,2.75,3.2,2.6,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.29,3.5,bet365,1.95,1.85,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.73,2.0,bet365,1.5,1.36,1.4
hADsJUjT,30/01/2026,14:00,CROATIA 1,Round 20,Istra 1961,Lok. Zagreb,bet365,3.0,2.1,3.75,bet365,2.25,3.2,2.9,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.06,10.0,bet365,1.33,3.25,bet365,2.08,1.73,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.83,1.83,bet365,1.36,1.33,1.53
rs9EDf8s,30/01/2026,14:00,CYPRUS 1,Round 20,Omonia Aradippou,Apollon,Betfair,5.0,2.1,2.3,Betfair,4.6,3.3,1.7,Betfair,1.4,2.75,Betfair,3.0,1.33,Betfair,8.0,1.06,Betfair,1.06,8.5,Betfair,1.36,3.1,Betfair,2.15,1.67,Betfair,4.1,1.22,Betfair,8.0,1.07,Betfair,2.0,1.73,Betfair,2.0,1.25,1.14
QovuNyUP,30/01/2026,14:00,CYPRUS 2,Championship Group,Doxa,Nea Salamis,Betano.br,4.7,1.98,2.5,Betano.br,4.15,3.3,1.83,Betano.br,1.5,2.27,1xBet,3.2,1.3,1xBet,8.7,1.03,KTO.br,1.08,5.75,Betano.br,1.42,2.47,Betano.br,2.2,1.53,Betano.br,3.7,1.19,,0.0,0.0,Betano.br,2.05,1.62,Betano.br,1.93,1.28,1.2
