Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
0bPxomE8,09/01/2026,13:00,AFRICA CUP OF NATIONS,Play Offs,Mali,Senegal,bet365,7.0,2.05,2.2,bet365,7.0,3.5,1.62,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.5,1.5,bet365,2.25,1.29,1.1
dS1gM5th,09/01/2026,16:00,AFRICA CUP OF NATIONS,Play Offs,Cameroon,Morocco,bet365,6.5,2.1,2.25,bet365,6.25,3.4,1.65,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.1,7.0,bet365,1.4,2.75,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.25,1.57,bet365,2.2,1.3,1.13
xUZvBnTI,09/01/2026,16:30,GERMANY 1,Round 16,Eintracht Frankfurt,Dortmund,bet365,3.75,2.38,2.6,bet365,3.3,3.6,2.1,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.7,1.29,1.33
f90NHRyR,09/01/2026,16:00,NETHERLANDS 1,Round 18,Nijmegen,Utrecht,bet365,2.5,2.5,3.6,bet365,2.0,3.9,3.4,bet365,1.25,3.75,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.01,21.0,bet365,1.14,5.5,bet365,1.48,2.6,bet365,2.1,1.67,bet365,3.75,1.25,bet365,1.44,2.63,bet365,1.3,1.25,1.8
QP0KV4pJ,09/01/2026,17:00,SPAIN 1,Round 19,Getafe,Real Sociedad,bet365,4.33,1.83,3.25,bet365,3.3,3.0,2.38,bet365,1.67,2.1,bet365,4.33,1.2,bet365,15.0,1.03,bet365,1.14,5.5,bet365,1.67,2.2,bet365,3.2,1.36,bet365,6.5,1.11,bet365,15.0,1.03,bet365,2.5,1.5,bet365,1.53,1.36,1.33
l6jw2Ic2,09/01/2026,18:00,WORLD KINGS WORLD CUP NATIONS,-,Team Saudi Arabia,Team Indonesia,Superbet.br,1.78,4.15,3.15,Betano.br,1.42,5.9,4.35,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,BetEsporte,1.01,8.2,,0.0,0.0,,0.0,0.0,Betano.br,1.42,5.9,Betano.br,1.19,1.13,2.52
dnIJiyvQ,09/01/2026,19:00,WORLD KINGS WORLD CUP NATIONS,-,Team USA,Team Germany,Betano.br,2.4,3.5,2.42,Betano.br,2.2,5.2,2.2,,0.0,0.0,,0.0,0.0,Betano.br,1.55,2.07,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Betboom.br,1.1,5.8,Betano.br,2.2,5.2,Betano.br,1.62,1.16,1.62
fqXnZlM8,09/01/2026,12:00,ALGERIA 1,Round 15,ASO Chlef,MC Alger,Betfair,4.5,1.8,2.88,Betfair,3.9,2.75,2.05,Betfair,1.62,2.2,Betfair,4.5,1.17,Betfair,10.5,1.02,Betfair,1.13,6.0,Betfair,1.67,2.15,Betfair,3.25,1.33,Betfair,6.5,1.1,Betfair,17.0,1.01,Betfair,2.63,1.44,Betfair,1.67,1.36,1.2
xhYTITyS,09/01/2026,12:00,ALGERIA 1,Round 15,Constantine,Saoura,Betfair,2.4,1.91,5.0,Betfair,1.75,3.0,4.75,Betfair,1.5,2.5,Betfair,3.5,1.25,Betfair,9.5,1.04,Betfair,1.08,7.5,Betfair,1.5,2.55,Betfair,2.63,1.47,Betfair,5.5,1.14,Betfair,11.0,1.04,Betfair,2.25,1.57,Betfair,1.13,1.3,1.91
dxF0D7ak,09/01/2026,12:00,ALGERIA 1,Round 15,Rouisset,Khenchela,Betfair,3.4,1.83,3.5,Betfair,2.6,2.75,2.8,Betfair,1.53,2.38,Betfair,3.75,1.22,Betfair,10.0,1.03,Betfair,1.1,6.5,Betfair,1.53,2.45,Betfair,2.7,1.44,Betfair,6.0,1.13,Betfair,12.0,1.03,Betfair,2.2,1.62,Betfair,1.36,1.36,1.4
