Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
bBQm4aAM,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Ajax,Olympiacos Piraeus,bet365,3.25,2.38,2.88,bet365,2.88,3.6,2.35,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.53,2.38,bet365,1.57,1.29,1.4
xtloE3Ft,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Arsenal,Kairat Almaty,bet365,1.22,4.5,23.0,bet365,1.04,15.0,41.0,bet365,1.13,6.0,bet365,1.62,2.2,bet365,2.75,1.4,1xBet,1.01,34.0,bet365,1.05,11.0,bet365,1.2,4.5,bet365,1.5,2.63,bet365,2.1,1.73,bet365,2.5,1.5,Betfair,1.01,1.02,12.0
v52WqyOE,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Ath Bilbao,Sporting CP,bet365,2.75,2.25,3.6,bet365,2.2,3.5,3.2,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.36,1.29,1.67
bF0yPKTb,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Atl. Madrid,Bodo/Glimt,bet365,1.67,3.0,7.0,bet365,1.3,6.0,8.5,bet365,1.18,4.5,bet365,1.83,1.83,bet365,3.75,1.25,bet365,1.01,23.0,bet365,1.1,7.0,bet365,1.33,3.4,bet365,1.88,1.98,bet365,3.0,1.4,bet365,1.62,2.2,bet365,1.08,1.13,3.4
I3uVjzIF,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Barcelona,FC Copenhagen,bet365,1.4,3.6,11.0,bet365,1.13,9.0,19.0,bet365,1.14,5.5,bet365,1.73,2.0,bet365,3.25,1.33,bet365,1.01,29.0,bet365,1.06,10.0,bet365,1.25,4.0,bet365,1.62,2.3,bet365,2.38,1.57,bet365,1.8,1.95,bet365,1.02,1.07,6.0
roP9qhAk,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Bayer Leverkusen,Villarreal,bet365,2.05,2.5,5.0,bet365,1.57,4.33,5.25,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.62,2.2,bet365,1.17,1.2,2.3
jJG2pJxg,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Benfica,Real Madrid,bet365,4.33,2.5,2.2,bet365,4.2,4.2,1.73,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,4.0,1.25,bet365,1.53,2.38,bet365,2.05,1.22,1.22
A9IraDSP,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Club Brugge KV,Marseille,bet365,3.2,2.4,2.88,bet365,2.88,3.6,2.35,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.5,2.5,bet365,1.57,1.29,1.4
pdzEQOoK,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Dortmund,Inter,bet365,3.25,2.3,3.0,bet365,2.9,3.4,2.4,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.53,1.3,1.4
fLIvsE6s,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Eintracht Frankfurt,Tottenham,bet365,4.0,2.38,2.4,bet365,3.9,3.8,1.9,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.62,2.2,bet365,1.91,1.25,1.25
jgkGGsJl,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Liverpool,Qarabag,bet365,1.4,3.4,13.0,bet365,1.13,9.0,21.0,bet365,1.18,4.5,bet365,1.83,1.83,bet365,3.75,1.25,bet365,1.01,23.0,bet365,1.1,7.0,bet365,1.33,3.4,bet365,1.91,1.91,bet365,3.0,1.4,bet365,2.2,1.62,bet365,1.01,1.07,6.0
hOjKb9c3,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Manchester City,Galatasaray,bet365,1.57,3.1,8.5,bet365,1.22,7.0,11.0,bet365,1.18,4.5,bet365,1.83,1.83,bet365,3.75,1.25,bet365,1.01,26.0,bet365,1.1,7.0,bet365,1.33,3.4,bet365,1.85,2.0,bet365,3.0,1.4,bet365,1.7,2.05,bet365,1.05,1.1,4.0
OxS8nzqK,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Monaco,Juventus,bet365,3.75,2.3,2.75,bet365,3.3,3.4,2.2,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.67,1.3,1.33
nLbmBb4N,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Napoli,Chelsea,bet365,3.5,2.2,3.0,bet365,2.9,3.5,2.38,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.53,1.29,1.4
l2ATLOyP,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Pafos,Slavia Prague,bet365,2.75,2.2,3.6,bet365,2.2,3.5,3.2,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.36,1.29,1.67
KxXrUchC,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,PSG,Newcastle,bet365,2.0,2.6,5.5,bet365,1.53,4.5,5.5,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.62,2.2,bet365,1.14,1.18,2.38
2gA2Bns9,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,PSV,Bayern Munich,bet365,4.33,2.75,2.05,bet365,4.75,4.5,1.62,bet365,1.18,4.5,bet365,1.83,1.83,bet365,3.75,1.25,bet365,1.01,23.0,bet365,1.08,8.0,bet365,1.33,3.4,bet365,1.8,2.0,bet365,2.75,1.44,bet365,1.36,3.0,bet365,2.25,1.18,1.18
SWJOFy8r,28/01/2026,17:00,EUROPA CHAMPIONS LEAGUE,League phase,Royale Union SG,Atalanta,bet365,3.6,2.3,2.75,bet365,3.1,3.6,2.2,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.67,1.29,1.36
CdDhsG9a,28/01/2026,17:00,ARGENTINA 1,Apertura,Aldosivi,Barracas Central,bet365,3.0,1.91,4.5,bet365,2.2,2.82,3.9,bet365,1.62,2.2,bet365,4.0,1.22,bet365,13.0,1.04,bet365,1.14,5.5,bet365,1.62,2.2,bet365,3.1,1.36,bet365,6.5,1.11,bet365,15.0,1.03,bet365,2.25,1.57,bet365,1.25,1.4,1.62
jqdw6bKt,28/01/2026,19:00,ARGENTINA 1,Apertura,Racing Club,Rosario Central,bet365,3.0,1.95,4.33,bet365,2.2,3.0,3.7,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.13,6.0,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67,bet365,1.29,1.36,1.62
Odfo4xkg,28/01/2026,20:00,ARGENTINA 1,Apertura,River Plate,Gimnasia L.P.,bet365,2.1,2.2,7.5,bet365,1.49,3.7,8.0,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.0,bet365,2.25,1.62,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.25,1.57,bet365,1.08,1.29,2.38
KbYDlbHP,28/01/2026,22:15,ARGENTINA 1,Apertura,Estudiantes L.P.,Boca Juniors,bet365,3.5,1.91,3.75,bet365,2.55,2.85,2.85,bet365,1.62,2.2,bet365,4.0,1.22,bet365,13.0,1.04,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.2,1.62,bet365,1.4,1.4,1.5
ETqt5Kgf,28/01/2026,08:00,AUSTRALIA 1 WOM,Round 10,Perth W,Sydney W,Betfair,3.25,2.1,3.1,Betfair,2.6,3.1,2.5,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.05,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,2.0,1.73,Betfair,3.8,1.22,Betfair,7.5,1.06,Betfair,1.75,1.95,Betfair,1.44,1.3,1.44
