Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
fkKtQNZI,28/12/2025,09:30,AFRICA CUP OF NATIONS,Round 2,Gabon,Mozambique,bet365,2.5,2.0,5.5,bet365,1.85,3.4,4.33,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.08,7.5,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.2,1.62,bet365,1.2,1.3,1.91
Wn7jF6L0,28/12/2025,12:00,AFRICA CUP OF NATIONS,Round 2,Equatorial Guinea,Sudan,bet365,3.1,1.91,4.33,bet365,2.38,3.0,3.3,bet365,1.57,2.25,bet365,3.75,1.25,bet365,13.0,1.04,bet365,1.13,6.0,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57,bet365,1.33,1.36,1.53
zLDsHSjl,28/12/2025,14:30,AFRICA CUP OF NATIONS,Round 2,Algeria,Burkina Faso,bet365,2.6,2.05,5.0,bet365,1.91,3.3,4.33,bet365,1.44,2.63,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.4,2.75,bet365,2.25,1.62,bet365,4.0,1.22,bet365,10.0,1.06,bet365,2.0,1.73,bet365,1.2,1.33,1.83
bNQXRq56,28/12/2025,17:00,AFRICA CUP OF NATIONS,Round 2,Ivory Coast,Cameroon,bet365,2.75,1.95,4.75,bet365,2.1,3.25,3.8,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.25,1.57,bet365,1.25,1.33,1.7
j5BNYAEt,28/12/2025,11:00,ENGLAND 1,Round 18,Sunderland,Leeds,bet365,3.25,2.05,3.5,bet365,2.55,3.2,2.8,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.4,1.36,1.5
Qm9dKBam,28/12/2025,13:30,ENGLAND 1,Round 18,Crystal Palace,Tottenham,bet365,2.88,2.2,3.6,bet365,2.25,3.25,3.2,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.8,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.36,1.33,1.62
OKAtC70n,28/12/2025,08:30,ITALY 1,Round 17,AC Milan,Verona,bet365,1.83,2.4,8.0,bet365,1.36,5.0,8.5,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.29,3.75,bet365,1.8,2.0,bet365,3.2,1.36,bet365,5.5,1.14,bet365,2.1,1.67,bet365,1.08,1.17,3.0
CtsOgQpI,28/12/2025,11:00,ITALY 1,Round 17,Cremonese,Napoli,bet365,6.5,2.2,2.1,bet365,6.5,3.75,1.57,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,8.5,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.05,1.7,bet365,2.3,1.25,1.11
WWYFenG5,28/12/2025,14:00,ITALY 1,Round 17,Bologna,Sassuolo,bet365,2.3,2.2,5.0,bet365,1.73,3.6,5.0,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.8,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.91,1.91,bet365,1.17,1.29,2.05
O6V7c8og,28/12/2025,16:45,ITALY 1,Round 17,Atalanta,Inter,bet365,4.0,2.3,2.6,bet365,3.75,3.5,2.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.8,1.29,1.25
