Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
Y3NSxrr3,12/12/2025,16:45,FRANCE 1,Round 16,Angers,Nantes,bet365,2.88,2.05,4.0,bet365,2.25,3.3,3.4,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.3,1.33,1.67
YZLSPZKc,12/12/2025,16:30,GERMANY 1,Round 14,Union Berlin,RB Leipzig,bet365,4.0,2.25,2.6,bet365,3.6,3.6,2.0,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.8,1.29,1.29
UsuyvNl3,12/12/2025,16:45,ITALY 1,Round 15,Lecce,Pisa,bet365,3.2,1.91,4.0,bet365,2.4,2.9,3.4,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.13,6.0,bet365,1.53,2.5,bet365,2.75,1.44,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.1,1.67,bet365,1.3,1.4,1.53
McVk3O4b,12/12/2025,17:00,SPAIN 1,Round 16,Real Sociedad,Girona,bet365,2.3,2.25,5.0,bet365,1.73,3.9,4.5,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.9,1.95,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.8,1.95,bet365,1.18,1.25,2.05
SMQlxEjg,12/12/2025,11:30,World - FIFA Arab Cup,Play Offs,Jordan,Iraq,Betano.br,3.25,1.9,3.65,Betano.br,2.52,2.95,2.9,Betano.br,1.55,2.3,Betano.br,3.3,1.28,Betano.br,7.3,1.06,Betano.br,1.1,5.8,Betano.br,1.45,2.57,Betano.br,2.3,1.55,Betano.br,4.05,1.2,Betano.br,7.1,1.06,Betano.br,1.93,1.78,Betano.br,1.42,1.35,1.52
zmUdzhL5,12/12/2025,14:30,World - FIFA Arab Cup,Play Offs,Algeria,United Arab Emirates,Betano.br,2.6,2.0,4.5,Betano.br,1.93,3.25,3.95,Betano.br,1.5,2.42,Betano.br,3.1,1.32,Betano.br,6.8,1.07,Betano.br,1.08,6.4,Betano.br,1.38,2.8,Betano.br,2.12,1.65,Betano.br,3.65,1.24,Betano.br,6.4,1.08,Betano.br,1.93,1.78,Betano.br,1.26,1.3,1.85
dxDro6zg,12/12/2025,10:30,ALGERIA CUP,1/16-finals,Bechar Djedid,ES Setif,Betfair,5.0,2.0,2.4,Betfair,4.6,3.1,1.75,Betfair,1.45,2.55,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.05,7.5,Betfair,1.4,2.75,Betfair,2.25,1.57,Betfair,4.8,1.14,Betfair,9.0,1.03,Betfair,2.2,1.6,Betfair,1.91,1.3,1.14
I5tQcqKb,12/12/2025,10:30,ALGERIA CUP,1/16-finals,Frenda,ASO Chlef,Betano.br,6.2,2.15,2.0,Betano.br,6.5,3.7,1.45,Betano.br,1.37,2.5,Estrelabet,2.71,1.4,Superbet.br,6.6,1.08,BetEsporte,1.04,8.8,BetEsporte,1.24,3.2,Betano.br,1.8,1.8,BetEsporte,2.85,1.3,BetEsporte,4.8,1.1,Estrelabet,2.0,1.69,Betano.br,2.37,1.21,1.1
6RC7u24U,12/12/2025,12:30,ALGERIA CUP,1/16-finals,Harrach,Kabylie,Betfair,3.75,1.91,2.88,Betfair,3.0,2.88,2.3,Betfair,1.45,2.55,Betfair,3.6,1.25,Betfair,9.0,1.03,Betfair,1.06,7.5,Betfair,1.44,2.6,Betfair,2.4,1.5,Betfair,4.8,1.14,Betfair,10.0,1.02,Betfair,2.0,1.73,Betfair,1.53,1.36,1.33
dMEHhvTa,12/12/2025,08:00,Asia - Southeast Asian Games,Round 3,Indonesia U22,Myanmar U22,Betano.br,1.5,2.7,11.0,Betano.br,1.14,6.0,14.5,,0.0,0.0,Betano.br,2.07,1.55,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,Betano.br,2.1,1.57,,0.0,0.0,Betano.br,1.14,6.0,Betano.br,1.03,1.08,3.55
fHAHjCLH,12/12/2025,05:35,AUSTRALIA 1,Round 8,Central Coast Mariners,Auckland FC,bet365,5.0,2.3,2.25,bet365,4.75,3.9,1.66,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.75,2.0,bet365,2.1,1.25,1.18
fwAIxEXF,12/12/2025,08:00,AUSTRALIA 1 WOM,Round 7,Perth W,Wellington Phoenix W,Betfair,3.3,2.2,2.8,Betfair,2.8,3.3,2.2,Betfair,1.29,3.3,Betfair,2.55,1.45,Betfair,6.5,1.08,Betfair,1.01,11.0,Betfair,1.2,4.0,Betfair,1.73,2.0,Betfair,2.88,1.36,Betfair,5.5,1.11,Betfair,1.57,2.25,Betfair,1.57,1.29,1.36
rZQwq5vh,12/12/2025,14:00,AUSTRIA 2,Round 17,Austria Vienna (Am),A. Klagenfurt,Betfair,3.3,2.1,3.0,Betfair,2.8,3.2,2.4,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.0,1.07,Betfair,1.05,10.0,Betfair,1.3,3.4,Betfair,2.0,1.8,Betfair,3.5,1.29,Betfair,7.5,1.08,Betfair,1.67,2.1,Betfair,1.5,1.3,1.36
