Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
ObDLNPCO,27/01/2026,16:30,GERMANY 1,Round 16,St. Pauli,RB Leipzig,bet365,4.33,2.3,2.4,bet365,4.1,3.7,1.8,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.7,2.05,bet365,1.95,1.29,1.22
2B3cTTrm,27/01/2026,16:30,GERMANY 1,Round 16,Werder Bremen,Hoffenheim,bet365,3.4,2.4,2.75,bet365,3.0,3.7,2.2,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.5,2.5,bet365,1.67,1.29,1.36
AFoMr8T6,27/01/2026,17:45,ARGENTINA 1,Apertura,Velez Sarsfield,Talleres Cordoba,bet365,3.1,1.91,4.5,bet365,2.2,2.82,3.6,bet365,1.62,2.2,bet365,4.0,1.22,bet365,13.0,1.04,bet365,1.13,6.0,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57,bet365,1.29,1.4,1.62
4YbwyvL6,27/01/2026,20:00,ARGENTINA 1,Apertura,Gimnasia Mendoza,San Lorenzo,bet365,3.6,1.8,4.0,bet365,2.55,2.85,2.82,bet365,1.67,2.1,bet365,4.33,1.2,bet365,15.0,1.03,bet365,1.14,5.5,bet365,1.67,2.1,bet365,3.4,1.33,bet365,7.0,1.1,bet365,19.0,1.02,bet365,2.5,1.5,bet365,1.4,1.4,1.5
dMz4ia5m,27/01/2026,20:00,ARGENTINA 1,Apertura,Huracan,Ind. Rivadavia,bet365,2.75,1.91,5.0,bet365,1.96,2.85,4.33,bet365,1.57,2.25,bet365,4.0,1.22,bet365,13.0,1.04,bet365,1.14,5.5,bet365,1.57,2.25,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57,bet365,1.2,1.4,1.8
d8eVx0jf,27/01/2026,22:15,ARGENTINA 1,Apertura,Atl. Tucuman,Central Cordoba,bet365,3.1,1.91,4.33,bet365,2.15,2.85,3.5,bet365,1.57,2.25,bet365,3.75,1.25,bet365,13.0,1.04,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.2,1.62,bet365,1.29,1.4,1.67
IukUtnbJ,27/01/2026,22:15,ARGENTINA 1,Apertura,Newells Old Boys,Independiente,bet365,4.33,1.91,3.0,bet365,3.5,3.0,2.2,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.53,2.38,bet365,2.7,1.44,bet365,5.5,1.14,bet365,13.0,1.04,bet365,2.1,1.67,bet365,1.62,1.36,1.29
vJPX62Pi,27/01/2026,13:00,BAHRAIN 1,Round 13,Al-Hidd,Bahrain SC,Betfair,2.25,2.2,4.5,Betfair,1.67,3.5,4.6,Betfair,1.36,2.88,Betfair,2.75,1.4,Betfair,6.5,1.08,Betfair,1.04,11.0,Betfair,1.29,3.5,Betfair,1.9,1.87,Betfair,3.4,1.3,Betfair,6.5,1.1,Betfair,1.8,1.91,Betfair,1.14,1.22,2.0
YLxnqaXp,27/01/2026,13:00,BAHRAIN 1,Round 13,Al-Muharraq,Al-Shabbab,Betfair,1.67,2.6,8.5,Betfair,1.22,5.0,10.0,Betfair,1.29,3.25,Betfair,2.5,1.5,Betfair,6.0,1.11,Betfair,1.02,13.0,Betfair,1.22,4.2,Betfair,1.73,2.1,Betfair,2.88,1.4,Betfair,5.5,1.14,Betfair,2.25,1.57,Betfair,1.03,1.11,3.6
GUZbD0ME,27/01/2026,16:00,BELGIUM 2,Round 22,Beerschot VA,Seraing,bet365,1.95,2.4,6.0,bet365,1.48,4.0,6.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.83,1.83,bet365,1.13,1.22,2.63
8SEw6IEl,27/01/2026,16:00,BELGIUM 2,Round 22,Club Brugge KV U23,Kortrijk,bet365,6.0,2.5,2.0,bet365,6.0,3.8,1.5,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.73,2.0,bet365,2.38,1.22,1.11
EPHo4dq1,27/01/2026,16:00,BELGIUM 2,Round 22,Eupen,Sporting Lokeren,bet365,3.2,2.25,3.1,bet365,2.55,3.4,2.45,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,13.0,bet365,1.25,3.75,bet365,1.83,1.98,bet365,3.0,1.36,bet365,6.0,1.13,bet365,1.67,2.1,bet365,1.53,1.3,1.5
zu6f2zED,27/01/2026,16:00,BELGIUM 2,Round 22,Genk U23,RWDM Brussels,bet365,4.5,2.38,2.3,bet365,4.0,3.75,1.73,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.91,1.22,1.2
0MiCkcU7,27/01/2026,16:00,BELGIUM 2,Round 22,Patro Eisden,OC Charleroi,bet365,2.1,2.3,5.5,bet365,1.6,3.6,5.25,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,3.75,bet365,1.85,1.95,bet365,3.0,1.36,bet365,6.0,1.13,bet365,1.83,1.83,bet365,1.17,1.29,2.3
Sfv5iJae,27/01/2026,16:00,BELGIUM 2,Round 22,RFC Liege,Lommel SK,bet365,3.2,2.25,3.1,bet365,2.55,3.4,2.45,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.75,2.05,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.53,1.3,1.5
8rcz9KxQ,27/01/2026,17:00,BRAZIL CARIOCA,Taca Guanabara,Marica,Sampaio Correa FE,Betfair,2.88,2.1,3.6,Betfair,2.2,3.1,3.0,Betfair,1.36,2.88,Betfair,3.0,1.33,Betfair,7.5,1.06,Betfair,1.05,9.0,Betfair,1.33,3.25,Betfair,2.05,1.75,Betfair,3.5,1.29,Betfair,8.0,1.07,Betfair,1.73,2.0,Betfair,1.3,1.3,1.57
raOuftnT,27/01/2026,18:00,COLOMBIA 1,Apertura,Cucuta,Bucaramanga,Betfair,3.3,1.91,3.4,Betfair,2.63,3.0,2.8,Betfair,1.45,2.55,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.07,8.0,Betfair,1.4,2.88,Betfair,2.38,1.57,Betfair,4.5,1.2,Betfair,9.0,1.05,Betfair,2.0,1.8,Betfair,1.4,1.36,1.44
vV9BlK9j,27/01/2026,20:20,COLOMBIA 1,Apertura,Fortaleza,Llaneros,Betfair,2.6,2.0,4.33,Betfair,1.95,3.3,4.0,Betfair,1.44,2.6,Betfair,3.2,1.3,Betfair,8.0,1.05,Betfair,1.06,8.5,Betfair,1.4,2.88,Betfair,2.2,1.65,Betfair,4.2,1.22,Betfair,8.5,1.06,Betfair,2.0,1.8,Betfair,1.22,1.3,1.83
IDEjCN1c,27/01/2026,22:30,COLOMBIA 1,Apertura,Ind. Medellin,Deportes Tolima,bet365,2.75,2.05,4.33,bet365,2.05,3.1,3.7,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.4,2.75,bet365,2.3,1.6,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.0,1.73,bet365,1.29,1.36,1.73
hYPOnbso,27/01/2026,21:00,COSTA RICA 1,Clausura,Guadalupe,Alajuelense,bet365,5.5,2.2,2.3,bet365,4.75,3.3,1.65,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.25,bet365,2.05,1.75,bet365,3.75,1.25,bet365,8.0,1.08,bet365,2.0,1.73,bet365,2.1,1.3,1.17
ljj8dlO6,27/01/2026,12:00,EGYPT 1,Round 16,Al Ahly,Wadi Degla,Betfair,2.0,2.2,6.0,Betfair,1.47,4.0,7.0,Betfair,1.36,2.88,Betfair,2.88,1.36,Betfair,7.5,1.05,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,1.95,1.75,Betfair,3.6,1.25,Betfair,7.5,1.06,Betfair,2.1,1.73,Betfair,1.1,1.22,2.63
z9POhfSE,27/01/2026,16:45,ENGLAND 3,Round 29,Blackpool,Stockport County,bet365,3.6,2.2,3.0,bet365,2.85,3.3,2.2,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.4,bet365,1.95,1.9,bet365,3.4,1.3,bet365,7.0,1.1,bet365,1.75,2.0,bet365,1.62,1.33,1.4
U9scznCm,27/01/2026,16:45,ENGLAND 3,Round 29,Bolton,Burton,bet365,1.91,2.5,7.0,bet365,1.37,4.1,7.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,12.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.95,1.8,bet365,1.1,1.22,2.75
WtvlFQpp,27/01/2026,16:45,ENGLAND 3,Round 29,Cardiff,Barnsley,bet365,2.2,2.5,4.75,bet365,1.61,3.7,4.5,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.6,2.3,bet365,2.5,1.5,bet365,4.33,1.2,bet365,1.62,2.2,bet365,1.17,1.25,2.1
MPe6W3BC,27/01/2026,16:45,ENGLAND 3,Round 29,Huddersfield,Luton,bet365,2.75,2.1,4.0,bet365,2.05,3.2,3.25,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.3,3.4,bet365,2.05,1.8,bet365,3.5,1.29,bet365,7.0,1.1,bet365,1.8,1.95,bet365,1.3,1.33,1.62
UkaEUstP,27/01/2026,16:45,ENGLAND 3,Round 29,Lincoln,Bradford City,bet365,2.63,2.1,4.5,bet365,1.91,3.3,3.7,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.33,3.25,bet365,2.1,1.7,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.29,1.33,1.8
zXBMYght,27/01/2026,16:45,ENGLAND 3,Round 29,Plymouth,Mansfield,bet365,2.6,2.2,4.33,bet365,1.86,3.3,3.75,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,3.75,bet365,1.93,1.93,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.25,1.33,1.83
rcFUWXMh,27/01/2026,16:45,ENGLAND 3,Round 29,Port Vale,AFC Wimbledon,bet365,2.88,2.0,4.33,bet365,2.05,3.1,3.4,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.44,2.63,bet365,2.35,1.57,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.0,1.75,bet365,1.3,1.36,1.7
O6NxVBi5,27/01/2026,16:45,ENGLAND 3,Round 29,Rotherham,Northampton,bet365,3.0,2.05,3.75,bet365,2.15,3.1,3.1,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.36,3.0,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.33,1.33,1.57
dKLpTkMH,27/01/2026,16:45,ENGLAND 3,Round 29,Stevenage,Peterborough,bet365,3.1,2.05,3.6,bet365,2.25,3.2,2.85,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,8.5,bet365,1.36,3.0,bet365,2.15,1.67,bet365,4.0,1.22,bet365,9.0,1.07,bet365,1.91,1.91,bet365,1.4,1.36,1.57
hnFgRTjU,27/01/2026,16:45,ENGLAND 3,Round 29,Wycombe,Wigan,bet365,2.6,2.1,4.75,bet365,1.81,3.25,4.0,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.07,9.0,bet365,1.36,3.0,bet365,2.2,1.65,bet365,4.0,1.22,bet365,9.0,1.07,bet365,2.0,1.75,bet365,1.2,1.3,1.8
2Nu5YPt0,27/01/2026,17:00,ENGLAND 3,Round 29,Doncaster,Leyton Orient,bet365,2.75,2.2,3.75,bet365,2.05,3.4,3.1,bet365,1.36,3.0,bet365,2.75,1.4,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.5,bet365,1.93,1.93,bet365,3.25,1.33,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.36,1.3,1.7
rBf3oXyn,27/01/2026,17:00,ENGLAND 3,Round 29,Reading,Exeter,bet365,2.75,2.1,4.0,bet365,2.01,3.4,3.2,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.06,9.5,bet365,1.33,3.25,bet365,2.08,1.73,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.36,1.3,1.73
SlqMjVUN,27/01/2026,16:30,ENGLAND 4,Round 29,Newport,Accrington,bet365,3.75,2.1,2.88,bet365,3.1,3.2,2.1,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.3,3.4,bet365,2.05,1.8,bet365,3.5,1.29,bet365,7.0,1.1,bet365,1.8,1.91,bet365,1.62,1.33,1.33
jmd8rDyB,27/01/2026,16:45,ENGLAND 4,Round 29,Barnet,Tranmere,bet365,2.2,2.38,5.5,bet365,1.56,3.6,5.25,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.73,2.08,bet365,2.75,1.4,bet365,5.5,1.14,bet365,1.73,2.0,bet365,1.17,1.29,2.3
C2pHti6N,27/01/2026,16:45,ENGLAND 4,Round 29,Barrow,Oldham,bet365,3.75,2.1,2.88,bet365,3.1,3.2,2.15,bet365,1.4,2.75,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.33,3.25,bet365,2.05,1.75,bet365,3.75,1.25,bet365,8.0,1.08,bet365,1.8,1.91,bet365,1.67,1.36,1.36
