Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
hp2gOrT9,05/12/2025,15:00,France - Ligue 1,Round 15,Brest,Monaco,bet365,3.5,2.4,2.63,bet365,3.1,3.75,2.15,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.5,2.5,bet365,1.67,1.25,1.36
bDVHOiNh,05/12/2025,17:00,France - Ligue 1,Round 15,Lille,Marseille,bet365,3.2,2.3,3.0,bet365,2.63,3.6,2.55,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.67,2.2,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.5,1.29,1.44
W8Aza6Gs,05/12/2025,16:30,Germany - Bundesliga,Round 13,Mainz,B. Monchengladbach,bet365,2.88,2.3,3.4,bet365,2.35,3.5,2.9,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.67,2.2,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.4,1.29,1.57
UPcFsZx0,05/12/2025,16:00,Netherlands - Eredivisie,Round 15,Excelsior,Groningen,bet365,3.6,2.38,2.63,bet365,3.2,3.7,2.1,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.33,bet365,1.67,2.15,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.7,1.29,1.36
zJKAAoeR,05/12/2025,17:00,Spain - LaLiga,Round 15,Oviedo,Mallorca,bet365,3.4,1.95,3.6,bet365,2.7,3.0,2.88,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.63,bet365,2.5,1.53,bet365,4.5,1.2,bet365,11.0,1.05,bet365,2.0,1.75,bet365,1.4,1.36,1.44
fk6fEZsJ,05/12/2025,11:30,World - FIFA Arab Cup,Round 2,Oman,Morocco,Betano.br,6.4,2.45,1.83,Betano.br,7.2,4.65,1.38,Betano.br,1.31,3.15,Betano.br,2.32,1.53,Betano.br,4.85,1.15,Betano.br,1.03,9.0,Betano.br,1.19,4.2,Betano.br,1.57,2.25,Betano.br,2.37,1.52,Betano.br,3.9,1.22,Betano.br,1.8,1.9,Betano.br,3.05,1.17,1.1
KE2LYqu1,05/12/2025,15:30,World - FIFA Arab Cup,Round 2,Comoros,Saudi Arabia,Betano.br,7.4,2.4,1.8,Betano.br,8.5,4.9,1.32,Betano.br,1.35,2.95,Betano.br,2.52,1.47,Betano.br,5.4,1.12,Betano.br,1.04,8.5,Betano.br,1.22,3.85,Betano.br,1.67,2.07,Betano.br,2.6,1.44,Betano.br,4.4,1.17,Betano.br,2.07,1.67,Betano.br,3.4,1.15,1.08
f9Os6XUF,05/12/2025,10:30,Algeria - Algeria Cup,1/32-finals,Khenchela,Rouisset,Betfair,2.8,1.91,4.33,Betfair,2.0,2.9,3.8,Betfair,1.5,2.4,Betfair,3.8,1.22,Betfair,10.0,1.01,Betfair,1.07,7.0,Betfair,1.45,2.55,Betfair,2.55,1.45,Betfair,5.2,1.13,Betfair,11.0,1.01,Betfair,2.2,1.6,Betfair,1.22,1.36,1.73
YJJPtH14,05/12/2025,10:30,Algeria - Algeria Cup,1/32-finals,Kolea,Bordj Menail,Betfair,2.7,1.91,4.5,Betfair,1.95,2.9,4.0,Betfair,1.57,2.25,Betfair,3.8,1.22,Betfair,11.0,1.01,Betfair,1.07,7.0,Betfair,1.5,2.4,Betfair,2.75,1.4,Betfair,5.5,1.11,Betfair,11.0,1.01,Betfair,2.25,1.57,Betfair,1.2,1.36,1.73
df85btT6,05/12/2025,10:30,Algeria - Algeria Cup,1/32-finals,MO Bejaia,Harrach,Betfair,3.1,1.91,3.75,Betfair,2.3,2.8,3.0,Betfair,1.5,2.4,Betfair,3.8,1.22,Betfair,11.0,1.01,Betfair,1.07,7.0,Betfair,1.5,2.4,Betfair,2.6,1.44,Betfair,5.5,1.11,Betfair,11.0,1.01,Betfair,2.1,1.65,Betfair,1.3,1.36,1.53
GbRTbAvm,05/12/2025,12:00,Algeria - Algeria Cup,1/32-finals,ASO Chlef,Sidi Abdelmoumen,Betano.br,1.44,2.72,15.5,Betano.br,1.1,6.5,20.0,,0.0,0.0,Betano.br,2.15,1.5,,0.0,0.0,,0.0,0.0,,0.0,0.0,Estrelabet,1.5,2.4,Betano.br,2.2,1.52,,0.0,0.0,Estrelabet,3.0,1.32,Betano.br,1.02,1.07,3.9
rkw8gfoA,05/12/2025,12:00,Algeria - Algeria Cup,1/32-finals,Constantine,El Biar,Betfair,1.91,2.1,7.5,Betfair,1.36,3.9,8.0,Betfair,1.44,2.6,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.05,8.0,Betfair,1.36,2.88,Betfair,2.25,1.57,Betfair,4.5,1.17,Betfair,8.0,1.05,Betfair,2.55,1.45,Betano.br,1.09,1.21,2.42
xEFxcl9a,05/12/2025,13:00,Algeria - Algeria Cup,1/32-finals,Oran,Mostaganem,Betfair,2.2,2.0,6.0,Betfair,1.57,3.3,6.0,Betfair,1.5,2.4,Betfair,3.6,1.25,Betfair,10.0,1.02,Betfair,1.07,7.0,Betfair,1.45,2.55,Betfair,2.55,1.45,Betfair,5.5,1.11,Betfair,11.0,1.01,Betfair,2.4,1.5,Betfair,1.1,1.29,2.25
GlvqvuE6,05/12/2025,08:00,Asia - Southeast Asian Games,Round 1,Myanmar U22,Philippines U22,Betano.br,2.75,2.2,3.2,Betano.br,2.22,3.45,2.7,Betboom.br,1.32,3.1,Betano.br,2.27,1.45,,0.0,0.0,,0.0,0.0,Betboom.br,1.2,4.03,Betano.br,1.6,2.05,Betboom.br,2.62,1.44,Betboom.br,4.57,1.16,Betboom.br,1.56,2.27,Betano.br,1.38,1.26,1.53
p8xLIXoT,05/12/2025,06:00,Asia - Southeast Asian Games Women,Round 1,Myanmar W,Philippines W,LuvaBet,4.87,2.24,2.05,Estrelabet,4.75,3.8,1.62,,0.0,0.0,,0.0,0.0,Estrelabet,1.75,1.9,,0.0,0.0,,0.0,0.0,Estrelabet,1.75,1.9,,0.0,0.0,,0.0,0.0,Estrelabet,4.75,3.8,Estrelabet,1.94,1.2,1.17
fsOjDB9j,05/12/2025,08:30,Asia - Southeast Asian Games Women,Round 1,Vietnam W,Malaysia W,LuvaBet,1.04,6.1,63.0,Estrelabet,1.01,12.0,51.0,,0.0,0.0,,0.0,0.0,LuvaBet,1.16,4.46,,0.0,0.0,,0.0,0.0,LuvaBet,1.16,4.46,,0.0,0.0,Estrelabet,1.9,1.75,Estrelabet,1.01,12.0,Estrelabet,1.01,12.0,51.0
YBkmoM8b,05/12/2025,05:35,Australia - A-League,Round 7,Macarthur FC,Melbourne Victory,bet365,3.0,2.3,3.1,bet365,2.5,3.6,2.57,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.44,1.29,1.5
Uwqdq0wB,05/12/2025,07:45,Australia - A-League,Round 7,Perth Glory,WS Wanderers,bet365,3.4,2.38,2.75,bet365,2.85,3.8,2.15,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.67,1.25,1.4
M3nrXZsB,05/12/2025,05:00,Australia - A-League Women,Round 6,Melbourne Victory W,Canberra W,Betfair,1.91,2.5,5.0,Betfair,1.44,4.2,5.5,Betfair,1.22,3.8,Betfair,2.25,1.57,Betfair,5.5,1.11,Betfair,1.01,17.0,Betfair,1.13,5.2,Betfair,1.5,2.4,Betfair,2.25,1.57,Betfair,4.0,1.2,Betfair,1.6,2.25,Betfair,1.13,1.2,2.5
