Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
z1s3Mt9C,07/12/2025,11:00,ENGLAND 1,Round 15,Brighton,West Ham,bet365,2.0,2.5,5.5,bet365,1.53,4.33,5.75,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.62,2.3,bet365,2.5,1.53,bet365,4.5,1.2,bet365,1.7,2.05,bet365,1.14,1.2,2.38
l8cJOWkt,07/12/2025,13:30,ENGLAND 1,Round 15,Fulham,Crystal Palace,bet365,3.2,2.1,3.4,bet365,2.55,3.3,2.8,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.8,1.95,bet365,1.4,1.33,1.5
bo9pQ4bc,07/12/2025,11:00,FRANCE 1,Round 15,Nice,Angers,bet365,2.5,2.25,4.33,bet365,1.95,3.6,3.8,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.88,1.98,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.75,2.0,bet365,1.25,1.29,1.8
Cj4QK9MH,07/12/2025,13:15,FRANCE 1,Round 15,Auxerre,Metz,bet365,2.6,2.2,4.33,bet365,2.0,3.5,3.75,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.25,1.29,1.8
4Q0IMVi5,07/12/2025,13:15,FRANCE 1,Round 15,Le Havre,Paris FC,bet365,3.25,2.1,3.25,bet365,2.7,3.2,2.7,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.3,3.5,bet365,2.0,1.8,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.75,2.0,bet365,1.44,1.36,1.44
Qc01MMcM,07/12/2025,16:45,FRANCE 1,Round 15,Lorient,Lyon,bet365,3.6,2.2,2.75,bet365,3.2,3.5,2.2,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.91,1.91,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.67,1.29,1.36
W6wSfFLN,07/12/2025,11:30,GERMANY 1,Round 13,Hamburger SV,Werder Bremen,bet365,2.88,2.3,3.4,bet365,2.3,3.5,3.0,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.67,2.2,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.36,1.29,1.57
COT34ShK,07/12/2025,13:30,GERMANY 1,Round 13,Dortmund,Hoffenheim,bet365,2.05,2.6,4.75,bet365,1.62,4.5,4.75,bet365,1.25,3.75,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.02,17.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,3.75,1.29,bet365,1.53,2.38,bet365,1.18,1.18,2.25
G4bhboyB,07/12/2025,08:30,ITALY 1,Round 14,Cremonese,Lecce,bet365,3.2,1.95,4.0,bet365,2.4,3.1,3.2,bet365,1.53,2.38,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.1,7.0,bet365,1.5,2.63,bet365,2.5,1.53,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.36,1.36,1.53
Um0p076b,07/12/2025,11:00,ITALY 1,Round 14,Cagliari,AS Roma,bet365,6.0,2.1,2.3,bet365,5.25,3.6,1.67,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,2.1,1.67,bet365,2.15,1.29,1.17
