Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
0OUQMk3e,04/12/2025,17:00,ENGLAND 1,Round 14,Manchester Utd,West Ham,bet365,1.83,2.63,6.5,bet365,1.42,5.0,7.0,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.38,1.57,bet365,4.0,1.25,bet365,1.75,2.0,bet365,1.1,1.17,2.75
CtTwzF4D,04/12/2025,11:30,World - FIFA Arab Cup,Round 2,Palestine,Tunisia,Betano.br,6.1,1.95,2.25,Betano.br,5.7,3.25,1.65,Betano.br,1.52,2.2,BetEsporte,3.3,1.23,BetEsporte,8.6,1.03,BetEsporte,1.11,5.8,Betano.br,1.52,2.22,Betano.br,2.45,1.42,Betano.br,4.25,1.14,BetEsporte,9.0,1.03,Betano.br,2.4,1.45,Betano.br,2.2,1.28,1.13
pYX6GT7N,04/12/2025,14:00,World - FIFA Arab Cup,Round 2,Syria,Qatar,Betano.br,4.2,1.83,2.95,Betano.br,3.45,2.9,2.2,Betano.br,1.57,2.1,BetEsporte,3.4,1.21,Superbet.br,10.0,1.03,Estrelabet,1.11,5.33,Betano.br,1.52,2.22,Betano.br,2.47,1.42,Betano.br,4.25,1.14,Superbet.br,12.0,1.02,Betano.br,2.07,1.6,Betano.br,1.65,1.34,1.27
tMGVL6z1,04/12/2025,12:30,ALBANIA 1,Round 14,Egnatia,Flamurtari,Betfair,2.1,2.1,6.0,Betfair,1.5,3.4,5.5,Betfair,1.44,2.6,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.05,8.0,Betfair,1.36,2.88,Betfair,2.25,1.57,Betfair,4.5,1.17,Betfair,9.0,1.03,Betfair,2.2,1.57,Betfair,1.1,1.25,2.38
t8yc77L7,04/12/2025,12:30,ALBANIA 1,Round 14,Vora,Vllaznia,Betfair,5.5,2.1,2.2,Betfair,5.0,3.3,1.57,Betfair,1.4,2.75,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.05,8.0,Betfair,1.36,2.88,Betfair,2.25,1.57,Betfair,4.5,1.17,Betfair,9.0,1.03,Betfair,2.15,1.6,Betfair,2.1,1.29,1.13
YieFmPEl,04/12/2025,10:00,ALGERIA CUP,1/32-finals,Khroub,Olympique Akbou,Betfair,5.0,2.0,2.4,Betfair,4.6,3.1,1.67,Betfair,1.45,2.55,Betfair,3.3,1.29,Betfair,9.0,1.03,Betfair,1.05,8.0,Betfair,1.4,2.75,Betfair,2.4,1.5,Betfair,4.8,1.14,Betfair,9.0,1.03,Betfair,2.15,1.6,Betfair,2.0,1.3,1.14
zqGtwZ0T,04/12/2025,10:00,ALGERIA CUP,1/32-finals,Magra,USM Alger,Betfair,4.5,1.8,3.0,Betfair,3.5,2.63,2.15,Betfair,1.6,2.2,Betfair,4.5,1.17,Betfair,13.0,1.01,Betfair,1.11,5.5,Betfair,1.65,2.1,Betfair,3.2,1.3,Betfair,7.0,1.07,Betfair,13.0,1.01,Betfair,2.38,1.5,Betfair,1.62,1.4,1.25
O6izWamn,04/12/2025,10:00,ALGERIA CUP,1/32-finals,Paradou,Adrar,Betfair,2.1,2.1,5.0,Betfair,1.55,3.5,5.0,Betfair,1.36,2.88,Betfair,3.0,1.33,Betfair,8.0,1.05,Betfair,1.03,9.0,Betfair,1.29,3.3,Betfair,2.0,1.73,Betfair,3.6,1.25,Betfair,7.5,1.06,Betfair,1.95,1.73,Betfair,1.13,1.25,2.25
65gNo3q1,04/12/2025,10:00,ALGERIA CUP,1/32-finals,Saida,Telaghema,Betfair,2.88,1.83,4.5,Betfair,2.0,2.7,3.8,Betfair,1.6,2.2,Betfair,4.5,1.17,Betfair,11.0,1.01,Betfair,1.11,5.5,Betfair,1.6,2.2,Betfair,3.0,1.33,Betfair,7.0,1.07,Betfair,13.0,1.01,Betfair,2.38,1.5,Betfair,1.22,1.4,1.67
06LHrwXi,04/12/2025,10:00,ALGERIA CUP,1/32-finals,Sidi Ali Boussidi,Arba,Betano.br,5.0,1.95,2.4,Betano.br,4.45,3.2,1.75,Betano.br,1.5,2.18,Superbet.br,3.5,1.26,Superbet.br,9.1,1.04,BetEsporte,1.07,6.4,Estrelabet,1.45,2.54,Betano.br,2.25,1.5,Estrelabet,4.33,1.16,BetEsporte,6.4,1.04,Estrelabet,2.14,1.6,Betano.br,1.88,1.28,1.18
UoDYveWG,04/12/2025,13:45,ALGERIA CUP,1/32-finals,Kabylie,MB Hassi Messaoud,Betfair,1.3,3.6,15.0,Betfair,1.04,10.5,26.0,Betfair,1.14,4.8,Betfair,1.95,1.75,Betfair,4.0,1.2,,0.0,0.0,Betfair,1.07,7.0,Betfair,1.33,3.0,Betfair,1.95,1.75,,0.0,0.0,Betfair,2.88,1.36,Betfair,1.04,10.5,26.0
