Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
EkHdki0D,20/12/2025,09:30,ENGLAND 1,Round 17,Newcastle,Chelsea,bet365,3.2,2.3,3.0,bet365,2.75,3.6,2.45,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.67,2.2,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.53,1.29,1.4
pdp7vzne,20/12/2025,12:00,ENGLAND 1,Round 17,Bournemouth,Burnley,bet365,1.95,2.5,6.0,bet365,1.48,4.5,6.5,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.8,1.95,bet365,1.11,1.18,2.63
hMmFxEG7,20/12/2025,12:00,ENGLAND 1,Round 17,Brighton,Sunderland,bet365,2.2,2.3,5.5,bet365,1.65,4.0,5.25,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.8,1.95,bet365,1.17,1.22,2.2
hzTmiDV0,20/12/2025,12:00,ENGLAND 1,Round 17,Manchester City,West Ham,bet365,1.53,3.1,9.0,bet365,1.2,8.0,11.0,bet365,1.18,4.5,bet365,1.83,1.83,bet365,4.0,1.22,bet365,1.01,26.0,bet365,1.1,7.0,bet365,1.36,3.2,bet365,1.93,1.93,bet365,3.0,1.4,bet365,1.8,1.95,bet365,1.05,1.08,4.33
vXpF7YFs,20/12/2025,12:00,ENGLAND 1,Round 17,Wolves,Brentford,bet365,4.0,2.2,2.63,bet365,3.5,3.6,2.05,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.5,1.3,bet365,6.5,1.11,bet365,1.8,1.95,bet365,1.73,1.29,1.29
Kn4rDfhK,20/12/2025,14:30,ENGLAND 1,Round 17,Tottenham,Liverpool,bet365,3.75,2.38,2.6,bet365,3.4,3.75,2.05,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.73,1.25,1.3
hCp10H8E,20/12/2025,17:00,ENGLAND 1,Round 17,Everton,Arsenal,bet365,6.5,2.2,2.2,bet365,5.75,4.1,1.57,bet365,1.4,2.75,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.1,1.67,bet365,2.3,1.22,1.14
pAPugZ0l,20/12/2025,17:00,ENGLAND 1,Round 17,Leeds,Crystal Palace,bet365,3.25,2.1,3.4,bet365,2.6,3.3,2.75,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.8,1.95,bet365,1.4,1.33,1.5
I1fkT8Rk,20/12/2025,11:30,GERMANY 1,Round 15,Augsburg,Werder Bremen,bet365,2.88,2.3,3.5,bet365,2.25,3.5,3.1,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.36,1.29,1.62
tzSsZbF8,20/12/2025,11:30,GERMANY 1,Round 15,FC Koln,Union Berlin,bet365,2.88,2.2,3.6,bet365,2.3,3.3,3.1,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.29,3.75,bet365,1.98,1.88,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.7,2.05,bet365,1.36,1.33,1.57
CMlFGjas,20/12/2025,11:30,GERMANY 1,Round 15,Hamburger SV,Eintracht Frankfurt,bet365,3.1,2.3,3.1,bet365,2.6,3.6,2.55,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.57,2.25,bet365,1.5,1.29,1.5
Q3FAziZF,20/12/2025,11:30,GERMANY 1,Round 15,Stuttgart,Hoffenheim,bet365,2.5,2.5,3.6,bet365,2.0,3.8,3.4,bet365,1.25,3.75,bet365,2.1,1.67,bet365,4.5,1.18,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.5,2.63,bet365,2.2,1.67,bet365,3.75,1.29,bet365,1.44,2.63,bet365,1.3,1.25,1.8
YTIIYU3S,20/12/2025,11:30,GERMANY 1,Round 15,Wolfsburg,Freiburg,bet365,3.1,2.25,3.25,bet365,2.5,3.6,2.75,bet365,1.33,3.25,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.4,1.29,1.5
KjpAxD43,20/12/2025,14:30,GERMANY 1,Round 15,RB Leipzig,Bayer Leverkusen,bet365,2.6,2.5,3.5,bet365,2.1,3.8,3.2,bet365,1.25,3.75,bet365,2.2,1.62,bet365,5.0,1.17,bet365,1.03,15.0,bet365,1.17,5.0,bet365,1.53,2.5,bet365,2.3,1.62,bet365,4.0,1.25,bet365,1.44,2.63,bet365,1.36,1.25,1.7
KCmtq9Wa,20/12/2025,14:00,ITALY 1,Round 16,Lazio,Cremonese,bet365,2.2,2.2,6.0,bet365,1.62,3.8,5.75,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.1,1.73,bet365,3.75,1.29,bet365,7.0,1.1,bet365,2.0,1.75,bet365,1.14,1.25,2.25
