Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
2gz14k7r,27/12/2025,09:30,AFRICA CUP OF NATIONS,Round 2,Benin,Botswana,bet365,2.3,2.05,6.0,bet365,1.7,3.4,5.75,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.25,1.57,bet365,1.14,1.3,2.1
KYWyABqL,27/12/2025,12:00,AFRICA CUP OF NATIONS,Round 2,Senegal,D.R. Congo,bet365,2.4,2.0,6.0,bet365,1.8,3.2,5.75,bet365,1.5,2.5,bet365,3.5,1.29,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.44,2.63,bet365,2.4,1.53,bet365,4.5,1.18,bet365,11.0,1.05,bet365,2.2,1.62,bet365,1.14,1.36,1.95
WlMdDPYF,27/12/2025,14:30,AFRICA CUP OF NATIONS,Round 2,Uganda,Tanzania,bet365,3.4,1.95,3.75,bet365,2.6,2.9,3.1,bet365,1.53,2.38,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.11,6.5,bet365,1.5,2.5,bet365,2.6,1.48,bet365,5.0,1.17,bet365,13.0,1.04,bet365,2.1,1.67,bet365,1.36,1.4,1.5
0tWDE7TO,27/12/2025,09:30,ENGLAND 1,Round 18,Nottingham,Manchester City,,0.0,0.0,0.0,bet365,5.0,4.33,1.57,bet365,1.29,3.5,bet365,2.25,1.57,bet365,5.5,1.14,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,bet365,1.67,2.1,bet365,2.3,1.2,1.17
CpqN5Cpf,27/12/2025,12:00,ENGLAND 1,Round 18,Arsenal,Brighton,bet365,1.83,2.5,7.0,bet365,1.38,5.0,7.5,bet365,1.29,3.5,bet365,2.38,1.53,bet365,5.5,1.14,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,4.5,1.2,bet365,1.95,1.8,bet365,1.1,1.17,3.0
8CxW3jF6,27/12/2025,12:00,ENGLAND 1,Round 18,Brentford,Bournemouth,bet365,2.75,2.3,3.4,bet365,2.25,3.6,3.0,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.57,2.25,bet365,1.36,1.29,1.62
E9uv2UqJ,27/12/2025,12:00,ENGLAND 1,Round 18,Burnley,Everton,bet365,4.5,2.05,2.63,bet365,4.0,3.4,2.0,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.8,1.3,1.22
MF25IkUa,27/12/2025,12:00,ENGLAND 1,Round 18,Liverpool,Wolves,bet365,1.62,2.88,9.0,bet365,1.25,7.0,9.5,bet365,1.25,3.75,bet365,2.1,1.67,bet365,5.0,1.17,bet365,1.02,19.0,bet365,1.17,5.0,bet365,1.5,2.63,bet365,2.3,1.62,bet365,4.0,1.25,bet365,2.0,1.75,bet365,1.07,1.1,3.75
CKaWWlqg,27/12/2025,12:00,ENGLAND 1,Round 18,West Ham,Fulham,bet365,3.1,2.25,3.1,bet365,2.63,3.4,2.6,bet365,1.33,3.25,bet365,2.63,1.44,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.62,2.2,bet365,1.44,1.3,1.44
f5IQPXyQ,27/12/2025,14:30,ENGLAND 1,Round 18,Chelsea,Aston Villa,bet365,2.3,2.38,4.33,bet365,1.8,4.0,4.1,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.2,4.5,bet365,1.67,2.2,bet365,2.63,1.5,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.22,1.22,1.95
