Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
MeC5HfRF,03/12/2025,16:30,ENGLAND 1,Round 14,Arsenal,Brentford,bet365,1.8,2.5,8.0,bet365,1.36,5.25,8.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.04,12.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,2.1,1.67,bet365,1.08,1.17,3.0
EgipACJk,03/12/2025,16:30,ENGLAND 1,Round 14,Brighton,Aston Villa,bet365,2.75,2.2,3.75,bet365,2.15,3.5,3.4,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.29,3.75,bet365,1.88,1.98,bet365,3.2,1.36,bet365,6.0,1.13,bet365,1.7,2.05,bet365,1.3,1.29,1.67
0Akh8jl2,03/12/2025,16:30,ENGLAND 1,Round 14,Burnley,Crystal Palace,bet365,5.0,2.2,2.38,bet365,4.5,3.8,1.75,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.06,9.5,bet365,1.33,3.4,bet365,2.0,1.8,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.95,1.8,bet365,2.0,1.25,1.18
lpBLrXPE,03/12/2025,16:30,ENGLAND 1,Round 14,Wolves,Nottingham,bet365,3.75,2.1,2.88,bet365,3.25,3.4,2.25,bet365,1.44,2.63,bet365,3.0,1.36,bet365,9.0,1.07,bet365,1.07,9.0,bet365,1.36,3.2,bet365,2.1,1.73,bet365,3.75,1.29,bet365,8.0,1.08,bet365,1.8,1.95,bet365,1.62,1.3,1.33
lWVnUXAL,03/12/2025,17:15,ENGLAND 1,Round 14,Leeds,Chelsea,bet365,4.75,2.3,2.3,bet365,4.2,4.1,1.75,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.04,12.0,bet365,1.29,3.75,bet365,1.8,2.0,bet365,3.2,1.36,bet365,5.5,1.14,bet365,1.8,1.95,bet365,2.0,1.22,1.22
8GCJOBYr,03/12/2025,17:15,ENGLAND 1,Round 14,Liverpool,Sunderland,bet365,1.8,2.63,7.0,bet365,1.36,5.25,7.0,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.5,1.14,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.38,bet365,2.38,1.57,bet365,4.33,1.22,bet365,1.8,1.95,bet365,1.1,1.17,3.0
IacCXQF6,03/12/2025,15:00,SPAIN 1,Round 19,Ath Bilbao,Real Madrid,bet365,4.5,2.38,2.3,bet365,4.2,3.9,1.8,bet365,1.3,3.4,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.33,bet365,1.73,2.1,bet365,2.75,1.44,bet365,5.0,1.17,bet365,1.67,2.1,bet365,1.95,1.25,1.22
rmlGfR1K,03/12/2025,09:00,World - FIFA Arab Cup,Round 1,Algeria,Sudan,Betano.br,2.02,2.2,6.2,Betano.br,1.47,4.05,6.4,Betano.br,1.42,2.65,Betano.br,2.85,1.37,Betano.br,6.2,1.09,Betano.br,1.06,7.2,Betano.br,1.32,3.1,Betano.br,1.93,1.78,Betano.br,3.25,1.3,Betano.br,5.6,1.11,Betano.br,2.12,1.65,Betano.br,1.12,1.21,2.65
SCmiltPk,03/12/2025,11:30,World - FIFA Arab Cup,Round 1,Iraq,Bahrain,Betano.br,2.77,1.95,4.05,Betano.br,2.12,3.1,3.4,Betano.br,1.5,2.27,BetEsporte,2.8,1.28,BetEsporte,6.8,1.04,BetEsporte,1.06,7.0,Betano.br,1.39,2.55,Betano.br,2.12,1.57,Betano.br,3.55,1.21,BetEsporte,6.0,1.05,Betano.br,1.88,1.72,Betano.br,1.27,1.31,1.7
r5gpLeko,03/12/2025,14:00,World - FIFA Arab Cup,Round 1,Jordan,United Arab Emirates,Betano.br,3.5,2.02,2.95,Betano.br,2.87,3.2,2.32,Betano.br,1.42,2.45,Estrelabet,2.71,1.4,BetEsporte,6.2,1.06,BetEsporte,1.05,8.2,Betano.br,1.32,2.85,Betano.br,1.95,1.67,Betano.br,3.15,1.26,BetEsporte,5.4,1.07,Betano.br,1.75,1.87,Betano.br,1.57,1.3,1.35
