Match_ID,Date,Time,League,Round,Home,Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2
C0eOxOje,17/12/2025,14:00,World - FIFA Intercontinental Cup,Final,PSG,Flamengo RJ,Betano.br,2.22,2.25,5.2,Betano.br,1.67,3.9,5.1,Betano.br,1.38,2.95,Betano.br,2.65,1.47,Betano.br,6.0,1.12,Betano.br,1.06,9.5,Betano.br,1.27,3.75,Betano.br,1.82,2.0,Betano.br,2.95,1.4,Betano.br,5.4,1.16,Betano.br,1.78,1.98,Betano.br,1.19,1.25,2.25
l6MtQt9d,17/12/2025,07:00,ANDORRA 1,Round 4,Carroi,FC Santa Coloma,KTO.br,12.0,3.15,1.42,KTO.br,17.0,7.5,1.11,,0.0,0.0,KTO.br,2.0,1.63,,0.0,0.0,,0.0,0.0,KTO.br,1.14,4.75,KTO.br,1.49,2.4,KTO.br,2.23,1.56,KTO.br,3.8,1.21,KTO.br,2.7,1.35,KTO.br,4.7,1.05,1.01
ttJYR2vp,17/12/2025,10:30,ANDORRA 1,Round 4,Inter Escaldes,Penya,KTO.br,1.52,2.88,9.5,Superbet.br,1.22,5.5,8.9,,0.0,0.0,KTO.br,2.12,1.56,,0.0,0.0,,0.0,0.0,KTO.br,1.15,4.5,KTO.br,1.54,2.28,KTO.br,2.38,1.5,KTO.br,4.1,1.18,KTO.br,2.33,1.46,Superbet.br,1.02,1.09,3.35
bi2BdDAt,17/12/2025,09:30,Asia - Southeast Asian Games Women,Play Offs,Vietnam W,Philippines W,Bet7k,2.87,1.92,3.83,Estrelabet,2.2,2.8,3.6,LuvaBet,1.5,2.3,LuvaBet,3.53,1.22,,0.0,0.0,LuvaBet,1.09,5.58,LuvaBet,1.49,2.37,LuvaBet,2.47,1.44,LuvaBet,4.7,1.13,,0.0,0.0,LuvaBet,2.08,1.61,Estrelabet,1.25,1.35,1.52
vLUiMITh,17/12/2025,03:30,AUSTRALIA 1 WOM,Round 4,Melbourne City W,Adelaide W,Betfair,1.73,2.7,5.5,Betfair,1.33,4.75,6.5,Betfair,1.2,4.0,Betfair,2.1,1.65,Betfair,4.8,1.14,BetEsporte,1.01,17.0,Betfair,1.08,6.5,Betfair,1.4,2.75,Betfair,2.1,1.65,Betfair,3.6,1.25,Betfair,1.6,2.2,Betfair,1.08,1.14,3.0
pA9G6e46,17/12/2025,16:00,BELGIUM 2,Round 18,Anderlecht U23,Francs Borains,bet365,3.2,2.38,3.0,bet365,2.6,3.4,2.35,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.18,4.5,bet365,1.65,2.2,bet365,2.5,1.5,bet365,4.5,1.18,bet365,1.53,2.38,bet365,1.53,1.29,1.44
McP210SQ,17/12/2025,16:00,BELGIUM 2,Round 18,Club Brugge KV U23,RWDM Brussels,bet365,3.75,2.3,2.6,bet365,3.3,3.5,2.0,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.0,1.13,bet365,1.04,13.0,bet365,1.22,4.0,bet365,1.7,2.1,bet365,2.63,1.44,bet365,5.0,1.17,bet365,1.62,2.2,bet365,1.8,1.29,1.33
z1kxGasK,17/12/2025,16:00,BELGIUM 2,Round 18,Genk U23,Beveren,bet365,6.5,2.6,1.83,bet365,7.0,4.5,1.36,bet365,1.25,3.75,bet365,2.25,1.57,bet365,5.0,1.17,bet365,1.02,17.0,bet365,1.17,5.0,bet365,1.57,2.35,bet365,2.38,1.53,bet365,4.0,1.22,bet365,1.73,2.0,bet365,2.75,1.17,1.08
IVHNIJoe,17/12/2025,12:00,BOSNIA 1,Round 15,Zeljeznicar,Sloga Doboj,Betfair,2.4,2.0,5.0,Betfair,1.75,3.1,4.6,Betfair,1.5,2.5,Betfair,3.5,1.25,Betfair,9.5,1.04,Betfair,1.07,8.0,Betfair,1.47,2.63,Betfair,2.55,1.5,Betfair,5.0,1.17,Betfair,11.0,1.04,Betfair,2.25,1.57,Betfair,1.14,1.29,1.91
tzSsNXu0,17/12/2025,21:30,BRAZIL COPA,Final,Corinthians,Vasco,bet365,2.6,2.05,5.0,bet365,1.86,3.3,4.2,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.4,2.75,bet365,2.3,1.6,bet365,4.33,1.2,bet365,10.0,1.06,bet365,2.05,1.7,bet365,1.22,1.33,1.91
